baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION,1,1.0,llm_judge_score,5.925550222396851,0.004760669999999999,7927,106,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,AGGREGATE_COLUMN",0.0,0.0,0.0,5.725430965423584,0.005155086517333984,0.005155086517333984,0.0,0.0,0.0,5725.430965423584,5.155086517333984,5.155086517333984
FLASH_FUSION,2,1.0,llm_judge_score,5.566859006881714,0.004730069999999999,7922,71,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,COUNT_DISTINCT",0.0,0.0,0.0,5.333180904388428,0.038590192794799805,0.038590192794799805,0.0,0.0,0.0,5333.180904388428,38.590192794799805,38.590192794799805
FLASH_FUSION,3,1.0,llm_judge_score,3.0392587184906006,0.00475992,7911,117,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,FILTER_IN,AGGREGATE_COLUMN",0.0,0.0,0.0,2.8386549949645996,0.006429195404052734,0.006429195404052734,0.0,0.0,0.0,2838.6549949645996,6.429195404052734,6.429195404052734
FLASH_FUSION,4,0.0,llm_judge_score,5.897836923599243,0.00478082,7925,133,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"GROUP_AGGREGATE,RANK_GROUPS,SELECT_COLUMN",0.0,0.0,0.0,5.532029151916504,0.15581011772155762,0.15581011772155762,0.0,0.0,0.0,5532.029151916504,155.81011772155762,155.81011772155762
FLASH_FUSION,5,1.0,llm_judge_score,17.845039129257202,0.00487854,7942,244,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",0.0,0.0,0.0,17.564764976501465,0.08666324615478516,0.08666324615478516,0.0,0.0,0.0,17564.764976501465,86.66324615478516,86.66324615478516
FLASH_FUSION,6,1.0,llm_judge_score,6.549891948699951,0.0049852099999999995,7934,385,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",0.0,0.0,0.0,5.918992757797241,0.4380910396575928,0.4380910396575928,0.0,0.0,0.0,5918.992757797241,438.0910396575928,438.0910396575928
FLASH_FUSION,7,1.0,llm_judge_score,6.876443147659302,0.004802139999999999,7929,157,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_VECTOR_MAGNITUDE,FILTER_IN,FILTER_IN,AGGREGATE_COLUMN",0.0,0.0,0.0,6.663474082946777,0.01842188835144043,0.01842188835144043,0.0,0.0,0.0,6663.474082946777,18.42188835144043,18.42188835144043
FLASH_FUSION,8,1.0,llm_judge_score,20.44338822364807,0.00483551,7932,197,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",0.0,0.0,0.0,20.17402720451355,0.048635005950927734,0.048635005950927734,0.0,0.0,0.0,20174.02720451355,48.635005950927734,48.635005950927734
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,1.9708528518676758,0.004728319999999999,7911,77,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,0.0,0.0,0.0,1.781709909439087,0.0,0.0,0.0,0.0,0.0,1781.709909439087,0.0,0.0
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,1.8682060241699219,0.00470837,7912,51,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,0.0,0.0,0.0,1.6734929084777832,0.0,0.0,0.0,0.0,0.0,1673.4929084777832,0.0,0.0
FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,4.494519233703613,0.00473064,7931,65,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,0.0,0.0,0.0,4.30023717880249,0.0,0.0,0.0,0.0,0.0,4300.23717880249,0.0,0.0
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,3.170985221862793,0.00473932,7935,73,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,0.0,0.0,0.0,2.9768271446228027,0.0,0.0,0.0,0.0,0.0,2976.8271446228027,0.0,0.0
FLASH_FUSION,13,1.0,llm_judge_score,2.090423822402954,0.0,0,0,True,False,N/A,"plan_bypass_predictive,plan_validated,typed_exec",typed_operator,,predictive_template,PREDICTIVE_PIPELINE,0.0,0.0,0.0,0.0,1.8820838928222656,1.8820838928222656,0.0,0.0,0.0,0.0,1882.0838928222656,1882.0838928222656
FLASH_FUSION,14,1.0,llm_judge_score,42.22065305709839,0.0,0,0,True,False,N/A,"plan_bypass_predictive,plan_validated,typed_exec",typed_operator,,predictive_template,PREDICTIVE_PIPELINE,0.0,0.0,0.0,0.0,42.02370095252991,42.02370095252991,0.0,0.0,0.0,0.0,42023.70095252991,42023.70095252991
FLASH_FUSION,15,1.0,llm_judge_score,1.6163880825042725,0.0,0,0,True,False,N/A,"plan_bypass_predictive,plan_validated,typed_exec",typed_operator,,predictive_template,PREDICTIVE_PIPELINE,0.0,0.0,0.0,0.0,1.3648908138275146,1.3648908138275146,0.0,0.0,0.0,0.0,1364.8908138275146,1364.8908138275146
FLASH_FUSION,16,1.0,llm_judge_score,13.488430976867676,0.0,0,0,True,False,N/A,"plan_bypass_predictive,plan_validated,typed_exec",typed_operator,,predictive_template,PREDICTIVE_PIPELINE,0.0,0.0,0.0,0.0,13.281135082244873,13.281135082244873,0.0,0.0,0.0,0.0,13281.135082244873,13281.135082244873
