baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,0.9788050651550293,0.0001573,1483,45,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.005359374999898137,0.9684935000004771,0.0004347910016804235,0.0,0.004104499999812106,0.0,0.0,0.0,0.0,0.0,5.359374999898137,968.4935000004771,0.4347910016804235,0.0,4.104499999812106,0.0
FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,1.2416918277740479,0.0001563,1463,50,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_NOT_EMPTY,FILTER_COMPARE,COUNT_DISTINCT",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.04825604199868394,1.0033395840000594,0.00015712499953224324,0.0,0.18980104200090864,0.0,0.0,0.0,0.0,0.0,48.25604199868394,1003.3395840000594,0.15712499953224324,0.0,189.80104200090864,0.0
FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,1.1995971202850342,0.000483,1493,117,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0473760000004404,1.1462267500010057,0.0004621249991032528,0.0,0.005131916999744135,0.0,0.0,0.0,0.0,0.0,47.3760000004404,1146.2267500010057,0.4621249991032528,0.0,5.131916999744135,0.0
FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,0.9802420139312744,0.000157,1488,41,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0005662080002366565,0.9619798749990878,0.0001839159995142836,0.0,0.017231166999408742,0.0,0.0,0.0,0.0,0.0,0.5662080002366565,961.9798749990878,0.1839159995142836,0.0,17.231166999408742,0.0
FLASH_FUSION_CACHE,miss,5,1.0,llm_judge_score,4.809732913970947,0.00160017,3816,260,True,False,N/A,"cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,True,4.592274904251099,3816,260,0.00160017,0.0,0.0,0.0,4.592308044433594,0.00048470799993083347,0.0,0.0,0.0,0.2161121368408203,0.0,0.0,0.0,0.0,4592.308044433594,0.48470799993083347,0.0,0.0,0.0,216.1121368408203,0.0
FLASH_FUSION_CACHE,hit,6,1.0,llm_judge_score,6.454411029815674,0.0002405,1695,355,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_NOT_EMPTY,DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0006137500004115282,5.955436875001396,0.0005348750000848668,0.0,0.4975965419998829,0.0,0.0,0.0,0.0,0.0,0.6137500004115282,5955.436875001396,0.5348750000848668,0.0,497.5965419998829,0.0
FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,2.6581733226776123,0.0001839,1531,154,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.047344417000203975,2.57199991699963,0.0005036249986005714,0.0,0.03806366599928879,0.0,0.0,0.0,0.0,0.0,47.344417000203975,2571.99991699963,0.5036249986005714,0.0,38.06366599928879,0.0
FLASH_FUSION_CACHE,hit,8,1.0,llm_judge_score,2.371695041656494,0.0001847,1555,146,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_NOT_EMPTY,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.047340708999399794,2.262977917000171,0.00025149999964924064,0.0,0.06091458300033992,0.0,0.0,0.0,0.0,0.0,47.340708999399794,2262.977917000171,0.25149999964924064,0.0,60.91458300033992,0.0
FLASH_FUSION_CACHE,hit,9,1.0,guardrail_skip_expected_rejection,0.6960389614105225,3.76e-05,322,27,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00028145900068921037,0.0,0.0,0.6955277919987566,0.0,0.0,0.0,0.0,0.0,0.0,0.28145900068921037,0.0,0.0,695.5277919987566,0.0,0.0
FLASH_FUSION_CACHE,miss,10,1.0,guardrail_skip_expected_rejection,1.8859889507293701,0.001894425,1803,55,False,True,N/A,"cache_miss_or_validation_failure,guardrail_plan",guardrail_reject,,llm,,False,0.0,0,0,0.0,True,1.8852827548980713,1803,55,0.001894425,0.0,0.0,0.0,1.8852946758270264,0.00040587500006949995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885.2946758270264,0.40587500006949995,0.0,0.0,0.0,0.0,0.0
