baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,2.039595127105713,7.941e-05,799,25,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,0.0,0.0003409159999137046,2.0309435409999423,0.0002353330000914866,0.0,0.0,0.00033312499908788595,0.0,0.0,0.3409159999137046,2030.9435409999423,0.2353330000914866,0.0,0.0,0.33312499908788595,0.0
FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,2.4504740238189697,4.349115e-05,799,26,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,0.0,0.00026983299903804436,2.4414886249996925,0.0005823749997944105,0.0,0.0,0.0003174579996993998,0.0,0.0,0.26983299903804436,2441.4886249996925,0.5823749997944105,0.0,0.0,0.3174579996993998,0.0
FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,1.0938560962677002,0.0001074,942,44,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_EQ_AGGREGATE,SELECT_COLUMN",False,0.0,0,0,0.0,0.0,0.0003891669985023327,1.086933417000182,0.00020158299957984127,0.0,0.0,0.0009083750010177027,0.0,0.0,0.3891669985023327,1086.933417000182,0.20158299957984127,0.0,0.0,0.9083750010177027,0.0
FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,1.8087401390075684,5.5629e-05,1015,35,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,COUNT_ROWS",False,0.0,0,0,0.0,0.0,0.00032329200075764675,1.8018875420002587,0.00032095799906528555,0.0,0.0,0.0010806669997691642,0.0,0.0,0.32329200075764675,1801.8875420002587,0.32095799906528555,0.0,0.0,1.0806669997691642,0.0
FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,1.482640266418457,7.679925e-05,1166,107,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"SPLIT_BY_THRESHOLD,SPLIT_BY_THRESHOLD,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,0.0,0.00024004199985938612,1.4740742079993652,0.0003979169996455312,0.0,0.0,0.003539540999554447,0.0,0.0,0.24004199985938612,1474.0742079993652,0.3979169996455312,0.0,0.0,3.539540999554447,0.0
FLASH_FUSION_CACHE,hit,6,1.0,llm_judge_score,1.8126740455627441,0.0001053567,1290,224,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",False,0.0,0,0,0.0,0.0,0.0006199170002219034,1.7888567500012869,0.0006176259994390421,0.0,0.0,0.014258332999816048,0.0,0.0,0.6199170002219034,1788.8567500012869,0.6176259994390421,0.0,0.0,14.258332999816048,0.0
FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,3.4223060607910156,5.829345e-05,926,71,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.000356625001586508,3.4120559170005436,0.0014928749988030177,0.0,0.0,0.002468707998559694,0.0,0.0,0.356625001586508,3412.0559170005436,1.4928749988030177,0.0,0.0,2.468707998559694,0.0
FLASH_FUSION_CACHE,miss,8,1.0,llm_judge_score,6.5032219886779785,0.007421365,8787,233,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",True,5.243320941925049,7028,149,0.007220265,5.243368864059448,0.00033104199974332005,1.2338407919996826,0.000862000000779517,0.0,0.0,0.014204263687133789,0.0,5243.368864059448,0.33104199974332005,1233.8407919996826,0.862000000779517,0.0,0.0,14.204263687133789,0.0
FLASH_FUSION_CACHE,hit_rejected,9,1.0,guardrail_skip_expected_rejection,1.7579190731048584,3.15486e-05,563,23,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.00026433399943925906,0.0,0.0,1.7536812090002059,0.0,0.0,0.0,0.0,0.26433399943925906,0.0,0.0,1753.6812090002059,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit_rejected,10,1.0,guardrail_skip_expected_rejection,0.7793669700622559,6.25e-05,562,21,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0002578330004325835,0.0,0.0,0.7746758329994918,0.0,0.0,0.0,0.0,0.2578330004325835,0.0,0.0,774.6758329994918,0.0,0.0,0.0
