baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms
HARGPT_PAPER,1,0.0,llm_judge_score,71.30987477302551,0.07862809,122299,8192,False,False,N/A,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARGPT_PAPER,2,0.0,llm_judge_score,308.6617829799652,0.06659230000000001,112796,54,False,False,N/A,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARGPT_PAPER,3,0.0,llm_judge_score,1435.1945910453796,0.07901667999999999,122651,8421,False,False,N/A,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARGPT_PAPER,4,0.0,llm_judge_score,0.0,0.0,0,0,False,False,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARGPT_PAPER,5,0.0,llm_judge_score,46.31662893295288,0.06665273999999999,112794,132,False,False,N/A,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARGPT_PAPER,6,0.0,llm_judge_score,1630.6267800331116,0.07949772000000001,112804,16384,False,False,N/A,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARGPT_PAPER,7,0.0,llm_judge_score,43.877321004867554,0.070026,118656,24,False,False,N/A,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARGPT_PAPER,8,0.0,llm_judge_score,52.487545013427734,0.06672204,112803,213,False,False,N/A,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARGPT_PAPER,9,1.0,llm_judge_score,12.52478313446045,0.06675245999999999,112801,253,False,False,N/A,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARGPT_PAPER,10,0.0,llm_judge_score,105.21251893043518,0.07125493,119886,661,False,False,N/A,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARGPT_PAPER,11,0.0,llm_judge_score,52.49758791923523,0.06671927999999999,112801,211,False,False,N/A,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARGPT_PAPER,12,0.0,llm_judge_score,67.89568495750427,0.06802707999999999,114794,378,False,False,N/A,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
