baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,model_under_test,judge_model,run_id,data_path,ground_truth_path
FLASH_FUSION,1,1.0,llm_judge_score,24.511474132537842,2.8630000000000005e-05,338,71,True,False,N/A,"S1,S2,S3,guardrail,agent",0.8720989227294922,1.247685194015503,3.407989025115967,4.320609092712402,10.57875919342041,872.0989227294922,1247.685194015503,3407.989025115967,4320.609092712402,10578.75919342041,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,2,1.0,llm_judge_score,22.9429030418396,3.269000000000001e-05,386,81,True,False,N/A,"S1,S2,S3,guardrail,agent",0.971261739730835,0.9128310680389404,1.141422986984253,4.446881055831909,11.200392961502075,971.261739730835,912.8310680389404,1141.422986984253,4446.881055831909,11200.392961502075,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,3,1.0,llm_judge_score,22.28408193588257,3.444e-05,404,88,True,False,N/A,"S1,S2,S3,guardrail,agent",1.1183087825775146,1.1553699970245361,0.9647259712219238,4.550092935562134,10.173701047897339,1118.3087825775146,1155.3699970245361,964.7259712219238,4550.092935562134,10173.701047897339,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,4,1.0,llm_judge_score,24.933788061141968,3.8150000000000006e-05,439,106,True,False,N/A,"S1,S2,S3,guardrail,agent",1.2069249153137207,1.181563138961792,1.7642240524291992,4.7810938358306885,11.879923105239868,1206.9249153137207,1181.563138961792,1764.2240524291992,4781.0938358306885,11879.923105239868,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,5,1.0,llm_judge_score,24.942256927490234,4.8440000000000004e-05,535,157,True,False,N/A,"S1,S2,S3,guardrail,agent",0.9895799160003662,1.049088954925537,2.3328959941864014,4.389195680618286,12.098389148712158,989.5799160003662,1049.088954925537,2332.8959941864014,4389.195680618286,12098.389148712158,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,6,1.0,llm_judge_score,25.236780881881714,3.745000000000001e-05,438,97,True,False,N/A,"S1,S2,S3,guardrail,agent",1.1830708980560303,1.1259210109710693,2.8169867992401123,4.307315826416016,11.694841861724854,1183.0708980560303,1125.9210109710693,2816.9867992401123,4307.315826416016,11694.841861724854,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,7,0.0,llm_judge_score,29.719928741455078,4.207000000000001e-05,472,129,True,False,N/A,"S1,S2,S3,guardrail,agent",0.9243361949920654,2.3192169666290283,2.6919000148773193,4.475400924682617,15.063148021697998,924.3361949920654,2319.2169666290283,2691.9000148773193,4475.400924682617,15063.148021697998,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,8,1.0,llm_judge_score,31.32063364982605,3.5770000000000005e-05,377,134,True,False,N/A,"S1,S2,S3,guardrail,agent",1.0038621425628662,1.1188929080963135,8.671344757080078,4.519037961959839,11.956729173660278,1003.8621425628662,1118.8929080963135,8671.344757080078,4519.037961959839,11956.729173660278,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,9,0.0,llm_judge_score,22.787601232528687,4.3190000000000005e-05,491,126,True,False,N/A,"S1,S2,S3,guardrail,agent",1.1830461025238037,1.1561620235443115,1.3567368984222412,4.322372913360596,10.491261959075928,1183.0461025238037,1156.1620235443115,1356.7368984222412,4322.372913360596,10491.261959075928,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,17.931792736053467,1.3650000000000003e-05,129,66,False,True,N/A,"S1,S2,S3,guardrail",0.7753708362579346,1.0936839580535889,2.209893226623535,9.706607818603516,0.0,775.3708362579346,1093.6839580535889,2209.893226623535,9706.607818603516,0.0,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
