baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,2.02561616897583,0.00012753,797,46,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.00027137500001117587,1.936127208000471,0.000628416000836296,0.0,0.0,0.041529165999236284,0.0,0.0,0.27137500001117587,1936.127208000471,0.628416000836296,0.0,0.0,41.529165999236284,0.0
FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,1.724661111831665,9.43e-05,802,47,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.00023054199846228585,1.6356995000005554,0.002676667001651367,0.0,0.0,0.036787915998502285,0.0,0.0,0.23054199846228585,1635.6995000005554,2.676667001651367,0.0,0.0,36.787915998502285,0.0
FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,3.6764793395996094,8.61e-05,780,53,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,COUNT_ROWS",False,0.0,0,0,0.0,0.0,0.0003177500002493616,3.5784123339999496,0.000505792999319965,0.0,0.0,0.043630292000671034,0.0,0.0,0.3177500002493616,3578.4123339999496,0.505792999319965,0.0,0.0,43.630292000671034,0.0
FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,2.1514198780059814,0.00013858,826,60,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_NOT_EMPTY,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.0002452079988870537,2.0074356669992994,0.0004455420003068866,0.0,0.0,0.08990487499977462,0.0,0.0,0.2452079988870537,2007.4356669992994,0.4455420003068866,0.0,0.0,89.90487499977462,0.0
FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,7.04728889465332,0.0001089684,1790,118,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,AGGREGATE_GROUPS",False,0.0,0,0,0.0,0.0,0.0002532920007070061,6.545476999999664,0.0010994999993272359,0.0,0.0,0.45077395800035447,0.0,0.0,0.2532920007070061,6545.476999999664,1.0994999993272359,0.0,0.0,450.77395800035447,0.0
FLASH_FUSION_CACHE,hit,6,1.0,llm_judge_score,3.5495569705963135,0.0001674,1032,214,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",False,0.0,0,0,0.0,0.0,0.00025275000007241033,2.5959479160010233,0.00254208399928757,0.0,0.0,0.9030000420007127,0.0,0.0,0.25275000007241033,2595.9479160010233,2.54208399928757,0.0,0.0,903.0000420007127,0.0
FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,7.2355122566223145,0.0002125,1777,116,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,0.0,0.00025883300077111926,3.3332912909991137,0.0016293749995384132,0.0,0.0,3.853476166001201,0.0,0.0,0.25883300077111926,3333.2912909991137,1.6293749995384132,0.0,0.0,3853.476166001201,0.0
FLASH_FUSION_CACHE,hit,8,1.0,llm_judge_score,4.33722186088562,8.697e-05,803,49,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.00025387499954376835,4.250772792000134,0.0005606670001725433,0.0,0.0,0.03636312500020722,0.0,0.0,0.25387499954376835,4250.772792000134,0.5606670001725433,0.0,0.0,36.36312500020722,0.0
FLASH_FUSION_CACHE,hit_rejected,9,1.0,guardrail_skip_expected_rejection,1.7742819786071777,4.03e-05,325,26,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.000262542000200483,0.0,0.0,1.7236735410006077,0.0,0.0,0.0,0.0,0.262542000200483,0.0,0.0,1723.6735410006077,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit_rejected,10,1.0,guardrail_skip_expected_rejection,3.260239839553833,3.42e-05,320,18,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.00030783299916947726,0.0,0.0,3.201514333999512,0.0,0.0,0.0,0.0,0.30783299916947726,0.0,0.0,3201.514333999512,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit_rejected,11,1.0,guardrail_skip_expected_rejection,2.0934200286865234,1.960695e-05,319,22,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.00025270799960708246,0.0,0.0,2.0447754169999826,0.0,0.0,0.0,0.0,0.25270799960708246,0.0,0.0,2044.7754169999826,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit_rejected,12,1.0,guardrail_skip_expected_rejection,1.3775300979614258,3.81e-05,324,19,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0002467499998601852,0.0,0.0,1.3299738749992684,0.0,0.0,0.0,0.0,0.2467499998601852,0.0,0.0,1329.9738749992684,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit,13,1.0,llm_judge_score,5.70632791519165,0.0001086,940,80,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.00024850000045262277,5.341623709000487,0.0006026250011927914,0.0,0.0,0.3150973330011766,0.0,0.0,0.24850000045262277,5341.623709000487,0.6026250011927914,0.0,0.0,315.0973330011766,0.0
FLASH_FUSION_CACHE,hit,14,1.0,llm_judge_score,5.977359056472778,6.089805e-05,940,81,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0002513330000510905,2.4864206250003917,0.00036233399987395387,0.0,0.0,3.4423194579994743,0.0,0.0,0.2513330000510905,2486.4206250003917,0.36233399987395387,0.0,0.0,3442.3194579994743,0.0
FLASH_FUSION_CACHE,hit,15,1.0,llm_judge_score,2.6129310131073,0.000119,944,82,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0002719590011110995,2.372543499999665,0.00012433300071279518,0.0,0.0,0.19256116599899542,0.0,0.0,0.2719590011110995,2372.543499999665,0.12433300071279518,0.0,0.0,192.56116599899542,0.0
FLASH_FUSION_CACHE,hit,16,1.0,llm_judge_score,3.548535108566284,0.0001187,941,82,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.00024920900068536866,1.8298973340006341,0.0005541669997910503,0.0,0.0,1.6680804590014304,0.0,0.0,0.24920900068536866,1829.8973340006341,0.5541669997910503,0.0,0.0,1668.0804590014304,0.0
