baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms
FLASH_FUSION,1,1.0,llm_judge_score,12.16029405593872,0.00103786,5188,297,True,False,N/A,"S1,S2,guardrail,S3_skipped_proxy,react_delegate,agent,synthesis",3.8824100494384766,1.022364854812622,0.0,0.8618042469024658,4.154656171798706,3882.4100494384766,1022.3648548126221,0.0,861.8042469024658,4154.656171798706
FLASH_FUSION,2,0.0,llm_judge_score,11.9153470993042,0.00101491,5120,264,True,False,N/A,"S1,S2,guardrail,S3_skipped_proxy,react_delegate,agent,synthesis",2.4849038124084473,0.692349910736084,0.0,2.9527499675750732,4.900609016418457,2484.9038124084473,692.349910736084,0.0,2952.7499675750732,4900.609016418457
FLASH_FUSION,3,1.0,llm_judge_score,21.997172117233276,0.0016901,6238,304,True,False,N/A,"S1,S2,guardrail,S3,deterministic_exec,synthesis",12.475650787353516,0.5544579029083252,7.057230234146118,0.9765651226043701,0.0063629150390625,12475.650787353516,554.4579029083252,7057.230234146118,976.5651226043701,6.3629150390625
FLASH_FUSION,4,0.0,llm_judge_score,24.86518907546997,0.0019831600000000003,6673,370,True,False,N/A,"S1,S2,guardrail,S3,deterministic_fallback,agent,synthesis",13.003545999526978,1.4481620788574219,2.179987907409668,0.9372527599334717,4.900851011276245,13003.545999526978,1448.1620788574219,2179.987907409668,937.2527599334717,4900.851011276245
FLASH_FUSION,5,0.0,guardrail_skip_unexpected_rejection,17.329028129577637,0.0008803400000000001,6387,387,False,True,N/A,"S1,S2,guardrail",4.081841945648193,10.70667815208435,0.0,2.293241024017334,0.0,4081.8419456481934,10706.67815208435,0.0,2293.241024017334,0.0
FLASH_FUSION,6,0.0,llm_judge_score,41.58253502845764,0.00223539,5296,1118,True,False,N/A,"S1,S2,guardrail,S3_skipped_unsupported_derived_stat,react_delegate,agent,synthesis",2.193298816680908,16.928675651550293,0.0,0.7605249881744385,19.651343822479248,2193.298816680908,16928.675651550293,0.0,760.5249881744385,19651.343822479248
FLASH_FUSION,7,1.0,llm_judge_score,14.766862869262695,0.00119538,5425,379,True,False,N/A,"S1,S2,guardrail,S3_skipped_unsupported_derived_stat,react_delegate,agent,synthesis",4.331977844238281,0.7829351425170898,0.0,1.9610183238983154,4.610388994216919,4331.977844238281,782.9351425170898,0.0,1961.0183238983154,4610.388994216919
FLASH_FUSION,8,1.0,llm_judge_score,37.25851917266846,0.0011645300000000002,5362,479,True,False,N/A,"S1,S2,guardrail,S3_skipped_unsupported_derived_stat,react_delegate,agent,synthesis",19.6796817779541,3.7434067726135254,0.0,0.9273431301116943,10.909682989120483,19679.6817779541,3743.4067726135254,0.0,927.3431301116943,10909.682989120483
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,17.499393701553345,0.0008692400000000001,6391,417,False,True,N/A,"S1,S2,guardrail",4.436318874359131,10.846624612808228,0.0,1.986680030822754,0.0,4436.318874359131,10846.624612808228,0.0,1986.680030822754,0.0
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,37.41939616203308,0.00093252,7215,807,False,True,N/A,"S1,S2,guardrail",18.99126100540161,12.287783145904541,0.0,5.892225027084351,0.0,18991.26100540161,12287.783145904541,0.0,5892.225027084351,0.0
FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,26.576103925704956,0.00073308,3558,363,False,True,N/A,"S1,S2,guardrail",3.7487857341766357,20.768067121505737,0.0,1.8260459899902344,0.0,3748.7857341766357,20768.067121505737,0.0,1826.0459899902344,0.0
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,6.345103025436401,0.0006914899999999999,3537,90,False,True,N/A,"S1,S2,guardrail",2.0993337631225586,2.4098191261291504,0.0,1.581162929534912,0.0,2099.3337631225586,2409.8191261291504,0.0,1581.162929534912,0.0
FLASH_FUSION,13,0.0,llm_judge_score,40.65395665168762,0.00141369,4721,675,True,False,N/A,"S1,S2,guardrail,S3_skipped_unsupported_derived_stat,react_delegate,agent,synthesis",20.990957021713257,1.0132770538330078,0.0,0.7679269313812256,16.97872304916382,20990.957021713257,1013.2770538330078,0.0,767.9269313812256,16978.72304916382
FLASH_FUSION,14,1.0,llm_judge_score,42.61778402328491,0.00075493,3978,140,True,False,N/A,"S1,S2,guardrail,S3_bypass_predictive,deterministic_exec,synthesis",0.6540660858154297,1.3557147979736328,0.0,2.159729242324829,37.7912540435791,654.0660858154297,1355.7147979736328,0.0,2159.729242324829,37791.2540435791
FLASH_FUSION,15,1.0,llm_judge_score,34.65303301811218,0.0013847599999999999,4758,577,True,False,N/A,"S1,S2,guardrail,S3_skipped_unsupported_derived_stat,react_delegate,agent,synthesis",20.095839023590088,1.3985459804534912,0.0,1.0515527725219727,9.98572301864624,20095.839023590088,1398.5459804534912,0.0,1051.5527725219727,9985.72301864624
FLASH_FUSION,16,1.0,llm_judge_score,18.650273084640503,0.0007520799999999999,3963,107,True,False,N/A,"S1,S2,guardrail,S3_bypass_predictive,deterministic_exec,synthesis",0.6479852199554443,0.7931668758392334,0.0,0.9052798748016357,13.814101934432983,647.9852199554443,793.1668758392334,0.0,905.2798748016357,13814.101934432983
REACT_ONLY,1,1.0,llm_judge_score,4.961993932723999,0.00025460999999999995,382,37,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,2,1.0,llm_judge_score,4.288189172744751,0.00026422,409,29,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,3,1.0,llm_judge_score,5.87347412109375,0.00028811,412,57,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,4,0.0,llm_judge_score,7.351625919342041,0.00026623,395,42,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,5,1.0,llm_judge_score,9.96213698387146,0.00040406999999999997,401,212,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,6,1.0,llm_judge_score,14.000677824020386,0.00048486000000000004,396,318,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,7,1.0,llm_judge_score,9.069506168365479,0.00033359,390,131,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,8,1.0,llm_judge_score,6.185725927352905,0.00029110999999999997,397,72,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,9,0.0,llm_judge_score,12.907313108444214,0.0005904799999999999,413,439,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,10,0.0,llm_judge_score,12.610126733779907,0.00056266,402,412,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,11,0.0,llm_judge_score,29.593072175979614,0.00091593,741,606,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,12,0.0,llm_judge_score,9.287964344024658,0.0004107500000000001,415,210,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,13,1.0,llm_judge_score,21.382683277130127,0.00050073,526,241,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,14,0.0,llm_judge_score,53.14410901069641,0.00120477,1177,646,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,15,1.0,llm_judge_score,9.512875080108643,0.00047706,514,220,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,16,1.0,llm_judge_score,16.260054111480713,0.0005089199999999999,489,279,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
