baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,fraction,fraction_tag,sample_rows,full_rows
FLASH_FUSION,1,1.0,llm_judge_score,23.49886679649353,0.00035869000000000005,462,109,True,False,N/A,"S1,S2,S3,guardrail,agent",0.863447904586792,1.6070342063903809,2.755053997039795,2.696099042892456,12.916976928710938,863.447904586792,1607.0342063903809,2755.053997039795,2696.099042892456,12916.976928710938,mit_ecg,0.6,60,15600000,26000000
FLASH_FUSION,2,1.0,llm_judge_score,25.627254009246826,0.00043588,554,138,True,False,N/A,"S1,S2,S3,guardrail,agent",0.9052653312683105,4.397722959518433,2.4018330574035645,2.5767428874969482,12.875416040420532,905.2653312683105,4397.722959518433,2401.8330574035645,2576.7428874969482,12875.416040420532,mit_ecg,0.6,60,15600000,26000000
FLASH_FUSION,3,1.0,llm_judge_score,31.50236678123474,0.0005003,619,171,True,False,N/A,"S1,S2,S3,guardrail,agent",0.9332759380340576,7.0600807666778564,9.318572998046875,2.777304172515869,9.001867771148682,933.2759380340576,7060.080766677856,9318.572998046875,2777.304172515869,9001.867771148682,mit_ecg,0.6,60,15600000,26000000
FLASH_FUSION,4,1.0,llm_judge_score,56.910239934921265,0.00073539,830,311,True,False,N/A,"S1,S2,S3,guardrail,agent",15.45921277999878,3.8858180046081543,14.535462141036987,2.714235305786133,17.868608951568604,15459.21277999878,3885.8180046081543,14535.462141036987,2714.235305786133,17868.608951568604,mit_ecg,0.6,60,15600000,26000000
FLASH_FUSION,5,1.0,llm_judge_score,46.89242196083069,0.00086867,1001,352,True,False,N/A,"S1,S2,S3,guardrail,agent",0.8643548488616943,8.059209823608398,13.103757619857788,2.769270181655884,19.68659210205078,864.3548488616943,8059.209823608398,13103.757619857788,2769.270181655884,19686.59210205078,mit_ecg,0.6,60,15600000,26000000
FLASH_FUSION,6,1.0,llm_judge_score,29.202533721923828,0.00071727,810,303,True,False,N/A,"S1,S2,S3,guardrail,agent",1.0508038997650146,2.348822832107544,3.1406309604644775,2.5095279216766357,17.654905080795288,1050.8038997650146,2348.822832107544,3140.6309604644775,2509.5279216766357,17654.905080795288,mit_ecg,0.6,60,15600000,26000000
FLASH_FUSION,7,1.0,llm_judge_score,36.30084490776062,0.00076742,816,362,True,False,N/A,"S1,S2,S3,guardrail,agent",3.071415901184082,2.4676740169525146,4.928355693817139,3.0410821437835693,20.193102836608887,3071.415901184082,2467.6740169525146,4928.355693817139,3041.0821437835693,20193.102836608887,mit_ecg,0.6,60,15600000,26000000
FLASH_FUSION,8,1.0,llm_judge_score,25.379302978515625,0.00041757999999999997,527,135,True,False,N/A,"S1,S2,S3,guardrail,agent",1.3897449970245361,1.2266650199890137,9.266523838043213,2.9936909675598145,8.024489879608154,1389.7449970245361,1226.6650199890137,9266.523838043213,2993.6909675598145,8024.489879608154,mit_ecg,0.6,60,15600000,26000000
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,24.322524070739746,0.00051487,400,353,False,True,N/A,"S1,S2,S3,guardrail",1.0945978164672852,3.222032070159912,14.500943183898926,3.070481061935425,0.0,1094.5978164672852,3222.032070159912,14500.943183898926,3070.481061935425,0.0,mit_ecg,0.6,60,15600000,26000000
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,13.932214975357056,0.00035656999999999996,283,240,False,True,N/A,"S1,S2,S3,guardrail",1.0082099437713623,2.4559121131896973,4.813658237457275,3.377629280090332,0.0,1008.2099437713623,2455.9121131896973,4813.658237457275,3377.629280090332,0.0,mit_ecg,0.6,60,15600000,26000000
FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,14.251481771469116,0.00033804000000000006,269,227,False,True,N/A,"S1,S2,S3,guardrail",1.033996820449829,1.4307379722595215,5.60290789604187,3.8969879150390625,0.0,1033.996820449829,1430.7379722595215,5602.90789604187,3896.9879150390625,0.0,mit_ecg,0.6,60,15600000,26000000
FLASH_FUSION,12,0.0,llm_judge_score,21.608927011489868,0.00061392,754,214,True,False,N/A,"S1,S2,S3,guardrail,agent",0.6175050735473633,2.2658193111419678,4.805937051773071,3.2150018215179443,8.358308792114258,617.5050735473633,2265.819311141968,4805.937051773071,3215.0018215179443,8358.308792114258,mit_ecg,0.6,60,15600000,26000000
