baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION,1,1.0,llm_judge_score,8.909749031066895,0.0050487,8450,80,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,AGGREGATE_COLUMN,0.0,0.0,0.0,8.893059253692627,0.0005738735198974609,0.0005738735198974609,0.0,0.0,0.0,8893.059253692627,0.5738735198974609,0.5738735198974609
FLASH_FUSION,2,1.0,llm_judge_score,14.418134927749634,0.0050487,8450,80,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,AGGREGATE_COLUMN,0.0,0.0,0.0,14.40947413444519,0.0003802776336669922,0.0003802776336669922,0.0,0.0,0.0,14409.47413444519,0.3802776336669922,0.3802776336669922
FLASH_FUSION,3,1.0,llm_judge_score,8.486200094223022,0.00511302,8476,142,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"AGGREGATE_COLUMN,FILTER_EQ_AGGREGATE,SELECT_COLUMN",0.0,0.0,0.0,8.47711706161499,0.0027458667755126953,0.0027458667755126953,0.0,0.0,0.0,8477.11706161499,2.7458667755126953,2.7458667755126953
FLASH_FUSION,4,1.0,llm_judge_score,21.59838080406189,0.00506666,8455,99,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,COUNT_ROWS",0.0,0.0,0.0,21.592915058135986,0.0005848407745361328,0.0005848407745361328,0.0,0.0,0.0,21592.915058135986,0.5848407745361328,0.5848407745361328
FLASH_FUSION,5,1.0,llm_judge_score,52.71760702133179,0.005136749999999999,8464,181,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"SPLIT_BY_THRESHOLD,SPLIT_BY_THRESHOLD,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",0.0,0.0,0.0,52.71027398109436,0.0037581920623779297,0.0037581920623779297,0.0,0.0,0.0,52710.27398109436,3.7581920623779297,3.7581920623779297
FLASH_FUSION,6,1.0,llm_judge_score,8.949848175048828,0.005829259999999999,9461,313,True,False,N/A,"guardrail_plan,react_fallback,agent",react_fallback,structural,llm,,0.0,0.0,0.0,4.161963939666748,0.0,4.781808853149414,0.0,0.0,0.0,4161.963939666748,0.0,4781.808853149414
FLASH_FUSION,7,1.0,llm_judge_score,30.162780284881592,0.0050994199999999995,8465,133,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",0.0,0.0,0.0,30.156397104263306,0.0011420249938964844,0.0011420249938964844,0.0,0.0,0.0,30156.397104263306,1.1420249938964844,1.1420249938964844
FLASH_FUSION,8,0.0,llm_judge_score,6.115339040756226,0.0051264299999999995,8484,153,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",0.0,0.0,0.0,6.104335069656372,0.006536006927490234,0.006536006927490234,0.0,0.0,0.0,6104.335069656372,6.536006927490234,6.536006927490234
FLASH_FUSION,9,0.0,llm_judge_score,51.828591108322144,0.005913539999999999,9403,463,True,False,N/A,"guardrail_plan,react_fallback,agent",react_fallback,structural,llm,,0.0,0.0,0.0,44.3157639503479,0.0,7.507816791534424,0.0,0.0,0.0,44315.7639503479,0.0,7507.816791534424
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,2.874688148498535,0.005046079999999999,8471,61,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,0.0,0.0,0.0,2.872040033340454,0.0,0.0,0.0,0.0,0.0,2872.040033340454,0.0,0.0
FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,9.828897953033447,0.00501888,8449,43,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,0.0,0.0,0.0,9.826140880584717,0.0,0.0,0.0,0.0,0.0,9826.140880584717,0.0,0.0
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,5.152696847915649,0.00503407,8456,57,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,0.0,0.0,0.0,5.146552085876465,0.0,0.0,0.0,0.0,0.0,5146.552085876465,0.0,0.0
FLASH_FUSION,13,1.0,llm_judge_score,0.022332191467285156,0.0,0,0,True,False,N/A,"plan_bypass_predictive,plan_validated,typed_exec",typed_operator,,predictive_template,PREDICTIVE_PIPELINE,0.0,0.0,0.0,0.0,0.015146017074584961,0.015146017074584961,0.0,0.0,0.0,0.0,15.146017074584961,15.146017074584961
FLASH_FUSION,14,1.0,llm_judge_score,0.20987200736999512,0.0,0,0,True,False,N/A,"plan_bypass_predictive,plan_validated,typed_exec",typed_operator,,predictive_template,PREDICTIVE_PIPELINE,0.0,0.0,0.0,0.0,0.20675301551818848,0.20675301551818848,0.0,0.0,0.0,0.0,206.75301551818848,206.75301551818848
FLASH_FUSION,15,1.0,llm_judge_score,0.025692224502563477,0.0,0,0,True,False,N/A,"plan_bypass_predictive,plan_validated,typed_exec",typed_operator,,predictive_template,PREDICTIVE_PIPELINE,0.0,0.0,0.0,0.0,0.02309560775756836,0.02309560775756836,0.0,0.0,0.0,0.0,23.09560775756836,23.09560775756836
FLASH_FUSION,16,1.0,llm_judge_score,0.3154468536376953,0.0,0,0,True,False,N/A,"plan_bypass_predictive,plan_validated,typed_exec",typed_operator,,predictive_template,PREDICTIVE_PIPELINE,0.0,0.0,0.0,0.0,0.3121500015258789,0.3121500015258789,0.0,0.0,0.0,0.0,312.1500015258789,312.1500015258789
