baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,model_under_test,judge_model,run_id,data_path,ground_truth_path
FLASH_FUSION,1,1.0,llm_judge_score,9.217103958129883,2.9470000000000004e-05,351,70,True,False,N/A,"S1,S2,S3,guardrail,agent",0.9295258522033691,1.1828548908233643,1.5945351123809814,1.0056419372558594,3.8143019676208496,929.5258522033691,1182.8548908233643,1594.5351123809814,1005.6419372558594,3814.3019676208496,wisdm,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,2,1.0,llm_judge_score,9.192739963531494,2.8630000000000002e-05,355,54,True,False,N/A,"S1,S2,S3,guardrail,agent",0.8195550441741943,0.8337371349334717,1.5360560417175293,0.9750509262084961,4.292748928070068,819.5550441741943,833.7371349334717,1536.0560417175293,975.0509262084961,4292.748928070068,wisdm,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,3,1.0,llm_judge_score,9.415977001190186,3.8990000000000004e-05,448,109,True,False,N/A,"S1,S2,S3,guardrail,agent",0.9495518207550049,1.0196380615234375,1.3253679275512695,0.927257776260376,4.472144842147827,949.5518207550049,1019.6380615234375,1325.3679275512695,927.257776260376,4472.144842147827,wisdm,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,4,1.0,llm_judge_score,12.133225917816162,3.927000000000001e-05,398,163,True,False,N/A,"S1,S2,S3,guardrail,agent",0.855431079864502,0.7619471549987793,1.6052429676055908,1.6511962413787842,6.5450279712677,855.431079864502,761.9471549987793,1605.2429676055908,1651.1962413787842,6545.0279712677,wisdm,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,5,1.0,llm_judge_score,12.687379360198975,4.5430000000000004e-05,449,200,True,False,N/A,"S1,S2,S3,guardrail,agent",0.744297981262207,0.9310457706451416,1.842047929763794,1.2474701404571533,7.190999984741211,744.297981262207,931.0457706451416,1842.047929763794,1247.4701404571533,7190.999984741211,wisdm,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,6,0.0,guardrail_skip_unexpected_rejection,6.39567494392395,2.5130000000000005e-05,218,141,False,True,N/A,"S1,S2,S3,guardrail",0.7670729160308838,0.869124174118042,2.5609920024871826,1.4978370666503906,0.0,767.0729160308838,869.124174118042,2560.9920024871826,1497.8370666503906,0.0,wisdm,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,7,1.0,llm_judge_score,9.471007108688354,4.2770000000000006e-05,489,122,True,False,N/A,"S1,S2,S3,guardrail,agent",1.0505640506744385,0.9076859951019287,1.7193078994750977,0.8326122760772705,4.246495008468628,1050.5640506744385,907.6859951019287,1719.3078994750977,832.6122760772705,4246.495008468628,wisdm,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,8,1.0,llm_judge_score,14.253463983535767,5.005000000000001e-05,504,211,True,False,N/A,"S1,S2,S3,guardrail,agent",0.7762429714202881,1.4403162002563477,2.7684731483459473,1.136631965637207,7.4136741161346436,776.2429714202881,1440.3162002563477,2768.4731483459473,1136.631965637207,7413.674116134644,wisdm,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,8.116717100143433,2.226e-05,197,121,False,True,N/A,"S1,S2,S3,guardrail",1.0307152271270752,1.3996119499206543,3.43715500831604,1.5429339408874512,0.0,1030.7152271270752,1399.6119499206543,3437.15500831604,1542.9339408874512,0.0,wisdm,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,6.656920909881592,2.3590000000000003e-05,195,142,False,True,N/A,"S1,S2,S3,guardrail",0.8831610679626465,1.381521224975586,2.4787940979003906,1.2211670875549316,0.0,883.1610679626465,1381.521224975586,2478.7940979003906,1221.1670875549316,0.0,wisdm,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
