baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION_CACHE,miss,1,1.0,llm_judge_score,3.1975913047790527,0.001012284,3905,110,True,False,N/A,"cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,3.1826820373535156,3905,110,0.001012284,0.0,0.0,0.0,3.1827046871185303,0.010370750000220141,0.0,0.0,0.0,0.003679037094116211,0.0,0.0,0.0,0.0,3182.7046871185303,10.370750000220141,0.0,0.0,0.0,3.679037094116211,0.0
FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,1.5329022407531738,0.0001177,1077,50,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_NOT_EMPTY,FILTER_COMPARE,COUNT_DISTINCT",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0011738329994841479,1.2381300830002147,0.0003380840007594088,0.0,0.2929970000004687,0.0,0.0,0.0,0.0,0.0,1.1738329994841479,1238.1300830002147,0.3380840007594088,0.0,292.9970000004687,0.0
FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,2.105931043624878,0.0001337,1103,117,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.001029541999741923,2.101322333999633,0.00027429200054029934,0.0,0.0031159169993770774,0.0,0.0,0.0,0.0,0.0,1.029541999741923,2101.322333999633,0.27429200054029934,0.0,3.1159169993770774,0.0
FLASH_FUSION_CACHE,miss,4,1.0,llm_judge_score,2.8805880546569824,0.000980304,3904,102,True,False,N/A,"cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,True,2.865347146987915,3904,102,0.000980304,0.0,0.0,0.0,2.8653550148010254,0.0010597499986033654,0.0,0.0,0.0,0.0136871337890625,0.0,0.0,0.0,0.0,2865.3550148010254,1.0597499986033654,0.0,0.0,0.0,13.6871337890625,0.0
FLASH_FUSION_CACHE,miss,5,1.0,llm_judge_score,5.60546350479126,0.00160017,3816,260,True,False,N/A,"cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,True,5.223917007446289,3816,260,0.00160017,0.0,0.0,0.0,5.223937034606934,0.0008154160004778532,0.0,0.0,0.0,0.3799111843109131,0.0,0.0,0.0,0.0,5223.937034606934,0.8154160004778532,0.0,0.0,0.0,379.9111843109131,0.0
FLASH_FUSION_CACHE,miss,6,1.0,llm_judge_score,8.386749029159546,0.00251706,8431,401,True,False,N/A,"cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",False,0.0,0,0,0.0,True,7.4052839279174805,8431,401,0.00251706,0.0,0.0,0.0,7.40529990196228,0.0011132079998787958,0.0,0.0,0.0,0.979464054107666,0.0,0.0,0.0,0.0,7405.29990196228,1.1132079998787958,0.0,0.0,0.0,979.464054107666,0.0
FLASH_FUSION_CACHE,miss,7,1.0,llm_judge_score,4.077016115188599,0.00131001,3804,188,True,False,N/A,"cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_COMPARE,DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,4.046449184417725,3804,188,0.00131001,0.0,0.0,0.0,4.046457052230835,0.0010888339984376216,0.0,0.0,0.0,0.028889894485473633,0.0,0.0,0.0,0.0,4046.457052230835,1.0888339984376216,0.0,0.0,0.0,28.889894485473633,0.0
FLASH_FUSION_CACHE,miss,8,1.0,llm_judge_score,6.070695161819458,0.00177615,4974,351,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,True,4.00253701210022,3807,206,0.00138255,0.0,0.0,0.0,4.002557992935181,0.0011359170002833707,1.768175417000748,0.00017350000052829273,0.0,0.29757094383239746,0.0,0.0,0.0,0.0,4002.5579929351807,1.1359170002833707,1768.175417000748,0.17350000052829273,0.0,297.57094383239746,0.0
FLASH_FUSION_CACHE,hit,9,1.0,guardrail_skip_expected_rejection,0.7081727981567383,3.76e-05,322,27,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0004882500015810365,0.0,0.0,0.7075900419986283,0.0,0.0,0.0,0.0,0.0,0.0,0.4882500015810365,0.0,0.0,707.5900419986283,0.0,0.0
FLASH_FUSION_CACHE,miss,10,1.0,guardrail_skip_expected_rejection,2.1329948902130127,0.000648414,1804,58,False,True,N/A,"cache_miss_or_validation_failure,guardrail_plan",guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.1319010257720947,1804,58,0.000648414,0.0,0.0,0.0,2.1319098472595215,0.0006912499993632082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131.9098472595215,0.6912499993632082,0.0,0.0,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit,11,1.0,guardrail_skip_expected_rejection,0.613051176071167,3.64e-05,322,21,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0005276249994494719,0.0,0.0,0.6122572500007664,0.0,0.0,0.0,0.0,0.0,0.0,0.5276249994494719,0.0,0.0,612.2572500007664,0.0,0.0
FLASH_FUSION_CACHE,miss,12,1.0,guardrail_skip_expected_rejection,3.4442927837371826,0.000854022,4163,63,False,True,N/A,"cache_miss_or_validation_failure,guardrail_plan",guardrail_reject,,llm,,False,0.0,0,0,0.0,True,3.44313907623291,4163,63,0.000854022,0.0,0.0,0.0,3.4431469440460205,0.0007485419992008246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443.1469440460205,0.7485419992008246,0.0,0.0,0.0,0.0,0.0
FLASH_FUSION_CACHE,miss,13,1.0,llm_judge_score,7.641048908233643,0.001252602,4214,155,True,False,N/A,"cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,True,3.292163133621216,4214,155,0.001252602,0.0,0.0,0.0,3.292178153991699,0.0016071250011009397,0.0,0.0,0.0,4.346457004547119,0.0,0.0,0.0,0.0,3292.178153991699,1.6071250011009397,0.0,0.0,0.0,4346.457004547119,0.0
FLASH_FUSION_CACHE,miss,14,1.0,llm_judge_score,35.71038794517517,0.001240902,4214,152,True,False,N/A,"cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,True,3.663693904876709,4214,152,0.001240902,0.0,0.0,0.0,3.6637167930603027,0.0013862499999959255,0.0,0.0,0.0,32.04431700706482,0.0,0.0,0.0,0.0,3663.7167930603027,1.3862499999959255,0.0,0.0,0.0,32044.31700706482,0.0
FLASH_FUSION_CACHE,miss,15,1.0,llm_judge_score,5.412994623184204,0.001247922,4218,153,True,False,N/A,"cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,True,3.396198034286499,4218,153,0.001247922,0.0,0.0,0.0,3.396214008331299,0.0035729999999603024,0.0,0.0,0.0,2.0123231410980225,0.0,0.0,0.0,0.0,3396.214008331299,3.5729999999603024,0.0,0.0,0.0,2012.3231410980225,0.0
FLASH_FUSION_CACHE,miss,16,1.0,llm_judge_score,24.81182599067688,0.001257282,4215,156,True,False,N/A,"cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,True,3.398388147354126,4215,156,0.001257282,0.0,0.0,0.0,3.3983981609344482,0.0011659589999908349,0.0,0.0,0.0,21.411622047424316,0.0,0.0,0.0,0.0,3398.3981609344482,1.1659589999908349,0.0,0.0,0.0,21411.622047424316,0.0
