run_id,baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,typed_exec_latency_ms,agent_latency_ms
1,FLASH_FUSION,1,1.0,llm_judge_score,1.6570310592651367,0.00456066,4595,75,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,AGGREGATE_COLUMN,False,0.0,0,0,0.0,True,1.6548609733581543,4595,75,0.00456066,0.0,0.0,0.0,1.6548759937286377,0.0003368854522705078,0.0,0.0,0.0,0.0,1654.8759937286377,0.3368854522705078,0.0
1,FLASH_FUSION,2,1.0,llm_judge_score,1.847965955734253,0.001413984,4595,75,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,AGGREGATE_COLUMN,False,0.0,0,0,0.0,True,1.8469338417053223,4595,75,0.001413984,0.0,0.0,0.0,1.8469560146331787,0.0004169940948486328,0.0,0.0,0.0,0.0,1846.9560146331787,0.4169940948486328,0.0
1,FLASH_FUSION,3,1.0,llm_judge_score,2.3873181343078613,0.001536444,4602,105,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_EQ_AGGREGATE,SELECT_COLUMN",False,0.0,0,0,0.0,True,2.385608196258545,4602,105,0.001536444,0.0,0.0,0.0,2.385622978210449,0.0014078617095947266,0.0,0.0,0.0,0.0,2385.622978210449,1.4078617095947266,0.0
1,FLASH_FUSION,4,1.0,llm_judge_score,1.6977972984313965,0.003521115,3454,94,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,COUNT_ROWS",False,0.0,0,0,0.0,True,1.6954991817474365,3454,94,0.003521115,0.0,0.0,0.0,1.695523977279663,0.0015308856964111328,0.0,0.0,0.0,0.0,1695.523977279663,1.5308856964111328,0.0
1,FLASH_FUSION,5,1.0,llm_judge_score,3.22977876663208,0.001846338,3462,206,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"SPLIT_BY_THRESHOLD,SPLIT_BY_THRESHOLD,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,True,3.227648973464966,3462,206,0.001846338,0.0,0.0,0.0,3.2276558876037598,0.001809835433959961,0.0,0.0,0.0,0.0,3227.6558876037598,1.809835433959961,0.0
1,FLASH_FUSION,6,0.0,llm_judge_score,6.259330749511719,0.00975117,9114,277,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",False,0.0,0,0,0.0,True,6.2484800815582275,9114,277,0.00975117,0.0,0.0,0.0,6.248500108718872,0.01027822494506836,0.0,0.0,0.0,0.0,6248.500108718872,10.27822494506836,0.0
1,FLASH_FUSION,7,1.0,llm_judge_score,2.7552530765533447,0.007157085,7037,131,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,2.7536041736602783,7037,131,0.007157085,0.0,0.0,0.0,2.7536191940307617,0.0011930465698242188,0.0,0.0,0.0,0.0,2753.6191940307617,1.1930465698242188,0.0
1,FLASH_FUSION,8,1.0,llm_judge_score,2.876786231994629,0.00189969,7032,149,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,True,2.8671939373016357,7032,149,0.00189969,0.0,0.0,0.0,2.867215871810913,0.008706092834472656,0.0,0.0,0.0,0.0,2867.215871810913,8.706092834472656,0.0
1,FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,1.7492549419403076,0.002400645,2472,52,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,1.7490267753601074,2472,52,0.002400645,0.0,0.0,0.0,1.749051809310913,0.0,0.0,0.0,0.0,0.0,1749.051809310913,0.0,0.0
1,FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,2.848620891571045,0.00953979,9730,68,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.8483328819274902,9730,68,0.00953979,0.0,0.0,0.0,2.848350763320923,0.0,0.0,0.0,0.0,0.0,2848.350763320923,0.0,0.0
1,FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,2.610581159591675,0.001739556,9728,56,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.610291004180908,9728,56,0.001739556,0.0,0.0,0.0,2.6103129386901855,0.0,0.0,0.0,0.0,0.0,2610.3129386901855,0.0,0.0
