baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,1.2368290424346924,4.46e-05,836,28,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.0005135829997016117,1.2019229999987147,0.0009614160007913597,0.0,0.0,0.02448345799894014,0.0,0.0,0.5135829997016117,1201.9229999987147,0.9614160007913597,0.0,0.0,24.48345799894014,0.0
FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,1.8824129104614258,4.485e-05,841,28,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.0004702499991253717,1.8204472079996776,0.002871041999242152,0.0,0.0,0.03954854199946567,0.0,0.0,0.4702499991253717,1820.4472079996776,2.871041999242152,0.0,0.0,39.54854199946567,0.0
FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,1.3550212383270264,4.445e-05,821,34,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,COUNT_ROWS",False,0.0,0,0,0.0,0.0,0.00048512499961361755,1.3090698750002048,0.0012922500009153737,0.0,0.0,0.03396575000078883,0.0,0.0,0.48512499961361755,1309.0698750002048,1.2922500009153737,0.0,0.0,33.96575000078883,0.0
FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,1.4099903106689453,4.645e-05,865,32,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_NOT_EMPTY,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.0005027080005675089,1.2610619160004717,0.0007197499999165302,0.0,0.0,0.13962362500024028,0.0,0.0,0.5027080005675089,1261.0619160004717,0.7197499999165302,0.0,0.0,139.62362500024028,0.0
FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,2.49649715423584,0.0001025,1840,105,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,AGGREGATE_GROUPS",False,0.0,0,0,0.0,0.0,0.0004809160000149859,2.0139933329992346,0.001140375998147647,0.0,0.0,0.47189362499921117,0.0,0.0,0.4809160000149859,2013.9933329992346,1.140375998147647,0.0,0.0,471.89362499921117,0.0
FLASH_FUSION_CACHE,miss,6,1.0,llm_judge_score,13.518706798553467,0.00928221,9505,787,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",True,6.591909170150757,8427,267,0.00917631,6.59197211265564,0.0005805840009998064,5.6423336249990825,4.159992386121303e-07,0.0,0.0,1.2575161457061768,0.0,6591.97211265564,0.5805840009998064,5642.3336249990825,0.0004159992386121303,0.0,0.0,1257.5161457061768,0.0
FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,2.553502082824707,0.00010165,1827,103,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,0.0,0.000534999999217689,1.9477316249995056,0.002440792000925285,0.0,0.0,0.5778279589994781,0.0,0.0,0.534999999217689,1947.7316249995056,2.440792000925285,0.0,0.0,577.8279589994781,0.0
FLASH_FUSION_CACHE,hit,8,1.0,llm_judge_score,1.2476170063018799,4.49e-05,842,28,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.0005232079984125448,1.1941707089990814,0.0011280409999017138,0.0,0.0,0.03230220800105599,0.0,0.0,0.5232079984125448,1194.1707089990814,1.1280409999017138,0.0,0.0,32.30220800105599,0.0
FLASH_FUSION_CACHE,hit_rejected,9,1.0,guardrail_skip_expected_rejection,2.7012739181518555,1.76e-05,294,29,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0006525419994432013,0.0,0.0,1.3040477079994162,0.0,0.0,0.0,0.0,0.6525419994432013,0.0,0.0,1304.0477079994162,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit_rejected,10,1.0,guardrail_skip_expected_rejection,1.1153759956359863,1.645e-05,291,19,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.00048554200111539103,0.0,0.0,1.1009628330011765,0.0,0.0,0.0,0.0,0.48554200111539103,0.0,0.0,1100.9628330011765,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit_rejected,11,1.0,guardrail_skip_expected_rejection,1.183967113494873,1.67e-05,290,22,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.00045983299969520885,0.0,0.0,1.17600258299899,0.0,0.0,0.0,0.0,0.45983299969520885,0.0,0.0,1176.00258299899,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit_rejected,12,1.0,guardrail_skip_expected_rejection,1.1188738346099854,1.655e-05,293,19,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0005456250000861473,0.0,0.0,1.105312125000637,0.0,0.0,0.0,0.0,0.5456250000861473,0.0,0.0,1105.312125000637,0.0,0.0,0.0
FLASH_FUSION_CACHE,miss,13,1.0,llm_judge_score,6.099611043930054,0.0048169549999999995,5218,247,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,True,4.009881258010864,4235,186,0.004761705,4.009940147399902,0.0005305409995344235,1.7724410419996275,0.0005380829989007907,0.0,0.0,0.3005998134613037,0.0,4009.9401473999023,0.5305409995344235,1772.4410419996275,0.5380829989007907,0.0,0.0,300.5998134613037,0.0
FLASH_FUSION_CACHE,hit,14,1.0,llm_judge_score,9.666652202606201,5.585e-05,983,67,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0005048340008215746,1.521184582999922,0.0005888320010853931,0.0,0.0,8.135463874999914,0.0,0.0,0.5048340008215746,1521.184582999922,0.5888320010853931,0.0,0.0,8135.463874999914,0.0
FLASH_FUSION_CACHE,hit,15,1.0,llm_judge_score,2.0223779678344727,5.615e-05,987,68,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0006248749996302649,1.6763017080011196,0.0007315000020753359,0.0,0.0,0.3324697499992908,0.0,0.0,0.6248749996302649,1676.3017080011196,0.7315000020753359,0.0,0.0,332.4697499992908,0.0
FLASH_FUSION_CACHE,hit,16,1.0,llm_judge_score,5.907502174377441,5.6e-05,984,68,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0007238329999381676,1.6704369580002094,0.0007705000007263152,0.0,0.0,2.621155541999542,0.0,0.0,0.7238329999381676,1670.4369580002094,0.7705000007263152,0.0,0.0,2621.155541999542,0.0
