baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION,1,1.0,llm_judge_score,3.5727052688598633,0.001037244,3927,112,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,3.5352907180786133,3927,112,0.001037244,0.0,0.0,0.0,3.5353188514709473,0.03152108192443848,0.0,0.0,0.0,0.0,3535.3188514709473,31.521081924438477,0.0
FLASH_FUSION,2,1.0,llm_judge_score,3.1391067504882812,0.006554145,6359,112,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,3.0988199710845947,6359,112,0.006554145,0.0,0.0,0.0,3.0988619327545166,0.03930211067199707,0.0,0.0,0.0,0.0,3098.8619327545166,39.30211067199707,0.0
FLASH_FUSION,3,1.0,llm_judge_score,2.996058225631714,0.00196248,1573,131,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_COMPARE,COUNT_ROWS",False,0.0,0,0,0.0,True,2.9567549228668213,1573,131,0.00196248,0.0,0.0,0.0,2.956782102584839,0.03835916519165039,0.0,0.0,0.0,0.0,2956.782102584839,38.35916519165039,0.0
FLASH_FUSION,4,1.0,llm_judge_score,3.411043882369995,0.001119144,3932,132,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_NOT_EMPTY,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,3.2773492336273193,3932,132,0.001119144,0.0,0.0,0.0,3.277367115020752,0.13297295570373535,0.0,0.0,0.0,0.0,3277.367115020752,132.97295570373535,0.0
FLASH_FUSION,5,0.0,llm_judge_score,5.0039238929748535,0.00163917,6368,215,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,AGGREGATE_GROUPS",False,0.0,0,0,0.0,True,4.185302972793579,6368,215,0.00163917,0.0,0.0,0.0,4.185322046279907,0.8178591728210449,0.0,0.0,0.0,0.0,4185.322046279907,817.8591728210449,0.0
FLASH_FUSION,6,1.0,llm_judge_score,5.876492023468018,0.00917631,8427,267,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",False,0.0,0,0,0.0,True,4.545554876327515,8427,267,0.00917631,0.0,0.0,0.0,4.545570135116577,1.3300800323486328,0.0,0.0,0.0,0.0,4545.570135116577,1330.0800323486328,0.0
FLASH_FUSION,7,1.0,llm_judge_score,4.8486669063568115,0.00162513,6360,213,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,True,4.02607798576355,6360,213,0.00162513,0.0,0.0,0.0,4.026108980178833,0.8215830326080322,0.0,0.0,0.0,0.0,4026.108980178833,821.5830326080322,0.0
FLASH_FUSION,8,1.0,llm_judge_score,2.7093429565429688,0.000858156,1577,112,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,2.678685188293457,1577,112,0.000858156,0.0,0.0,0.0,2.6787171363830566,0.029739856719970703,0.0,0.0,0.0,0.0,2678.7171363830566,29.739856719970703,0.0
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,3.478384256362915,0.00907569,9065,82,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,3.4779577255249023,9065,82,0.00907569,0.0,0.0,0.0,3.477982997894287,0.0,0.0,0.0,0.0,0.0,3477.982997894287,0.0,0.0
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,2.1167690753936768,0.00595959,6028,42,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.116152048110962,6028,42,0.00595959,0.0,0.0,0.0,2.1161956787109375,0.0,0.0,0.0,0.0,0.0,2116.1956787109375,0.0,0.0
FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,2.7047927379608154,0.000852384,3925,65,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.7043378353118896,3925,65,0.000852384,0.0,0.0,0.0,2.704364061355591,0.0,0.0,0.0,0.0,0.0,2704.364061355591,0.0,0.0
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,2.082585096359253,0.001849185,1825,39,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.0821402072906494,1825,39,0.001849185,0.0,0.0,0.0,2.0821542739868164,0.0,0.0,0.0,0.0,0.0,2082.1542739868164,0.0,0.0
FLASH_FUSION,13,1.0,llm_judge_score,3.804959297180176,0.004640805,4235,155,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,True,3.275578260421753,4235,155,0.004640805,0.0,0.0,0.0,3.2756052017211914,0.5283310413360596,0.0,0.0,0.0,0.0,3275.6052017211914,528.3310413360596,0.0
FLASH_FUSION,14,0.0,llm_judge_score,145.60468912124634,0.002809842,4843,444,True,False,N/A,"guardrail_plan,plan_validated,react_fallback,agent",react_fallback,execution,llm,"FILTER_COMPARE,PREDICTIVE_PIPELINE",False,0.0,0,0,0.0,True,3.760996103286743,4235,186,0.001389882,0.0,0.0,0.0,3.7610199451446533,91.11030077934265,50.68248796463013,0.0,0.0,0.0,3761.0199451446533,91110.30077934265,50682.48796463013
FLASH_FUSION,15,1.0,llm_judge_score,25.98917531967163,0.001396902,4239,187,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,PREDICTIVE_PIPELINE",False,0.0,0,0,0.0,True,3.4069578647613525,4239,187,0.001396902,0.0,0.0,0.0,3.4070217609405518,22.58047103881836,0.0,0.0,0.0,0.0,3407.0217609405518,22580.47103881836,0.0
FLASH_FUSION,16,1.0,llm_judge_score,76.13003087043762,0.001394562,4236,187,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,PREDICTIVE_PIPELINE",False,0.0,0,0,0.0,True,3.875079870223999,4236,187,0.001394562,0.0,0.0,0.0,3.8751380443573,72.25365018844604,0.0,0.0,0.0,0.0,3875.1380443573,72253.65018844604,0.0
