baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,fraction,fraction_tag,sample_rows,full_rows
FLASH_FUSION,1,0.0,guardrail_skip_unexpected_rejection,15.090551853179932,0.00018666,149,125,False,True,N/A,"S1,S2,S3,guardrail",0.8588309288024902,5.152249097824097,4.643661975860596,4.304148197174072,0.0,858.8309288024902,5152.249097824097,4643.661975860596,4304.148197174072,0.0,wisdm,0.2,20,219639,1098198
FLASH_FUSION,2,1.0,llm_judge_score,22.301517963409424,0.0006082,751,209,True,False,N/A,"S1,S2,S3,guardrail,agent",0.7340779304504395,3.891878128051758,2.015170097351074,8.38286304473877,7.1102681159973145,734.0779304504395,3891.878128051758,2015.1700973510742,8382.86304473877,7110.268115997314,wisdm,0.2,20,219639,1098198
FLASH_FUSION,3,0.0,guardrail_skip_unexpected_rejection,49.77131700515747,0.00030353000000000004,248,199,False,True,N/A,"S1,S2,S3,guardrail",7.35284686088562,37.9574761390686,3.301018238067627,1.0324547290802002,0.0,7352.84686088562,37957.4761390686,3301.018238067627,1032.4547290802002,0.0,wisdm,0.2,20,219639,1098198
FLASH_FUSION,4,1.0,llm_judge_score,22.985939025878906,0.00074491,814,335,True,False,N/A,"S1,S2,S3,guardrail,agent",4.089077949523926,2.959784984588623,8.414457082748413,0.9012789726257324,6.487107038497925,4089.077949523926,2959.784984588623,8414.457082748413,901.2789726257324,6487.107038497925,wisdm,0.2,20,219639,1098198
FLASH_FUSION,5,1.0,llm_judge_score,276.28479194641113,0.0007759799999999999,789,393,True,False,N/A,"S1,S2,S3,guardrail,agent",1.292159080505371,1.7678418159484863,2.608729124069214,0.5889670848846436,269.8939850330353,1292.159080505371,1767.8418159484863,2608.729124069214,588.9670848846436,269893.9850330353,wisdm,0.2,20,219639,1098198
FLASH_FUSION,6,0.0,guardrail_skip_unexpected_rejection,29.04776906967163,0.00077567,597,536,False,True,N/A,"S1,S2,S3,guardrail",0.5859289169311523,10.918763160705566,15.792922019958496,1.6218287944793701,0.0,585.9289169311523,10918.763160705566,15792.922019958496,1621.8287944793701,0.0,wisdm,0.2,20,219639,1098198
FLASH_FUSION,7,1.0,llm_judge_score,80.31949281692505,0.00063479,780,221,True,False,N/A,"S1,S2,S3,guardrail,agent",1.20173978805542,1.9292609691619873,10.780658960342407,55.41277503967285,10.863987922668457,1201.73978805542,1929.2609691619873,10780.658960342407,55412.77503967285,10863.987922668457,wisdm,0.2,20,219639,1098198
FLASH_FUSION,8,1.0,llm_judge_score,465.97107791900635,0.000657,744,276,True,False,N/A,"S1,S2,S3,guardrail,agent",1.1385889053344727,1.819035291671753,425.21130084991455,0.9190311431884766,36.760453939437866,1138.5889053344727,1819.035291671753,425211.30084991455,919.0311431884766,36760.453939437866,wisdm,0.2,20,219639,1098198
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,25.230793952941895,0.00050619,396,345,False,True,N/A,"S1,S2,S3,guardrail",1.1080188751220703,9.469581127166748,5.8613598346710205,8.667102336883545,0.0,1108.0188751220703,9469.581127166748,5861.3598346710205,8667.102336883545,0.0,wisdm,0.2,20,219639,1098198
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,41.796485900878906,0.00044567,351,302,False,True,N/A,"S1,S2,S3,guardrail",1.0077698230743408,5.560100317001343,33.081984996795654,2.025495767593384,0.0,1007.7698230743408,5560.100317001343,33081.984996795654,2025.4957675933838,0.0,wisdm,0.2,20,219639,1098198
FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,11.678385972976685,0.00051803,400,357,False,True,N/A,"S1,S2,S3,guardrail",1.3679800033569336,5.5093770027160645,2.99393630027771,1.6803030967712402,0.0,1367.9800033569336,5509.377002716064,2993.93630027771,1680.3030967712402,0.0,wisdm,0.2,20,219639,1098198
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,59.70875406265259,0.00055548,430,382,False,True,N/A,"S1,S2,S3,guardrail",1.7430951595306396,5.78534197807312,49.2743661403656,2.7790398597717285,0.0,1743.0951595306396,5785.34197807312,49274.3661403656,2779.0398597717285,0.0,wisdm,0.2,20,219639,1098198
