baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,fraction,fraction_tag,sample_rows,full_rows
FLASH_FUSION,1,1.0,llm_judge_score,13.414583921432495,0.0020457099999999996,3237,172,True,False,N/A,"S1,S2,guardrail,S3,agent",1.0908639430999756,1.5659968852996826,3.869048833847046,1.0163640975952148,5.2761311531066895,1090.8639430999756,1565.9968852996826,3869.048833847046,1016.3640975952148,5276.131153106689,wisdm,0.8,80,878558,1098198
FLASH_FUSION,2,1.0,llm_judge_score,22.661355018615723,0.0022028300000000002,3352,285,True,False,N/A,"S1,S2,guardrail,S3,agent",1.006598711013794,1.8351290225982666,6.074652194976807,0.9998712539672852,12.222676992416382,1006.598711013794,1835.1290225982666,6074.652194976807,999.8712539672852,12222.676992416382,wisdm,0.8,80,878558,1098198
FLASH_FUSION,3,1.0,llm_judge_score,13.987069129943848,0.00212628,3320,212,True,False,N/A,"S1,S2,guardrail,S3,agent",0.9005229473114014,1.535832166671753,3.8912582397460938,0.8667571544647217,6.247004985809326,900.5229473114014,1535.832166671753,3891.2582397460938,866.7571544647217,6247.004985809326,wisdm,0.8,80,878558,1098198
FLASH_FUSION,4,1.0,llm_judge_score,31.56434416770935,0.00250587,3638,455,True,False,N/A,"S1,S2,guardrail,S3,agent",13.480638980865479,2.350395917892456,6.290048837661743,0.662600040435791,8.221620798110962,13480.638980865479,2350.395917892456,6290.048837661743,662.600040435791,8221.620798110962,wisdm,0.8,80,878558,1098198
FLASH_FUSION,5,1.0,llm_judge_score,26.256473064422607,0.0027220499999999997,3750,645,True,False,N/A,"S1,S2,guardrail,S3,agent",1.3661890029907227,4.262646913528442,5.8104729652404785,0.85459303855896,13.410438060760498,1366.1890029907227,4262.646913528442,5810.4729652404785,854.59303855896,13410.438060760498,wisdm,0.8,80,878558,1098198
FLASH_FUSION,6,1.0,llm_judge_score,41.059070348739624,0.00295022,4043,715,True,False,N/A,"S1,S2,guardrail,S3,agent",3.658147096633911,10.714508056640625,12.94410490989685,0.6733212471008301,12.512801885604858,3658.147096633911,10714.508056640625,12944.10490989685,673.3212471008301,12512.801885604858,wisdm,0.8,80,878558,1098198
FLASH_FUSION,7,1.0,llm_judge_score,20.50363302230835,0.0023054999999999994,3522,288,True,False,N/A,"S1,S2,guardrail,S3,agent",1.0304861068725586,3.584810972213745,4.431939125061035,6.528123140335083,4.375275135040283,1030.4861068725586,3584.810972213745,4431.939125061035,6528.123140335083,4375.275135040283,wisdm,0.8,80,878558,1098198
FLASH_FUSION,8,1.0,llm_judge_score,25.80613398551941,0.00236541,3495,384,True,False,N/A,"S1,S2,guardrail,S3,agent",1.1980459690093994,1.5228900909423828,8.006210088729858,3.0515449047088623,11.469091176986694,1198.0459690093994,1522.8900909423828,8006.210088729858,3051.5449047088623,11469.091176986694,wisdm,0.8,80,878558,1098198
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,7.953243255615234,0.0011557999999999998,1726,174,False,True,N/A,"S1,S2,guardrail",1.0543718338012695,4.161064863204956,0.0,2.198620080947876,0.0,1054.3718338012695,4161.064863204956,0.0,2198.620080947876,0.0,wisdm,0.8,80,878558,1098198
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,6.829282999038696,0.00110729,1696,135,False,True,N/A,"S1,S2,guardrail",0.9661698341369629,2.973961114883423,0.0,2.356743097305298,0.0,966.1698341369629,2973.961114883423,0.0,2356.743097305298,0.0,wisdm,0.8,80,878558,1098198
FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,9.834414005279541,0.0012372099999999999,1789,230,False,True,N/A,"S1,S2,guardrail",1.0782830715179443,5.682180166244507,0.0,2.560046672821045,0.0,1078.2830715179443,5682.180166244507,0.0,2560.046672821045,0.0,wisdm,0.8,80,878558,1098198
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,17.971917867660522,0.0013071900000000002,1842,279,False,True,N/A,"S1,S2,guardrail",1.805130958557129,13.188822031021118,0.0,2.46264386177063,0.0,1805.130958557129,13188.822031021118,0.0,2462.64386177063,0.0,wisdm,0.8,80,878558,1098198
