baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION,1,1.0,llm_judge_score,19.776294946670532,0.005054619999999999,8373,145,True,False,N/A,"guardrail_plan,react_fallback,agent",react_fallback,structural,llm,,0.0,0.0,0.0,5.508217096328735,0.0,10.888575077056885,0.0,0.0,0.0,5508.217096328735,0.0,10888.575077056885
FLASH_FUSION,2,1.0,llm_judge_score,8.900789976119995,0.004783289999999999,7964,107,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,AGGREGATE_COLUMN",0.0,0.0,0.0,5.460918188095093,0.03626298904418945,0.03626298904418945,0.0,0.0,0.0,5460.918188095093,36.26298904418945,36.26298904418945
FLASH_FUSION,3,0.0,llm_judge_score,8.608903884887695,0.00479495,7961,124,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,FILTER_COMPARE,COUNT_ROWS",0.0,0.0,0.0,5.206197023391724,0.046484947204589844,0.046484947204589844,0.0,0.0,0.0,5206.197023391724,46.484947204589844,46.484947204589844
FLASH_FUSION,4,1.0,llm_judge_score,5.8828489780426025,0.004764180000000001,7945,97,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,FILTER_NOT_EMPTY,RANK_ROWS",0.0,0.0,0.0,2.381456136703491,0.10845685005187988,0.10845685005187988,0.0,0.0,0.0,2381.456136703491,108.45685005187988,108.45685005187988
FLASH_FUSION,5,1.0,llm_judge_score,22.6761212348938,0.0051115200000000005,8365,223,True,False,N/A,"guardrail_plan,react_fallback,agent",react_fallback,schema,llm,,0.0,0.0,0.0,9.19904088973999,0.0,10.14597201347351,0.0,0.0,0.0,9199.04088973999,0.0,10145.97201347351
FLASH_FUSION,6,0.0,llm_judge_score,22.299954175949097,0.0048988899999999995,7939,272,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",0.0,0.0,0.0,18.164319038391113,0.6036639213562012,0.6036639213562012,0.0,0.0,0.0,18164.319038391113,603.6639213562012,603.6639213562012
FLASH_FUSION,7,1.0,llm_judge_score,14.021799802780151,0.004819680000000001,7944,168,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,DERIVE_BIN,FILTER_NOT_EMPTY,GROUP_AGGREGATE,RANK_GROUPS",0.0,0.0,0.0,10.417922019958496,0.2628641128540039,0.2628641128540039,0.0,0.0,0.0,10417.922019958496,262.8641128540039,262.8641128540039
FLASH_FUSION,8,1.0,llm_judge_score,7.836549997329712,0.004783879999999999,7965,107,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,AGGREGATE_COLUMN",0.0,0.0,0.0,4.447456121444702,0.08077383041381836,0.08077383041381836,0.0,0.0,0.0,4447.456121444702,80.77383041381836,80.77383041381836
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,8.430458068847656,0.00474636,7963,61,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,0.0,0.0,0.0,5.090642213821411,0.0,0.0,0.0,0.0,0.0,5090.642213821411,0.0,0.0
FLASH_FUSION,10,1.0,llm_judge_score,34.138500928878784,0.005642769999999999,8770,593,True,False,N/A,"guardrail_plan,react_fallback,agent",react_fallback,structural,llm,,0.0,0.0,0.0,2.195749044418335,0.0,28.61437201499939,0.0,0.0,0.0,2195.749044418335,0.0,28614.37201499939
FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,9.3837251663208,0.00472272,7939,49,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,0.0,0.0,0.0,6.009018182754517,0.0,0.0,0.0,0.0,0.0,6009.018182754517,0.0,0.0
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,6.152668237686157,0.00474083,7963,54,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,0.0,0.0,0.0,2.7920801639556885,0.0,0.0,0.0,0.0,0.0,2792.0801639556885,0.0,0.0
FLASH_FUSION,13,1.0,llm_judge_score,3.64154314994812,0.0,0,0,True,False,N/A,"plan_bypass_predictive,plan_validated,typed_exec",typed_operator,,predictive_template,PREDICTIVE_PIPELINE,0.0,0.0,0.0,0.0,0.24704504013061523,0.24704504013061523,0.0,0.0,0.0,0.0,247.04504013061523,247.04504013061523
FLASH_FUSION,14,1.0,llm_judge_score,9.963479995727539,0.0,0,0,True,False,N/A,"plan_bypass_predictive,plan_validated,typed_exec",typed_operator,,predictive_template,PREDICTIVE_PIPELINE,0.0,0.0,0.0,0.0,6.650601148605347,6.650601148605347,0.0,0.0,0.0,0.0,6650.601148605347,6650.601148605347
FLASH_FUSION,15,1.0,llm_judge_score,3.5208899974823,0.0,0,0,True,False,N/A,"plan_bypass_predictive,plan_validated,typed_exec",typed_operator,,predictive_template,PREDICTIVE_PIPELINE,0.0,0.0,0.0,0.0,0.1633601188659668,0.1633601188659668,0.0,0.0,0.0,0.0,163.3601188659668,163.3601188659668
FLASH_FUSION,16,1.0,llm_judge_score,4.149464130401611,0.0,0,0,True,False,N/A,"plan_bypass_predictive,plan_validated,typed_exec",typed_operator,,predictive_template,PREDICTIVE_PIPELINE,0.0,0.0,0.0,0.0,0.8435320854187012,0.8435320854187012,0.0,0.0,0.0,0.0,843.5320854187012,843.5320854187012
