baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,typed_exec_latency_ms,agent_latency_ms
REACT_ONLY,1,1.0,llm_judge_score,10.220911264419556,0.000187984,499,41,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,2,1.0,llm_judge_score,10.103667259216309,0.00019598399999999999,521,53,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,3,1.0,llm_judge_score,9.949102878570557,0.00022094400000000002,503,49,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,4,1.0,llm_judge_score,11.15369701385498,0.0006084,521,103,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,5,1.0,llm_judge_score,11.379005193710327,0.00084382,538,168,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,6,0.0,llm_judge_score,9.999206781387329,0.00044564,493,67,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,7,0.0,llm_judge_score,11.047677040100098,0.00083658,510,149,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,8,1.0,llm_judge_score,10.345024108886719,0.000265064,524,79,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,9,0.0,llm_judge_score,9.581404209136963,0.00044662,502,47,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,10,0.0,llm_judge_score,12.603317975997925,0.00091472,495,188,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,11,0.0,llm_judge_score,10.967436075210571,0.00045174,1014,59,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,12,0.0,llm_judge_score,10.20624327659607,0.00051534,503,62,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,13,0.0,llm_judge_score,14.000529050827026,0.0021697599999999997,608,456,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,14,0.0,llm_judge_score,15.142432928085327,0.00163086,608,673,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,15,0.0,llm_judge_score,12.480193853378296,0.001163964,616,289,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACT_ONLY,16,0.0,llm_judge_score,12.99189019203186,0.00148734,610,275,True,False,N/A,react_agent,,,,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
