baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,2.6693177223205566,4.58e-05,860,28,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.018141208000088227,2.1560007079997376,0.0016195840007640072,0.0,0.0,0.028028207999341248,0.0,0.0,18.141208000088227,2156.0007079997376,1.6195840007640072,0.0,0.0,28.028207999341248,0.0
FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,2.5736608505249023,4.605e-05,865,28,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.01641079199998785,2.1307558329999665,0.0016886659996089293,0.0,0.0,0.030524917000548157,0.0,0.0,16.41079199998785,2130.7558329999665,1.6886659996089293,0.0,0.0,30.524917000548157,0.0
FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,2.795819044113159,4.725e-05,849,48,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,COUNT_ROWS",False,0.0,0,0,0.0,0.0,0.01640345800024079,2.314767292000397,0.0015462080009456258,0.0,0.0,0.03564270800052327,0.0,0.0,16.40345800024079,2314.767292000397,1.5462080009456258,0.0,0.0,35.64270800052327,0.0
FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,2.7081081867218018,4.765e-05,889,32,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,FILTER_NOT_EMPTY,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.018600082999910228,2.1748806670002523,0.00150095900062297,0.0,0.0,0.1339324159998796,0.0,0.0,18.600082999910228,2174.8806670002523,1.50095900062297,0.0,0.0,133.9324159998796,0.0
FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,3.9344100952148438,0.0001037,1864,105,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,AGGREGATE_GROUPS",False,0.0,0,0,0.0,0.0,0.0005405419997259742,2.810702458999913,0.0005956670001978637,0.0,0.0,0.686830416999328,0.0,0.0,0.5405419997259742,2810.702458999913,0.5956670001978637,0.0,0.0,686.830416999328,0.0
FLASH_FUSION_CACHE,hit,6,1.0,llm_judge_score,4.353502035140991,7.71e-05,1320,111,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",False,0.0,0,0,0.0,0.0,0.0005282920001263847,2.770554667000397,0.00022841600002720952,0.0,0.0,1.0976995419996456,0.0,0.0,0.5282920001263847,2770.554667000397,0.22841600002720952,0.0,0.0,1097.6995419996456,0.0
FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,3.8003838062286377,0.00010295,1853,103,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,0.0,0.0005507089999809978,2.686526665999736,0.00034175000018876744,0.0,0.0,0.7191066670002328,0.0,0.0,0.5507089999809978,2686.526665999736,0.34175000018876744,0.0,0.0,719.1066670002328,0.0
FLASH_FUSION_CACHE,hit,8,1.0,llm_judge_score,2.8493499755859375,4.615e-05,867,28,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.029768082999908074,2.3947185420001915,0.0016567079992455547,0.0,0.0,0.03049195800031157,0.0,0.0,29.768082999908074,2394.7185420001915,1.6567079992455547,0.0,0.0,30.49195800031157,0.0
FLASH_FUSION_CACHE,hit_rejected,9,1.0,guardrail_skip_expected_rejection,2.9400928020477295,1.88e-05,318,29,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0009345420003228355,0.0,0.0,2.2576690409996445,0.0,0.0,0.0,0.0,0.9345420003228355,0.0,0.0,2257.6690409996445,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit_rejected,10,1.0,guardrail_skip_expected_rejection,2.4839370250701904,1.765e-05,315,19,False,True,N/A,"semantic_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,semantic_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.013240207999842823,0.0,0.00014733300031366525,2.0868744580002385,0.0,0.0,0.0,0.0,13.240207999842823,0.0,0.14733300031366525,2086.8744580002385,0.0,0.0,0.0
