run_id,baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms
1,REACT_ONLY,9,1.0,guardrail_skip_expected_rejection,1.3153181076049805,0.00057652,941,27,False,True,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,10,1.0,guardrail_skip_expected_rejection,1.2523200511932373,0.0005767200000000001,940,28,False,True,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,11,1.0,guardrail_skip_expected_rejection,4.5120251178741455,0.0005820599999999999,937,37,False,True,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,12,1.0,guardrail_skip_expected_rejection,11.692115068435669,0.0005856,943,37,False,True,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,REACT_ONLY,9,1.0,guardrail_skip_expected_rejection,1.5944359302520752,0.00057652,941,27,False,True,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,REACT_ONLY,10,1.0,guardrail_skip_expected_rejection,4.909575939178467,0.00058793,959,28,False,True,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,REACT_ONLY,11,1.0,guardrail_skip_expected_rejection,7.509431838989258,0.00058502,938,40,False,True,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,REACT_ONLY,12,1.0,guardrail_skip_expected_rejection,0.9532580375671387,0.00059424,963,33,False,True,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,REACT_ONLY,9,1.0,guardrail_skip_expected_rejection,2.1839370727539062,0.00057652,941,27,False,True,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,REACT_ONLY,10,1.0,guardrail_skip_expected_rejection,0.7985880374908447,0.00057534,939,27,False,True,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,REACT_ONLY,11,1.0,guardrail_skip_expected_rejection,2.0837690830230713,0.00058502,938,40,False,True,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,REACT_ONLY,12,1.0,guardrail_skip_expected_rejection,6.398492097854614,0.0005856,943,37,False,True,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
