baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,fraction,fraction_tag,sample_rows,full_rows
FLASH_FUSION,1,0.0,guardrail_skip_unexpected_rejection,9.989388942718506,0.00020246,149,145,False,True,N/A,"S1,S2,S3,guardrail",1.4092841148376465,1.5511651039123535,3.9976561069488525,2.889518976211548,0.0,1409.2841148376465,1551.1651039123535,3997.6561069488525,2889.518976211548,0.0,wisdm,0.2,20,219639,1098198
FLASH_FUSION,2,1.0,llm_judge_score,14.050027132034302,0.00056072,704,184,True,False,N/A,"S1,S2,S3,guardrail,agent",1.357611894607544,3.5336520671844482,2.4986979961395264,0.6121969223022461,5.9123756885528564,1357.611894607544,3533.6520671844482,2498.6979961395264,612.1969223022461,5912.375688552856,wisdm,0.2,20,219639,1098198
FLASH_FUSION,3,0.0,guardrail_skip_unexpected_rejection,15.265026807785034,0.00025425999999999997,206,168,False,True,N/A,"S1,S2,S3,guardrail",0.7923121452331543,8.707442998886108,3.964970111846924,1.6663689613342285,0.0,792.3121452331543,8707.442998886108,3964.970111846924,1666.3689613342285,0.0,wisdm,0.2,20,219639,1098198
FLASH_FUSION,4,1.0,llm_judge_score,16.158984899520874,0.0007183000000000001,872,258,True,False,N/A,"S1,S2,S3,guardrail,agent",3.7119500637054443,1.1129469871520996,5.5402631759643555,0.5314359664916992,5.137546062469482,3711.9500637054443,1112.9469871520996,5540.2631759643555,531.4359664916992,5137.546062469482,wisdm,0.2,20,219639,1098198
FLASH_FUSION,5,0.0,guardrail_skip_unexpected_rejection,10.94222903251648,0.00041220000000000004,309,291,False,True,N/A,"S1,S2,S3,guardrail",1.1988520622253418,6.7339558601379395,0.8706550598144531,2.0055928230285645,0.0,1198.8520622253418,6733.955860137939,870.6550598144531,2005.5928230285645,0.0,wisdm,0.2,20,219639,1098198
FLASH_FUSION,6,0.0,llm_judge_score,25.17989182472229,0.00129429,1393,598,True,False,N/A,"S1,S2,S3,guardrail,agent",1.173975944519043,5.521554946899414,6.815270185470581,0.49452900886535645,11.032115936279297,1173.975944519043,5521.554946899414,6815.270185470581,494.52900886535645,11032.115936279297,wisdm,0.2,20,219639,1098198
FLASH_FUSION,7,0.0,guardrail_skip_unexpected_rejection,12.360239744186401,0.00033551,254,235,False,True,N/A,"S1,S2,S3,guardrail",2.5254290103912354,2.2813119888305664,4.285811901092529,3.126232862472534,0.0,2525.4290103912354,2281.3119888305664,4285.811901092529,3126.232862472534,0.0,wisdm,0.2,20,219639,1098198
FLASH_FUSION,8,1.0,llm_judge_score,17.593504190444946,0.0007381599999999999,828,316,True,False,N/A,"S1,S2,S3,guardrail,agent",1.4851720333099365,2.176450729370117,4.024269104003906,0.44924092292785645,9.320439100265503,1485.1720333099365,2176.450729370117,4024.2691040039062,449.24092292785645,9320.439100265503,wisdm,0.2,20,219639,1098198
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,13.561110973358154,0.0005811,452,398,False,True,N/A,"S1,S2,S3,guardrail",0.7612359523773193,5.071136951446533,6.641083002090454,0.9660427570343018,0.0,761.2359523773193,5071.136951446533,6641.083002090454,966.0427570343018,0.0,wisdm,0.2,20,219639,1098198
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,14.243596076965332,0.00046284,356,320,False,True,N/A,"S1,S2,S3,guardrail",1.4012339115142822,2.210855007171631,6.607029914855957,3.908118724822998,0.0,1401.2339115142822,2210.855007171631,6607.029914855957,3908.118724822998,0.0,wisdm,0.2,20,219639,1098198
FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,25.057304859161377,0.00055807,421,392,False,True,N/A,"S1,S2,S3,guardrail",1.2783448696136475,5.156607151031494,16.348212957382202,2.145700693130493,0.0,1278.3448696136475,5156.607151031494,16348.212957382202,2145.700693130493,0.0,wisdm,0.2,20,219639,1098198
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,14.601396083831787,0.00059472,455,413,False,True,N/A,"S1,S2,S3,guardrail",3.3264811038970947,4.918880939483643,5.142760992050171,1.0907173156738281,0.0,3326.4811038970947,4918.880939483643,5142.760992050171,1090.7173156738281,0.0,wisdm,0.2,20,219639,1098198
FLASH_FUSION,1,1.0,llm_judge_score,12.31505012512207,0.00036341,470,109,True,False,N/A,"S1,S2,S3,guardrail,agent",2.3937370777130127,1.3064699172973633,3.2249040603637695,0.6259801387786865,4.486634016036987,2393.7370777130127,1306.4699172973633,3224.9040603637695,625.9801387786865,4486.634016036987,wisdm,0.4,40,439279,1098198
