query_id,query_type,baseline,accuracy_raw,latency_s,cost_usd,input_tokens,output_tokens,accuracy_percent
1,Direct,HARGPT_PAPER,1.0,356.8839588165283,0.0722323,122279,111,100.0
1,Direct,HARGPT_PAPER,1.0,67.32877278327942,0.07218648,122279,53,100.0
1,Direct,HARGPT_PAPER,0.0,71.30987477302551,0.07862809,122299,8192,0.0
2,Direct,HARGPT_PAPER,0.0,47.71409368515015,0.06677637,112796,287,0.0
2,Direct,HARGPT_PAPER,0.0,76.90171599388123,0.0668198199999999,112796,342,0.0
2,Direct,HARGPT_PAPER,0.0,308.6617829799652,0.0665923,112796,54,0.0
3,Direct,HARGPT_PAPER,0.0,362.34761214256287,0.07254737,122651,232,0.0
3,Direct,HARGPT_PAPER,0.0,66.37918090820312,0.07247627,122651,142,0.0
3,Direct,HARGPT_PAPER,0.0,1435.1945910453796,0.0790166799999999,122651,8421,0.0
4,Direct,HARGPT_PAPER,1.0,61.991355895996094,0.0669687399999999,112794,532,100.0
4,Direct,HARGPT_PAPER,0.0,76.25915002822876,0.0667088299999999,112794,203,0.0
4,Direct,HARGPT_PAPER,0.0,0.0,0.0,0,0,0.0
5,Reasoning,HARGPT_PAPER,0.0,2151.1567211151123,0.0794918199999999,112794,16384,0.0
5,Reasoning,HARGPT_PAPER,0.0,305.35139298439026,0.06663279,112795,106,0.0
5,Reasoning,HARGPT_PAPER,0.0,46.31662893295288,0.0666527399999999,112794,132,0.0
6,Reasoning,HARGPT_PAPER,0.0,28.82929801940918,0.06668155,112804,161,0.0
6,Reasoning,HARGPT_PAPER,0.0,24.973190784454346,0.0669831299999999,112805,542,0.0
6,Reasoning,HARGPT_PAPER,0.0,1630.6267800331116,0.07949772,112804,16384,0.0
7,Reasoning,HARGPT_PAPER,0.0,56.184093952178955,0.0700236299999999,118656,21,0.0
7,Reasoning,HARGPT_PAPER,0.0,48.05810594558716,0.0700236299999999,118656,21,0.0
7,Reasoning,HARGPT_PAPER,0.0,43.877321004867554,0.070026,118656,24,0.0
8,Reasoning,HARGPT_PAPER,0.0,60.449767112731934,0.0667024899999999,112802,189,0.0
8,Reasoning,HARGPT_PAPER,0.0,24.86451101303101,0.0666999199999999,112803,185,0.0
8,Reasoning,HARGPT_PAPER,0.0,52.487545013427734,0.06672204,112803,213,0.0
9,Out-of-Scope,HARGPT_PAPER,0.0,2239.563691139221,0.07949536,112800,16384,0.0
9,Out-of-Scope,HARGPT_PAPER,0.0,7.40646505355835,0.06675641,112801,258,0.0
9,Out-of-Scope,HARGPT_PAPER,1.0,12.52478313446045,0.0667524599999999,112801,253,100.0
10,Out-of-Scope,HARGPT_PAPER,1.0,116.6241328716278,0.07102662,119886,372,100.0
10,Out-of-Scope,HARGPT_PAPER,1.0,81.16717886924744,0.07098712,119886,322,100.0
10,Out-of-Scope,HARGPT_PAPER,0.0,105.21251893043518,0.07125493,119886,661,0.0
11,Out-of-Scope,HARGPT_PAPER,1.0,69.21791982650757,0.06677557,112800,283,100.0
11,Out-of-Scope,HARGPT_PAPER,1.0,55.28246569633484,0.06673508,112801,231,100.0
11,Out-of-Scope,HARGPT_PAPER,0.0,52.49758791923523,0.0667192799999999,112801,211,0.0
12,Out-of-Scope,HARGPT_PAPER,0.0,87.83755207061768,0.0679852099999999,114794,325,0.0
12,Out-of-Scope,HARGPT_PAPER,0.0,137.66764402389526,0.06811793,114794,493,0.0
12,Out-of-Scope,HARGPT_PAPER,0.0,67.89568495750427,0.0680270799999999,114794,378,0.0
