run_id,baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms
1,AUTOIOT_PAPER,1,1.0,llm_judge_score,340.479768037796,0.013632559999999998,18605,8372,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",12.078906667004048,16.034036666998873,20.911356000011438,63.238340708005126,227.72034774900385,12078.906667004048,16034.036666998873,20911.356000011438,63238.340708005126,227720.34774900385
1,AUTOIOT_PAPER,2,1.0,llm_judge_score,270.5865058898926,0.010899709999999998,15677,6467,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",20.599112084004446,16.526592999995046,37.871824834008294,54.33138775100815,140.7724405409972,20599.112084004446,16526.592999995046,37871.824834008294,54331.38775100815,140772.4405409972
1,AUTOIOT_PAPER,3,1.0,llm_judge_score,316.98579716682434,0.012459800000000002,17965,7112,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",18.420381999996607,8.694440999999642,78.29368887501187,65.0639820419965,146.01169091600605,18420.381999996607,8694.440999999642,78293.68887501187,65063.982041996496,146011.69091600605
1,AUTOIOT_PAPER,4,1.0,llm_judge_score,430.64850878715515,0.014680690000000001,19684,8978,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",7.787183209002251,26.45722579100402,77.68609954100248,48.362213831009285,269.85669641599816,7787.183209002251,26457.22579100402,77686.09954100248,48362.213831009285,269856.69641599816
1,AUTOIOT_PAPER,5,0.0,llm_judge_score,489.0932569503784,0.01370876,18465,7348,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",7.488845707004657,43.18467679100286,148.47261974999856,107.94311691700568,181.5598102520089,7488.845707004657,43184.67679100286,148472.61974999856,107943.11691700568,181559.8102520089
1,AUTOIOT_PAPER,6,0.0,llm_judge_score,363.4976201057434,0.012842070000000002,18223,6935,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",11.366170416993555,23.8500189999977,83.66091825100011,94.09169587499491,150.04936908400123,11366.170416993555,23850.0189999977,83660.91825100011,94091.69587499491,150049.36908400123
1,AUTOIOT_PAPER,7,0.0,llm_judge_score,670.1219320297241,0.01953517,25789,15026,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",10.218252168000618,64.60692695799662,228.65405058299802,140.2886801259956,225.8994034990028,10218.252168000618,64606.92695799662,228654.05058299802,140288.6801259956,225899.4034990028
1,AUTOIOT_PAPER,8,1.0,llm_judge_score,299.4555871486664,0.009270539999999999,13186,5251,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",11.594890000997111,18.85911554100312,94.22279283298849,89.69906933399034,84.62379491700267,11594.890000997111,18859.11554100312,94222.79283298849,89699.06933399034,84623.79491700267
1,AUTOIOT_PAPER,9,0.0,llm_judge_score,265.4247360229492,0.00927298,13473,5726,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",13.507986083001015,31.22680945799948,79.54327095801273,73.50635516701732,67.20079700000497,13507.986083001015,31226.80945799948,79543.27095801273,73506.35516701732,67200.79700000497
1,AUTOIOT_PAPER,10,0.0,llm_judge_score,547.7915740013123,0.019878470000000006,24951,13887,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",17.115540667007735,28.242297875003715,103.15563091499644,84.53716945801716,314.27657737400295,17115.540667007735,28242.297875003715,103155.63091499644,84537.16945801716,314276.57737400295
1,AUTOIOT_PAPER,11,0.0,llm_judge_score,236.28268313407898,0.008661369999999998,12765,5210,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",18.902624248999928,23.612100166996242,65.3018379579953,61.06158683598915,66.91058320899174,18902.624248999928,23612.100166996242,65301.8379579953,61061.58683598915,66910.58320899174
1,AUTOIOT_PAPER,12,0.0,llm_judge_score,935.4696290493011,0.023930429999999996,27288,19055,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",11.721162916997855,34.08030929099914,82.28681691699603,139.86251554099,667.0190366669849,11721.162916997855,34080.30929099914,82286.81691699603,139862.51554099,667019.0366669849
1,AUTOIOT_PAPER,13,1.0,llm_judge_score,410.72810196876526,0.01537101,21627,9658,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",17.52657483398798,17.560137332999147,80.67020704098104,88.28786212299019,206.21540966801695,17526.57483398798,17560.137332999147,80670.20704098104,88287.86212299019,206215.40966801695
1,AUTOIOT_PAPER,14,0.0,llm_judge_score,890.7578549385071,0.02069179,28461,12952,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",14.95591395899828,14.12362079200102,78.15351350000128,225.03072329200222,558.0288444990147,14955.91395899828,14123.62079200102,78153.51350000128,225030.72329200222,558028.8444990147
1,AUTOIOT_PAPER,15,1.0,llm_judge_score,544.402440071106,0.014340579999999999,19790,8618,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",25.158302334006294,40.39028554200195,98.10290949900809,118.40487970699905,261.91286716700415,25158.302334006294,40390.28554200195,98102.90949900809,118404.87970699905,261912.86716700415
1,AUTOIOT_PAPER,16,0.0,llm_judge_score,1019.7580261230469,0.025369870000000006,33623,17730,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",11.181928834004793,21.901270874979673,68.49970949999988,309.80505870802153,607.905937042,11181.928834004793,21901.270874979673,68499.70949999988,309805.05870802153,607905.937042
1,FLASH_FUSION,1,1.0,llm_judge_score,29.194586277008057,0.00144498,3115,178,True,False,N/A,"S1,S2,guardrail,S3,agent",2.30351185798645,1.859358787536621,2.4353370666503906,3.8113248348236084,14.820372104644775,2303.51185798645,1859.358787536621,2435.3370666503906,3811.3248348236084,14820.372104644775
1,FLASH_FUSION,2,1.0,llm_judge_score,32.365103006362915,0.0014107400000000002,3065,171,True,False,N/A,"S1,S2,guardrail,S3,agent",2.1938090324401855,0.5260951519012451,0.754608154296875,4.193968057632446,20.763439178466797,2193.8090324401855,526.0951519012451,754.608154296875,4193.968057632446,20763.439178466797
1,FLASH_FUSION,3,1.0,llm_judge_score,28.76984405517578,0.0014452599999999999,3080,194,True,False,N/A,"S1,S2,guardrail,S3,agent",1.7342510223388672,1.191500186920166,3.071597099304199,3.9002649784088135,14.95367693901062,1734.2510223388672,1191.500186920166,3071.597099304199,3900.2649784088135,14953.67693901062
1,FLASH_FUSION,4,1.0,llm_judge_score,48.539056062698364,0.0015638199999999998,3206,259,True,False,N/A,"S1,S2,guardrail,S3,agent",2.20764422416687,1.5435945987701416,3.8082118034362793,3.983626127243042,33.05455684661865,2207.64422416687,1543.5945987701416,3808.2118034362793,3983.626127243042,33054.55684661865
1,FLASH_FUSION,5,0.0,guardrail_skip_unexpected_rejection,10.103863000869751,0.00051039,1653,113,False,True,N/A,"S1,S2,guardrail",0.9512012004852295,0.6348590850830078,0.0,4.626439809799194,0.0,951.2012004852295,634.8590850830078,0.0,4626.439809799194,0.0
1,FLASH_FUSION,6,0.0,llm_judge_score,32.86809301376343,0.00170413,3348,363,True,False,N/A,"S1,S2,guardrail,S3,agent",0.3051018714904785,1.522435188293457,4.711043119430542,9.735249996185303,12.795605659484863,305.1018714904785,1522.435188293457,4711.043119430542,9735.249996185303,12795.605659484863
1,FLASH_FUSION,7,1.0,llm_judge_score,39.78585720062256,0.0017945300000000001,3319,482,True,False,N/A,"S1,S2,guardrail,S3,agent",1.4836249351501465,2.3034608364105225,11.145750999450684,3.948056697845459,16.93106722831726,1483.6249351501465,2303.4608364105225,11145.750999450684,3948.056697845459,16931.06722831726
1,FLASH_FUSION,8,1.0,llm_judge_score,30.959534883499146,0.0015107999999999999,3231,204,True,False,N/A,"S1,S2,guardrail,S3,agent",0.5116550922393799,3.9690418243408203,3.2481307983398438,3.9432871341705322,15.360427856445312,511.6550922393799,3969.0418243408203,3248.1307983398438,3943.287134170532,15360.427856445312
1,FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,10.813271760940552,0.00048302999999999996,1605,83,False,True,N/A,"S1,S2,guardrail",0.5146889686584473,1.8164761066436768,0.0,4.577250003814697,0.0,514.6889686584473,1816.4761066436768,0.0,4577.250003814697,0.0
1,FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,12.030009269714355,0.00049759,1596,102,False,True,N/A,"S1,S2,guardrail",0.6555089950561523,1.717149019241333,0.0,5.870648145675659,0.0,655.5089950561523,1717.149019241333,0.0,5870.648145675659,0.0
1,FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,19.40285301208496,0.00050844,1634,104,False,True,N/A,"S1,S2,guardrail",1.5088889598846436,4.4026267528533936,0.0,9.706067085266113,0.0,1508.8889598846436,4402.626752853394,0.0,9706.067085266113,0.0
1,FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,14.604135990142822,0.00049578,1619,104,False,True,N/A,"S1,S2,guardrail",1.8282089233398438,2.2542238235473633,0.0,6.754606008529663,0.0,1828.2089233398438,2254.2238235473633,0.0,6754.606008529663,0.0
1,FLASH_FUSION,13,1.0,llm_judge_score,47.78694295883179,0.0021086900000000003,3734,615,True,False,N/A,"S1,S2,guardrail,S3,agent",1.5641062259674072,2.2627530097961426,4.40923285484314,4.051936149597168,31.686635971069336,1564.1062259674072,2262.7530097961426,4409.23285484314,4051.936149597168,31686.635971069336
1,FLASH_FUSION,14,0.0,llm_judge_score,125.83299589157104,0.0031933300000000003,4894,1363,True,False,N/A,"S1,S2,guardrail,S3,agent",1.6553101539611816,5.121422052383423,8.664812088012695,8.298401117324829,98.15151596069336,1655.3101539611816,5121.422052383423,8664.812088012695,8298.40111732483,98151.51596069336
1,FLASH_FUSION,15,0.0,guardrail_skip_unexpected_rejection,14.460461139678955,0.00061743,2076,853,False,True,N/A,"S1,S2,guardrail",4.8210389614105225,0.6292519569396973,0.0,5.079231023788452,0.0,4821.0389614105225,629.2519569396973,0.0,5079.231023788452,0.0
1,FLASH_FUSION,16,0.0,llm_judge_score,43.567444801330566,0.0021097700000000004,3694,653,True,False,N/A,"S1,S2,guardrail,S3,agent",1.6554217338562012,2.2631611824035645,6.8487889766693115,9.627246141433716,19.349617958068848,1655.4217338562012,2263.1611824035645,6848.7889766693115,9627.246141433716,19349.617958068848
1,REACT_ONLY,1,1.0,llm_judge_score,20.4858660697937,0.00028608,434,38,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,2,1.0,llm_judge_score,15.050315141677856,0.00028412,428,40,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,3,1.0,llm_judge_score,11.560888767242432,0.00029263,421,56,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,4,1.0,llm_judge_score,12.672825813293457,0.00031685,450,65,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,5,1.0,llm_judge_score,12.746562004089355,0.00036307999999999995,444,128,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,6,1.0,llm_judge_score,10.82349181175232,0.00029064,427,49,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,7,0.0,llm_judge_score,12.497931957244873,0.00037592,443,145,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,8,1.0,llm_judge_score,12.157801866531372,0.00033566,431,103,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,9,0.0,llm_judge_score,13.09268593788147,0.00032788999999999995,458,73,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,10,0.0,llm_judge_score,33.95128393173218,0.0007700599999999999,787,387,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,11,1.0,llm_judge_score,12.664194107055664,0.00053472,755,113,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,12,0.0,llm_judge_score,25.793084859848022,0.00038248,426,166,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,13,1.0,llm_judge_score,38.2571439743042,0.00050333,513,254,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,14,0.0,llm_judge_score,81.47778105735779,0.00125254,1266,640,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,15,0.0,llm_judge_score,15.095611810684204,0.00051274,541,245,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,16,0.0,llm_judge_score,46.59978222846985,0.0014238599999999999,1310,824,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,AUTOIOT_PAPER,1,1.0,llm_judge_score,286.31290078163147,0.007717210000000001,11585,4392,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",13.539063624994014,30.890517541003646,64.26248408397078,57.9784901659732,119.19578729201749,13539.063624994014,30890.517541003646,64262.484083970776,57978.4901659732,119195.78729201749
2,AUTOIOT_PAPER,2,1.0,llm_judge_score,269.25423097610474,0.009052559999999998,13449,5401,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",13.923900584006333,13.755347625003196,69.16303745898767,104.41708437498892,67.50462466602039,13923.900584006333,13755.347625003196,69163.03745898767,104417.08437498892,67504.62466602039
2,AUTOIOT_PAPER,3,1.0,llm_judge_score,338.63412714004517,0.010187939999999998,14435,6387,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",10.343871332006529,16.13098508400435,166.29911858399282,73.76340458403865,71.6409866670001,10343.871332006529,16130.985084004351,166299.11858399282,73763.40458403865,71640.9866670001
2,AUTOIOT_PAPER,4,1.0,llm_judge_score,299.7788770198822,0.01001529,13870,6072,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",11.59975645900704,23.529756292002276,92.88618104100169,65.2117069990054,106.1019429149892,11599.75645900704,23529.756292002276,92886.18104100169,65211.7069990054,106101.9429149892
2,AUTOIOT_PAPER,5,0.0,llm_judge_score,461.3339612483978,0.016461659999999996,23142,10525,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",10.447949958004756,21.36385504200007,31.006365708002704,66.82797604103689,331.2082067080046,10447.949958004756,21363.85504200007,31006.365708002704,66827.97604103689,331208.2067080046
2,AUTOIOT_PAPER,6,0.0,llm_judge_score,270.8068959712982,0.013173929999999999,17544,7955,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",21.358932792005362,21.795821375009837,70.57424337498378,39.717893456996535,116.87215233400639,21358.932792005362,21795.821375009837,70574.24337498378,39717.893456996535,116872.15233400639
2,AUTOIOT_PAPER,7,1.0,llm_judge_score,425.69231700897217,0.01319053,18078,8178,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",12.235944874992128,26.27713699900778,82.03631262501585,125.5704141229944,179.1016605420009,12235.944874992128,26277.13699900778,82036.31262501585,125570.4141229944,179101.6605420009
2,AUTOIOT_PAPER,8,1.0,llm_judge_score,287.9216089248657,0.010246749999999999,14639,5590,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",9.05838608299382,12.412097666005138,52.57655779100605,56.283310122962575,157.10096079199866,9058.38608299382,12412.097666005138,52576.55779100605,56283.310122962575,157100.96079199866
2,AUTOIOT_PAPER,9,0.0,llm_judge_score,676.061431646347,0.016689640000000002,24190,10969,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",13.253121960005956,49.69724295800552,81.54251416599436,164.49050429199997,366.64301220899506,13253.121960005956,49697.24295800552,81542.51416599436,164490.50429199997,366643.01220899506
2,AUTOIOT_PAPER,10,0.0,llm_judge_score,713.5227768421173,0.01735156,22955,12196,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",8.461268375991494,58.196830415996374,94.93058366600599,215.33232479503204,336.104451081992,8461.268375991494,58196.83041599637,94930.58366600599,215332.32479503204,336104.451081992
2,AUTOIOT_PAPER,11,0.0,llm_judge_score,225.14803409576416,0.007832389999999998,11759,4558,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",7.583095124020474,48.563883208000334,21.19541395799024,48.66239758298616,98.66622366699448,7583.095124020474,48563.883208000334,21195.41395799024,48662.39758298616,98666.22366699448
2,AUTOIOT_PAPER,12,0.0,llm_judge_score,608.2010669708252,0.015581379999999999,20250,10082,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",10.875594333003392,33.86984037500224,156.7170127069985,75.4424599170161,330.7913702909864,10875.594333003392,33869.84037500224,156717.0127069985,75442.4599170161,330791.3702909864
2,AUTOIOT_PAPER,13,1.0,llm_judge_score,457.34288787841797,0.01577054,21859,10235,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",7.007222290994832,31.82060420900234,75.85524950099352,78.6850466629985,263.48299362597754,7007.222290994832,31820.60420900234,75855.24950099352,78685.0466629985,263482.99362597754
2,AUTOIOT_PAPER,14,0.0,llm_judge_score,721.7628190517426,0.02219937,31360,14768,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",11.76195062599436,34.48780479199195,79.42474616700201,91.513775791027,504.24435495902435,11761.95062599436,34487.80479199195,79424.74616700201,91513.775791027,504244.35495902435
2,AUTOIOT_PAPER,15,1.0,llm_judge_score,546.8184609413147,0.01498086,21223,9951,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",59.47210245799215,16.158983083005296,240.54087920799793,78.28550820999953,151.8738749170152,59472.10245799215,16158.983083005296,240540.87920799793,78285.50820999953,151873.8749170152
2,AUTOIOT_PAPER,16,0.0,llm_judge_score,672.6227679252625,0.020565609999999998,30633,13511,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",10.393802874998073,25.593817832996137,98.40645233402029,224.7315195419942,312.98057887298637,10393.802874998073,25593.817832996137,98406.45233402029,224731.5195419942,312980.57887298637
2,FLASH_FUSION,1,1.0,llm_judge_score,38.25417995452881,0.00143555,3095,181,True,False,N/A,"S1,S2,guardrail,S3,agent",6.863892078399658,5.899619102478027,5.700139999389648,4.197499990463257,11.613862991333008,6863.892078399658,5899.619102478027,5700.139999389648,4197.499990463257,11613.862991333008
2,FLASH_FUSION,2,1.0,llm_judge_score,33.979552030563354,0.00148028,3201,190,True,False,N/A,"S1,S2,guardrail,S3,agent",6.544484853744507,5.962299823760986,3.964832067489624,3.9046919345855713,9.655836343765259,6544.484853744507,5962.299823760986,3964.832067489624,3904.6919345855713,9655.836343765259
2,FLASH_FUSION,3,1.0,llm_judge_score,25.406506061553955,0.0014608400000000001,3113,199,True,False,N/A,"S1,S2,guardrail,S3,agent",1.3416821956634521,2.4862260818481445,3.0619802474975586,3.8465468883514404,10.690140008926392,1341.6821956634521,2486.2260818481445,3061.9802474975586,3846.5468883514404,10690.140008926392
2,FLASH_FUSION,4,1.0,llm_judge_score,31.06201410293579,0.0016095600000000001,3292,270,True,False,N/A,"S1,S2,guardrail,S3,agent",0.5381608009338379,2.4584860801696777,7.110380172729492,5.178257942199707,11.772463083267212,538.1608009338379,2458.4860801696777,7110.380172729492,5178.257942199707,11772.463083267212
