run_id,baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run
1,AUTOIOT_PAPER,1,1.0,llm_judge_score,79.71817421913147,0.01045328,11139,4913,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
1,AUTOIOT_PAPER,2,1.0,llm_judge_score,90.67484903335573,0.01180448,13073,5179,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
1,AUTOIOT_PAPER,3,1.0,llm_judge_score,40.76905584335327,0.00802026,8855,3539,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
1,AUTOIOT_PAPER,4,1.0,llm_judge_score,46.49853610992432,0.01036461,10583,5216,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
1,AUTOIOT_PAPER,5,0.0,llm_judge_score,85.31619787216187,0.0182262199999999,19066,8832,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
1,AUTOIOT_PAPER,6,1.0,llm_judge_score,45.892603158950806,0.0100730699999999,10753,4720,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
1,AUTOIOT_PAPER,7,0.0,llm_judge_score,109.65606927871704,0.0208824099999999,21036,10723,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
1,AUTOIOT_PAPER,8,1.0,llm_judge_score,62.54767107963562,0.01231033,12815,6012,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
1,AUTOIOT_PAPER,9,1.0,llm_judge_score,179.2321081161499,0.0204149299999999,20877,10250,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
1,AUTOIOT_PAPER,10,0.0,llm_judge_score,128.4479420185089,0.0228347399999999,21967,12499,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
1,AUTOIOT_PAPER,11,0.0,llm_judge_score,65.10759496688843,0.0152888499999999,15334,7901,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
1,AUTOIOT_PAPER,12,0.0,llm_judge_score,272.16753697395325,0.0277398999999999,27082,14888,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
2,AUTOIOT_PAPER,1,1.0,llm_judge_score,96.05278778076172,0.0150918299999999,16090,7087,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
