baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,model_under_test,judge_model,run_id,data_path,ground_truth_path
FLASH_FUSION,1,1.0,llm_judge_score,22.38922119140625,2.8630000000000005e-05,338,71,True,False,N/A,"S1,S2,S3,guardrail,agent",1.41221022605896,1.094986915588379,1.250699758529663,4.134883880615234,10.483360052108765,1412.21022605896,1094.986915588379,1250.699758529663,4134.883880615234,10483.360052108765,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,2,1.0,llm_judge_score,22.87527894973755,3.1920000000000006e-05,378,78,True,False,N/A,"S1,S2,S3,guardrail,agent",2.417131185531616,1.1174829006195068,0.6718363761901855,4.291167974472046,10.342247009277344,2417.131185531616,1117.4829006195068,671.8363761901855,4291.167974472046,10342.247009277344,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,3,1.0,llm_judge_score,25.436131715774536,3.423e-05,400,89,True,False,N/A,"S1,S2,S3,guardrail,agent",1.9705538749694824,0.8460569381713867,2.244466781616211,4.195623874664307,11.962039947509766,1970.5538749694824,846.0569381713867,2244.466781616211,4195.623874664307,11962.039947509766,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,4,0.0,llm_judge_score,48.64968490600586,6.153000000000002e-05,767,112,True,False,N/A,"S1,S2,S3,guardrail,agent",1.3808238506317139,1.9628548622131348,1.6342520713806152,4.538825273513794,35.15856719017029,1380.8238506317139,1962.8548622131348,1634.2520713806152,4538.825273513794,35158.56719017029,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,5,1.0,llm_judge_score,24.7347252368927,4.8650000000000003e-05,535,160,True,False,N/A,"S1,S2,S3,guardrail,agent",1.047323226928711,1.243321180343628,1.8404958248138428,4.143766164779663,12.422360181808472,1047.323226928711,1243.321180343628,1840.4958248138428,4143.766164779663,12422.360181808472,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,6,1.0,llm_judge_score,27.0514919757843,3.745000000000001e-05,438,97,True,False,N/A,"S1,S2,S3,guardrail,agent",2.7869350910186768,1.0350959300994873,2.007208824157715,5.950707912445068,11.216767311096191,2786.9350910186768,1035.0959300994873,2007.2088241577148,5950.707912445068,11216.767311096191,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,7,0.0,llm_judge_score,37.984336137771606,7.966000000000002e-05,774,364,True,False,N/A,"S1,S2,S3,guardrail,agent",0.9721391201019287,1.2917559146881104,3.495864152908325,4.147024869918823,24.07018208503723,972.1391201019287,1291.7559146881104,3495.864152908325,4147.024869918823,24070.18208503723,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,8,1.0,llm_judge_score,24.025266885757446,3.3390000000000004e-05,358,119,True,False,N/A,"S1,S2,S3,guardrail,agent",1.7717869281768799,1.6114633083343506,1.3700220584869385,4.479687929153442,10.811391830444336,1771.7869281768799,1611.4633083343506,1370.0220584869385,4479.687929153442,10811.391830444336,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,15.315667152404785,1.904e-05,161,111,False,True,N/A,"S1,S2,S3,guardrail",1.1918001174926758,2.0862929821014404,2.842463970184326,5.237761735916138,0.0,1191.8001174926758,2086.2929821014404,2842.463970184326,5237.761735916138,0.0,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,12.869537830352783,1.3650000000000003e-05,129,66,False,True,N/A,"S1,S2,S3,guardrail",1.1845262050628662,0.9416441917419434,2.038856029510498,4.82194709777832,0.0,1184.5262050628662,941.6441917419434,2038.856029510498,4821.94709777832,0.0,mit_ecg,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/ECG.0/MIT_arrythmia_v1.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_mit_ecg.json
