run_id,baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms
1,HARGPT_PAPER,1,1.0,llm_judge_score,26.25983476638794,0.03856282,65034,244,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HARGPT_PAPER,2,0.0,llm_judge_score,30.39194393157959,0.03879839,65053,528,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HARGPT_PAPER,3,0.0,llm_judge_score,30.91369390487671,0.03864595999999999,65037,347,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HARGPT_PAPER,4,0.0,llm_judge_score,41.84145498275757,0.03878006,65038,516,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HARGPT_PAPER,5,0.0,llm_judge_score,37.75866889953613,0.03879721999999999,65047,531,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HARGPT_PAPER,6,1.0,llm_judge_score,43.0892858505249,0.0387745,65050,500,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HARGPT_PAPER,7,0.0,llm_judge_score,39.60243105888367,0.03891177,65047,676,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HARGPT_PAPER,8,0.0,llm_judge_score,23.321180820465088,0.0388077,65042,548,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HARGPT_PAPER,9,1.0,llm_judge_score,40.93754506111145,0.03881759,65036,565,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HARGPT_PAPER,10,1.0,llm_judge_score,41.47063899040222,0.0386906,65035,405,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HARGPT_PAPER,11,0.0,llm_judge_score,54.330617904663086,0.03867283,65033,384,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HARGPT_PAPER,12,1.0,llm_judge_score,33.814605712890625,0.03881166,65038,556,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,HARGPT_PAPER,1,1.0,llm_judge_score,6.1232500076293945,0.038475129999999996,65034,133,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,HARGPT_PAPER,2,1.0,llm_judge_score,35.241795778274536,0.03872418,65033,449,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,HARGPT_PAPER,3,0.0,llm_judge_score,40.6497437953949,0.03860582,65056,282,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,HARGPT_PAPER,4,0.0,llm_judge_score,29.98759698867798,0.03884463999999999,65039,597,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,HARGPT_PAPER,5,0.0,llm_judge_score,56.78776717185974,0.038849949999999994,65048,597,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,HARGPT_PAPER,6,0.0,llm_judge_score,9.803051948547363,0.038686019999999995,65050,388,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,HARGPT_PAPER,7,0.0,llm_judge_score,10.627440214157104,0.038988199999999994,65048,772,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,HARGPT_PAPER,8,0.0,llm_judge_score,11.051078081130981,0.038775899999999995,65043,507,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,HARGPT_PAPER,9,1.0,llm_judge_score,6.655196189880371,0.03868961,65036,403,False,False,N/A,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
