baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,0.5637161731719971,4.235e-05,819,14,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,0.0,0.0004250409992891946,0.5569062079994183,0.00020520799989753868,0.0,0.0,0.0004974590001438628,0.0,0.0,0.4250409992891946,556.9062079994183,0.20520799989753868,0.0,0.0,0.4974590001438628,0.0
FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,0.3521428108215332,4.235e-05,819,14,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,0.0,0.00045204200068837963,0.3399722499998461,0.0010262920004606713,0.0,0.0,0.00034462500025256304,0.0,0.0,0.45204200068837963,339.9722499998461,1.0262920004606713,0.0,0.0,0.34462500025256304,0.0
FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,0.4603869915008545,5.055e-05,961,25,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_EQ_AGGREGATE,SELECT_COLUMN",False,0.0,0,0,0.0,0.0,0.00043004100007237867,0.45332874999985506,0.00013041700003668666,0.0,0.0,0.0009405840000908938,0.0,0.0,0.43004100007237867,453.32874999985506,0.13041700003668666,0.0,0.0,0.9405840000908938,0.0
FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,1.7631139755249023,5.375e-05,1031,22,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,COUNT_ROWS",False,0.0,0,0,0.0,0.0,0.0007219160006570746,0.47061487500013754,0.0002852499992513913,0.0,0.0,0.001901208999697701,0.0,0.0,0.7219160006570746,470.61487500013754,0.2852499992513913,0.0,0.0,1.901208999697701,0.0
FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,1.1037709712982178,6.81e-05,1186,88,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"SPLIT_BY_THRESHOLD,SPLIT_BY_THRESHOLD,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,0.0,0.0004817500002900488,1.091628082999705,0.0005290839999361197,0.0,0.0,0.004616250000253785,0.0,0.0,0.4817500002900488,1091.628082999705,0.5290839999361197,0.0,0.0,4.616250000253785,0.0
FLASH_FUSION_CACHE,hit,6,1.0,llm_judge_score,3.6886730194091797,0.00011075,1309,453,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",False,0.0,0,0,0.0,0.0,0.0004350830004113959,3.6677267089999077,0.00036266600000089966,0.0,0.0,0.014253542000005837,0.0,0.0,0.4350830004113959,3667.7267089999077,0.36266600000089966,0.0,0.0,14.253542000005837,0.0
FLASH_FUSION_CACHE,miss,7,1.0,llm_judge_score,5.304962396621704,0.0072098349999999995,7982,186,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",True,4.537352085113525,7037,131,0.007157085,4.537380933761597,0.0004142090001550969,0.7543065829995612,3.329996616230346e-07,0.0,0.0,0.0025701522827148438,0.0,4537.380933761597,0.4142090001550969,754.3065829995612,0.0003329996616230346,0.0,0.0,2.5701522827148438,0.0
FLASH_FUSION_CACHE,hit,8,1.0,llm_judge_score,0.9978830814361572,9.725e-05,1791,77,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,0.0,0.0004887920003966428,0.9768090839997967,0.0009367079992443905,0.0,0.0,0.013551375000133703,0.0,0.0,0.48879200039664283,976.8090839997967,0.9367079992443905,0.0,0.0,13.551375000133703,0.0
FLASH_FUSION_CACHE,hit_rejected,9,1.0,guardrail_skip_expected_rejection,0.6669089794158936,2.73e-05,508,19,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0004314999996495317,0.0,0.0,0.660778957999355,0.0,0.0,0.0,0.0,0.4314999996495317,0.0,0.0,660.778957999355,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit_rejected,10,1.0,guardrail_skip_expected_rejection,0.6063909530639648,2.935e-05,507,40,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0005860410001332639,0.0,0.0,0.5980221250001705,0.0,0.0,0.0,0.0,0.5860410001332639,0.0,0.0,598.0221250001705,0.0,0.0,0.0
