baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,0.9240090847015381,0.0001734,1682,26,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.013494333001290215,0.9092903750006371,0.00044220800009497907,0.0,0.0004531249996944098,0.0,0.0,0.0,0.0,0.0,13.494333001290215,909.2903750006371,0.44220800009497907,0.0,0.4531249996944098,0.0
FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,0.7024281024932861,0.0001734,1682,26,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.014337957998577622,0.6869221670003753,0.0005546660013351357,0.0,0.00036004200046590995,0.0,0.0,0.0,0.0,0.0,14.337957998577622,686.9221670003753,0.5546660013351357,0.0,0.36004200046590995,0.0
FLASH_FUSION_CACHE,miss,3,1.0,llm_judge_score,4.5206663608551025,0.0048753,6323,219,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_EQ_AGGREGATE,SELECT_COLUMN",False,0.0,0,0,0.0,True,2.8553307056427,4598,105,0.00468,0.0,0.0,0.0,2.855355978012085,0.014052083000933635,1.6446099589993537,0.00024000000121304765,0.0,0.0013132095336914062,0.0,0.0,0.0,0.0,2855.355978012085,14.052083000933635,1644.6099589993537,0.24000000121304765,0.0,1.3132095336914062,0.0
FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,1.0067920684814453,0.0001819,1687,66,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,COUNT_ROWS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.014035249998414656,0.9916502500000206,0.00047937500130501576,0.0,0.00065987500056508,0.0,0.0,0.0,0.0,0.0,14.035249998414656,991.6502500000206,0.47937500130501576,0.0,0.65987500056508,0.0
FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,2.0288619995117188,0.0002125,1795,165,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"SPLIT_BY_THRESHOLD,SPLIT_BY_THRESHOLD,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0004101670001546154,2.026396292001664,0.00023662599960516673,0.0,0.0015510829998675035,0.0,0.0,0.0,0.0,0.0,0.4101670001546154,2026.3962920016638,0.23662599960516673,0.0,1.5510829998675035,0.0
FLASH_FUSION_CACHE,hit,6,0.0,llm_judge_score,4.416393995285034,0.0002241,1817,212,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.725630832999741,2.6822155000008934,0.0006566239990206668,0.0,0.0076765419998992,0.0,0.0,0.0,0.0,0.0,1725.630832999741,2682.2155000008934,0.6566239990206668,0.0,7.6765419998992,0.0
FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,1.3312599658966064,0.0001866,1736,65,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.014632458000050974,1.3126425000009476,0.000674249000439886,0.0,0.0032471250015078112,0.0,0.0,0.0,0.0,0.0,14.632458000050974,1312.6425000009476,0.674249000439886,0.0,3.2471250015078112,0.0
FLASH_FUSION_CACHE,miss,8,1.0,llm_judge_score,4.736228704452515,0.00210423,8833,278,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,True,2.704685926437378,7030,149,0.00189813,0.0,0.0,0.0,2.7047150135040283,0.015441417001056834,2.0015531669996562,0.0004735829988931073,0.0,0.007345914840698242,0.0,0.0,0.0,0.0,2704.7150135040283,15.441417001056834,2001.5531669996562,0.4735829988931073,0.0,7.345914840698242,0.0
FLASH_FUSION_CACHE,hit,9,1.0,guardrail_skip_expected_rejection,0.6050882339477539,6.07e-05,563,22,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003978750009991927,0.0,0.0,0.6044224170000234,0.0,0.0,0.0,0.0,0.0,0.0,0.3978750009991927,0.0,0.0,604.4224170000234,0.0,0.0
FLASH_FUSION_CACHE,hit,10,1.0,guardrail_skip_expected_rejection,0.49071788787841797,6e-05,562,19,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00044904199967277236,0.0,0.0,0.4901443329999893,0.0,0.0,0.0,0.0,0.0,0.0,0.44904199967277236,0.0,0.0,490.1443329999893,0.0,0.0
