baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION,1,1.0,llm_judge_score,6.917433977127075,0.004780339999999999,7959,107,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,AGGREGATE_COLUMN",0.0,0.0,0.0,3.4240200519561768,0.059213876724243164,0.059213876724243164,0.0,0.0,0.0,3424.0200519561768,59.213876724243164,59.213876724243164
FLASH_FUSION,2,1.0,llm_judge_score,10.651834964752197,0.00477149,7944,107,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,AGGREGATE_COLUMN",0.0,0.0,0.0,7.216660976409912,0.05342578887939453,0.05342578887939453,0.0,0.0,0.0,7216.660976409912,53.42578887939453,53.42578887939453
FLASH_FUSION,3,1.0,llm_judge_score,4.939123153686523,0.00479495,7961,124,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,FILTER_COMPARE,COUNT_ROWS",0.0,0.0,0.0,1.5290722846984863,0.04675698280334473,0.04675698280334473,0.0,0.0,0.0,1529.0722846984863,46.75698280334473,46.75698280334473
FLASH_FUSION,4,1.0,llm_judge_score,7.299851894378662,0.004806989999999999,7964,137,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,FILTER_NOT_EMPTY,RANK_ROWS",0.0,0.0,0.0,3.8552162647247314,0.11068487167358398,0.11068487167358398,0.0,0.0,0.0,3855.2162647247314,110.68487167358398,110.68487167358398
FLASH_FUSION,5,1.0,llm_judge_score,53.596227169036865,0.0051109300000000005,8364,223,True,False,N/A,"guardrail_plan,react_fallback,agent",react_fallback,schema,llm,,0.0,0.0,0.0,39.735207080841064,0.0,10.445660829544067,0.0,0.0,0.0,39735.207080841064,0.0,10445.660829544067
FLASH_FUSION,6,1.0,llm_judge_score,7.633801221847534,0.0048994799999999995,7940,272,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",0.0,0.0,0.0,3.801926851272583,0.46055006980895996,0.46055006980895996,0.0,0.0,0.0,3801.926851272583,460.55006980895996,460.55006980895996
FLASH_FUSION,7,1.0,llm_judge_score,7.985016107559204,0.00483148,7964,168,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,DERIVE_BIN,FILTER_NOT_EMPTY,GROUP_AGGREGATE,RANK_GROUPS",0.0,0.0,0.0,4.414654970169067,0.24785900115966797,0.24785900115966797,0.0,0.0,0.0,4414.654970169067,247.85900115966797,247.85900115966797
FLASH_FUSION,8,1.0,llm_judge_score,6.082074880599976,0.004783879999999999,7965,107,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,AGGREGATE_COLUMN",0.0,0.0,0.0,2.70575213432312,0.035943031311035156,0.035943031311035156,0.0,0.0,0.0,2705.75213432312,35.943031311035156,35.943031311035156
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,9.507905960083008,0.004748779999999999,7943,79,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,0.0,0.0,0.0,6.194977045059204,0.0,0.0,0.0,0.0,0.0,6194.977045059204,0.0,0.0
FLASH_FUSION,10,0.0,llm_judge_score,40.98327708244324,0.00568292,8747,661,True,False,N/A,"guardrail_plan,react_fallback,agent",react_fallback,structural,llm,,0.0,0.0,0.0,13.086095094680786,0.0,24.59192204475403,0.0,0.0,0.0,13086.095094680786,0.0,24591.92204475403
