query_id,query_type,baseline,accuracy_raw,latency_s,cost_usd,input_tokens,output_tokens,accuracy_percent
1,Direct,LLMSENSE_PAPER,0.0,57.616106033325195,0.06733692,113963,125,0.0
1,Direct,LLMSENSE_PAPER,0.0,49.87428903579712,0.06740083,113995,182,0.0
1,Direct,LLMSENSE_PAPER,0.0,43.900038957595825,0.0673324199999999,113946,132,0.0
2,Direct,LLMSENSE_PAPER,0.0,43.507452964782715,0.06730794,113942,104,0.0
2,Direct,LLMSENSE_PAPER,0.0,46.66835880279541,0.0673796999999999,113994,156,0.0
2,Direct,LLMSENSE_PAPER,1.0,37.963338136672974,0.0673428699999999,113953,140,100.0
3,Direct,LLMSENSE_PAPER,0.0,45.38022971153259,0.0673680999999999,113973,157,0.0
3,Direct,LLMSENSE_PAPER,0.0,15.271106243133543,0.06735844,113966,150,0.0
3,Direct,LLMSENSE_PAPER,0.0,4.093024015426636,0.06728175,113911,94,0.0
4,Direct,LLMSENSE_PAPER,0.0,51.03661799430847,0.0673138799999999,113936,116,0.0
4,Direct,LLMSENSE_PAPER,0.0,36.889254093170166,0.06737756,113981,163,0.0
4,Direct,LLMSENSE_PAPER,0.0,5.332279920578003,0.0673280399999999,113960,116,0.0
5,Reasoning,LLMSENSE_PAPER,0.0,48.31013822555542,0.0673921,114011,159,0.0
5,Reasoning,LLMSENSE_PAPER,0.0,18.012459993362427,0.06733319,113954,127,0.0
5,Reasoning,LLMSENSE_PAPER,0.0,3.3561558723449707,0.06729238,113925,97,0.0
6,Reasoning,LLMSENSE_PAPER,0.0,58.444459676742554,0.06736982,113996,142,0.0
6,Reasoning,LLMSENSE_PAPER,0.0,21.798432111740112,0.06759026,114142,312,0.0
6,Reasoning,LLMSENSE_PAPER,0.0,4.8559441566467285,0.06728666,113922,92,0.0
7,Reasoning,LLMSENSE_PAPER,0.0,24.035640954971313,0.0673765599999999,113986,158,0.0
7,Reasoning,LLMSENSE_PAPER,0.0,43.90080809593201,0.0673714,113996,144,0.0
7,Reasoning,LLMSENSE_PAPER,0.0,7.553781032562256,0.06734163,113975,122,0.0
8,Reasoning,LLMSENSE_PAPER,0.0,48.493255853652954,0.06738406,113988,166,0.0
8,Reasoning,LLMSENSE_PAPER,0.0,10.303768873214722,0.06741123,114022,175,0.0
8,Reasoning,LLMSENSE_PAPER,0.0,5.559484004974365,0.06731348,113938,114,0.0
9,Out-of-Scope,LLMSENSE_PAPER,1.0,43.815232038497925,0.06735292,113962,146,100.0
9,Out-of-Scope,LLMSENSE_PAPER,1.0,45.455442905426025,0.06737536,113992,152,100.0
9,Out-of-Scope,LLMSENSE_PAPER,1.0,4.9792351722717285,0.06731487,113935,118,100.0
10,Out-of-Scope,LLMSENSE_PAPER,1.0,14.994996070861816,0.06742685,114015,200,100.0
10,Out-of-Scope,LLMSENSE_PAPER,1.0,8.708940029144287,0.06731231,113932,117,100.0
10,Out-of-Scope,LLMSENSE_PAPER,1.0,5.45793604850769,0.0673142799999999,113934,118,100.0
11,Out-of-Scope,LLMSENSE_PAPER,1.0,11.999849081039429,0.0673919599999999,113988,176,100.0
11,Out-of-Scope,LLMSENSE_PAPER,1.0,49.2160530090332,0.06731527,113933,120,100.0
11,Out-of-Scope,LLMSENSE_PAPER,1.0,5.737663984298706,0.06730561,113926,113,100.0
12,Out-of-Scope,LLMSENSE_PAPER,1.0,88.84815001487732,0.06796465,114407,588,100.0
12,Out-of-Scope,LLMSENSE_PAPER,1.0,6.323949098587036,0.06732019,113940,121,100.0
12,Out-of-Scope,LLMSENSE_PAPER,1.0,93.89648079872131,0.06734227,113956,137,100.0
