baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION,1,1.0,llm_judge_score,2.3661890029907227,0.001012284,3905,110,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,2.3630969524383545,3905,110,0.001012284,0.0,0.0,0.0,2.363126039505005,0.0024368762969970703,0.0,0.0,0.0,0.0,2363.126039505005,2.4368762969970703,0.0
FLASH_FUSION,2,1.0,llm_judge_score,2.9619710445404053,0.000870636,1543,122,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,FILTER_COMPARE,COUNT_DISTINCT",False,0.0,0,0,0.0,True,2.7827720642089844,1543,122,0.000870636,0.0,0.0,0.0,2.7827939987182617,0.17868590354919434,0.0,0.0,0.0,0.0,2782.7939987182617,178.68590354919434,0.0
FLASH_FUSION,3,1.0,llm_judge_score,2.9235987663269043,0.000966576,1551,145,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,2.9154508113861084,1551,145,0.000966576,0.0,0.0,0.0,2.9154748916625977,0.007425069808959961,0.0,0.0,0.0,0.0,2915.4748916625977,7.425069808959961,0.0
FLASH_FUSION,4,1.0,llm_judge_score,2.466890335083008,0.000978744,3902,102,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,True,2.448287010192871,3902,102,0.000978744,0.0,0.0,0.0,2.4483089447021484,0.018198013305664062,0.0,0.0,0.0,0.0,2448.3089447021484,18.198013305664062,0.0
FLASH_FUSION,5,1.0,llm_judge_score,4.338303804397583,0.00160017,3816,260,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,True,4.150202989578247,3816,260,0.00160017,0.0,0.0,0.0,4.150221109390259,0.18748211860656738,0.0,0.0,0.0,0.0,4150.221109390259,187.48211860656738,0.0
FLASH_FUSION,6,1.0,llm_judge_score,8.255672216415405,0.00251706,8431,401,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",False,0.0,0,0,0.0,True,7.688532829284668,8431,401,0.00251706,0.0,0.0,0.0,7.6885528564453125,0.5662720203399658,0.0,0.0,0.0,0.0,7688.5528564453125,566.2720203399658,0.0
FLASH_FUSION,7,1.0,llm_judge_score,3.893178701400757,0.00131001,3804,188,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_COMPARE,DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,3.875955820083618,3804,188,0.00131001,0.0,0.0,0.0,3.875978946685791,0.016486167907714844,0.0,0.0,0.0,0.0,3875.978946685791,16.486167907714844,0.0
FLASH_FUSION,8,1.0,llm_judge_score,3.6012649536132812,0.00138177,3806,206,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,True,3.4472639560699463,3806,206,0.00138177,0.0,0.0,0.0,3.447296142578125,0.15315580368041992,0.0,0.0,0.0,0.0,3447.296142578125,153.15580368041992,0.0
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,2.2741341590881348,0.001069848,6566,71,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.2739458084106445,6566,71,0.001069848,0.0,0.0,0.0,2.2739598751068115,0.0,0.0,0.0,0.0,0.0,2273.9598751068115,0.0,0.0
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,2.1800081729888916,0.000679614,1804,66,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.1798110008239746,1804,66,0.000679614,0.0,0.0,0.0,2.1798319816589355,0.0,0.0,0.0,0.0,0.0,2179.8319816589355,0.0,0.0
FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,1.4143195152282715,0.000663858,2761,43,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,1.4140799045562744,2761,43,0.000663858,0.0,0.0,0.0,1.4141061305999756,0.0,0.0,0.0,0.0,0.0,1414.1061305999756,0.0,0.0
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,2.565272569656372,0.000959322,4163,90,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.5650439262390137,4163,90,0.000959322,0.0,0.0,0.0,2.565065860748291,0.0,0.0,0.0,0.0,0.0,2565.065860748291,0.0,0.0
FLASH_FUSION,13,1.0,llm_judge_score,4.2654736042022705,0.001240902,4214,152,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,True,2.4304237365722656,4214,152,0.001240902,0.0,0.0,0.0,2.4304347038269043,1.8346543312072754,0.0,0.0,0.0,0.0,2430.4347038269043,1834.6543312072754,0.0
FLASH_FUSION,14,1.0,llm_judge_score,18.935297966003418,0.001240902,4214,152,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,True,2.9083921909332275,4214,152,0.001240902,0.0,0.0,0.0,2.9084010124206543,16.026559114456177,0.0,0.0,0.0,0.0,2908.4010124206543,16026.559114456177,0.0
FLASH_FUSION,15,1.0,llm_judge_score,3.7852420806884766,0.001247922,4218,153,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,True,2.492448091506958,4218,153,0.001247922,0.0,0.0,0.0,2.49247407913208,1.2920920848846436,0.0,0.0,0.0,0.0,2492.47407913208,1292.0920848846436,0.0
FLASH_FUSION,16,1.0,llm_judge_score,11.627656698226929,0.001245582,4215,153,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,True,2.723546028137207,4215,153,0.001245582,0.0,0.0,0.0,2.7235608100891113,8.903629064559937,0.0,0.0,0.0,0.0,2723.5608100891113,8903.629064559937,0.0
