baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,fraction,fraction_tag,sample_rows,full_rows
FLASH_FUSION,1,1.0,llm_judge_score,36.102407932281494,0.00187875,2950,175,True,False,N/A,"S1,S2,guardrail,S3,agent",2.2478079795837402,1.4931211471557617,4.21871280670166,6.329802751541138,14.905789852142334,2247.8079795837402,1493.1211471557617,4218.71280670166,6329.802751541138,14905.789852142334,mit_ecg,0.8,80,20800000,26000000
FLASH_FUSION,2,1.0,llm_judge_score,31.84687066078186,0.00199942,3109,209,True,False,N/A,"S1,S2,guardrail,S3,agent",0.9028396606445312,1.9742989540100098,2.3166301250457764,5.862384080886841,14.254563808441162,902.8396606445312,1974.2989540100098,2316.6301250457764,5862.384080886841,14254.563808441162,mit_ecg,0.8,80,20800000,26000000
FLASH_FUSION,3,1.0,llm_judge_score,37.59681582450867,0.0019858999999999996,3066,224,True,False,N/A,"S1,S2,guardrail,S3,agent",1.542511224746704,1.9428529739379883,2.659332036972046,5.940109014511108,19.05016016960144,1542.511224746704,1942.8529739379883,2659.332036972046,5940.109014511108,19050.16016960144,mit_ecg,0.8,80,20800000,26000000
FLASH_FUSION,4,1.0,llm_judge_score,31.920778036117554,0.00214713,3275,272,True,False,N/A,"S1,S2,guardrail,S3,agent",1.1964471340179443,1.979356050491333,1.3096272945404053,5.802134990692139,15.155930757522583,1196.4471340179443,1979.356050491333,1309.6272945404053,5802.134990692139,15155.930757522583,mit_ecg,0.8,80,20800000,26000000
FLASH_FUSION,5,0.0,guardrail_skip_unexpected_rejection,16.24868416786194,0.0010082799999999999,1563,109,False,True,N/A,"S1,S2,guardrail",1.2084710597991943,1.9471418857574463,0.0,6.723098993301392,0.0,1208.4710597991943,1947.1418857574463,0.0,6723.098993301392,0.0,mit_ecg,0.8,80,20800000,26000000
FLASH_FUSION,6,1.0,llm_judge_score,49.018826961517334,0.0027217400000000003,3716,670,True,False,N/A,"S1,S2,guardrail,S3,agent",3.5697317123413086,3.6993141174316406,9.93621301651001,6.0136659145355225,19.747402906417847,3569.7317123413086,3699.3141174316406,9936.21301651001,6013.6659145355225,19747.402906417847,mit_ecg,0.8,80,20800000,26000000
FLASH_FUSION,7,1.0,llm_judge_score,63.508902072906494,0.00233606,3306,488,True,False,N/A,"S1,S2,guardrail,S3,agent",1.0463521480560303,15.026917934417725,9.52373194694519,6.322802782058716,25.125197887420654,1046.3521480560303,15026.917934417725,9523.73194694519,6322.802782058716,25125.197887420654,mit_ecg,0.8,80,20800000,26000000
FLASH_FUSION,8,1.0,llm_judge_score,34.047542095184326,0.0020149599999999997,3055,269,True,False,N/A,"S1,S2,guardrail,S3,agent",1.3007349967956543,1.3577759265899658,2.6116437911987305,6.137013912200928,16.06293225288391,1300.7349967956543,1357.7759265899658,2611.6437911987305,6137.013912200928,16062.932252883911,mit_ecg,0.8,80,20800000,26000000
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,25.43320393562317,0.0011583799999999999,1642,240,False,True,N/A,"S1,S2,guardrail",0.7276260852813721,3.8505380153656006,0.0,14.604662895202637,0.0,727.6260852813721,3850.5380153656006,0.0,14604.662895202637,0.0,mit_ecg,0.8,80,20800000,26000000
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,16.83389902114868,0.0009896,1530,110,False,True,N/A,"S1,S2,guardrail",2.371062994003296,1.539923906326294,0.0,6.833195924758911,0.0,2371.062994003296,1539.923906326294,0.0,6833.195924758911,0.0,mit_ecg,0.8,80,20800000,26000000
FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,19.917428970336914,0.00104226,1559,155,False,True,N/A,"S1,S2,guardrail",4.4967360496521,2.973324775695801,0.0,6.442741870880127,0.0,4496.7360496521,2973.324775695801,0.0,6442.741870880127,0.0,mit_ecg,0.8,80,20800000,26000000
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,20.84395408630371,0.00104222,1575,143,False,True,N/A,"S1,S2,guardrail",5.902427911758423,2.1971278190612793,0.0,6.619386196136475,0.0,5902.427911758423,2197.1278190612793,0.0,6619.386196136475,0.0,mit_ecg,0.8,80,20800000,26000000
