run_id,baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,typed_exec_latency_ms,agent_latency_ms
1,FLASH_FUSION,1,1.0,llm_judge_score,2.3185720443725586,0.001012284,3905,110,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,2.3132779598236084,3905,110,0.001012284,0.0,0.0,0.0,2.313302993774414,0.0037162303924560547,0.0,0.0,0.0,0.0,2313.302993774414,3.7162303924560547,0.0
1,FLASH_FUSION,2,1.0,llm_judge_score,2.8451180458068848,0.00190398,1543,122,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,FILTER_COMPARE,COUNT_DISTINCT",False,0.0,0,0,0.0,True,2.6672768592834473,1543,122,0.00190398,0.0,0.0,0.0,2.6672961711883545,0.17734718322753906,0.0,0.0,0.0,0.0,2667.2961711883545,177.34718322753906,0.0
1,FLASH_FUSION,3,1.0,llm_judge_score,2.7466399669647217,0.000966576,1551,145,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,2.741429090499878,1551,145,0.000966576,0.0,0.0,0.0,2.7414488792419434,0.00464320182800293,0.0,0.0,0.0,0.0,2741.4488792419434,4.64320182800293,0.0
1,FLASH_FUSION,4,1.0,llm_judge_score,2.0294861793518066,0.000978744,3902,102,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,True,2.0106961727142334,3902,102,0.000978744,0.0,0.0,0.0,2.010719060897827,0.018383026123046875,0.0,0.0,0.0,0.0,2010.7190608978271,18.383026123046875,0.0
1,FLASH_FUSION,5,1.0,llm_judge_score,4.234930992126465,0.004654455,3816,260,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,True,4.056314945220947,3816,260,0.004654455,0.0,0.0,0.0,4.056321144104004,0.17831206321716309,0.0,0.0,0.0,0.0,4056.321144104004,178.3120632171631,0.0
1,FLASH_FUSION,6,1.0,llm_judge_score,7.903149843215942,0.00251706,8431,401,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",False,0.0,0,0,0.0,True,7.446994781494141,8431,401,0.00251706,0.0,0.0,0.0,7.4470179080963135,0.45543408393859863,0.0,0.0,0.0,0.0,7447.0179080963135,455.43408393859863,0.0
1,FLASH_FUSION,7,1.0,llm_judge_score,3.4365129470825195,0.00131001,3804,188,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_COMPARE,DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,3.4171688556671143,3804,188,0.00131001,0.0,0.0,0.0,3.41719388961792,0.01858997344970703,0.0,0.0,0.0,0.0,3417.19388961792,18.58997344970703,0.0
1,FLASH_FUSION,8,1.0,llm_judge_score,3.573958158493042,0.00138177,3806,206,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,True,3.412105083465576,3806,206,0.00138177,0.0,0.0,0.0,3.4121248722076416,0.16124701499938965,0.0,0.0,0.0,0.0,3412.1248722076416,161.24701499938965,0.0
1,FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,2.2898919582366943,0.00658515,6566,67,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.289635181427002,6566,67,0.00658515,0.0,0.0,0.0,2.2896549701690674,0.0,0.0,0.0,0.0,0.0,2289.6549701690674,0.0,0.0
1,FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,1.924159049987793,0.000652314,1804,59,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,1.9239161014556885,1804,59,0.000652314,0.0,0.0,0.0,1.923943042755127,0.0,0.0,0.0,0.0,0.0,1923.943042755127,0.0,0.0
