baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,model_under_test,judge_model,run_id,data_path,ground_truth_path
FLASH_FUSION,1,1.0,llm_judge_score,14.190628290176392,7.366e-05,433,62,True,False,N/A,"S1,S2,S3,guardrail,agent",1.2975242137908936,3.4977128505706787,2.6850881576538086,0.2789158821105957,6.4277589321136475,1297.5242137908936,3497.7128505706787,2685.0881576538086,278.9158821105957,6427.7589321136475,bus,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_2,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,2,1.0,llm_judge_score,10.994622945785522,8.277e-05,471,75,True,False,N/A,"S1,S2,S3,guardrail,agent",1.9592061042785645,0.6336336135864258,1.0615291595458984,0.9934792518615723,6.3416759967803955,1959.2061042785645,633.6336135864258,1061.5291595458984,993.4792518615723,6341.6759967803955,bus,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_2,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,3,1.0,llm_judge_score,14.31747317314148,9.528999999999999e-05,517,95,True,False,N/A,"S1,S2,S3,guardrail,agent",0.6527910232543945,6.113818168640137,2.2676031589508057,0.4109780788421631,4.866600036621094,652.7910232543945,6113.818168640137,2267.6031589508057,410.9780788421631,4866.600036621094,bus,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_2,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,4,1.0,llm_judge_score,9.692209005355835,9.636e-05,523,96,True,False,N/A,"S1,S2,S3,guardrail,agent",0.5924677848815918,2.1538732051849365,2.6660890579223633,0.8539745807647705,3.4210901260375977,592.4677848815918,2153.8732051849365,2666.0890579223633,853.9745807647705,3421.0901260375977,bus,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_2,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,5,1.0,llm_judge_score,29.21533703804016,0.00019522999999999999,924,241,True,False,N/A,"S1,S2,S3,guardrail,agent",2.1767420768737793,1.8965671062469482,5.791096925735474,0.24820375442504883,19.09724497795105,2176.7420768737793,1896.5671062469482,5791.096925735474,248.20375442504883,19097.24497795105,bus,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_2,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,6,0.0,llm_judge_score,13.575281858444214,0.00015359,752,181,True,False,N/A,"S1,S2,S3,guardrail,agent",1.1415338516235352,2.8753600120544434,2.65484619140625,0.40392279624938965,6.494688987731934,1141.5338516235352,2875.3600120544434,2654.84619140625,403.92279624938965,6494.688987731934,bus,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_2,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,7,1.0,llm_judge_score,20.52115797996521,0.00014065,720,155,True,False,N/A,"S1,S2,S3,guardrail,agent",2.7652323246002197,9.557143211364746,1.9964089393615723,1.4235138893127441,4.7745490074157715,2765.2323246002197,9557.143211364746,1996.4089393615723,1423.5138893127441,4774.5490074157715,bus,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_2,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,8,0.0,llm_judge_score,10.724593877792358,0.00013796,683,160,True,False,N/A,"S1,S2,S3,guardrail,agent",0.7180418968200684,1.9141168594360352,3.3583710193634033,0.5549969673156738,4.174377918243408,718.0418968200684,1914.1168594360352,3358.3710193634033,554.9969673156738,4174.377918243408,bus,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_2,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,7.136347770690918,7.436e-05,188,148,False,True,N/A,"S1,S2,S3,guardrail",0.5935258865356445,1.1993048191070557,4.660930156707764,0.6786489486694336,0.0,593.5258865356445,1199.3048191070557,4660.930156707764,678.6489486694336,0.0,bus,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_2,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,7.256504058837891,5.943e-05,154,117,False,True,N/A,"S1,S2,S3,guardrail",0.6180517673492432,2.5958049297332764,2.6004788875579834,1.4370858669281006,0.0,618.0517673492432,2595.8049297332764,2600.4788875579834,1437.0858669281006,0.0,bus,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_2,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,5.8645758628845215,4.391999999999999e-05,121,84,False,True,N/A,"S1,S2,S3,guardrail",0.5411958694458008,2.0195419788360596,1.6459200382232666,1.6523418426513672,0.0,541.1958694458008,2019.5419788360596,1645.9200382232666,1652.3418426513672,0.0,bus,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_2,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,11.442968130111694,8.366e-05,213,166,False,True,N/A,"S1,S2,S3,guardrail",0.5220742225646973,3.2971229553222656,6.828967809677124,0.790320873260498,0.0,522.0742225646973,3297.1229553222656,6828.967809677124,790.320873260498,0.0,bus,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_2,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
