baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,2.850200891494751,0.0001573,1483,45,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.878967708998971,0.9669396659992344,0.0009789999985514442,0.0,0.003170624999256688,0.0,0.0,0.0,0.0,0.0,1878.967708998971,966.9396659992344,0.9789999985514442,0.0,3.170624999256688,0.0
FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,1.7328860759735107,0.0001563,1463,50,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_NOT_EMPTY,FILTER_COMPARE,COUNT_DISTINCT",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.022404542000003858,1.3957067920000554,0.0006381660004990408,0.0,0.31412400000044727,0.0,0.0,0.0,0.0,0.0,22.404542000003858,1395.7067920000554,0.6381660004990408,0.0,314.12400000044727,0.0
FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,1.9602949619293213,0.0001727,1493,117,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.027931041000556434,1.9265642919999664,0.0007899589982116595,0.0,0.004888749999736319,0.0,0.0,0.0,0.0,0.0,27.931041000556434,1926.5642919999664,0.7899589982116595,0.0,4.888749999736319,0.0
FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,1.1543958187103271,0.000157,1488,41,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.022089915999458754,1.1144606249999924,0.000435709000157658,0.0,0.01729966700077057,0.0,0.0,0.0,0.0,0.0,22.089915999458754,1114.4606249999924,0.435709000157658,0.0,17.29966700077057,0.0
FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,2.909879207611084,0.0001981,1603,189,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0005479999999806751,2.4663220409984206,0.0007117080003808951,0.0,0.4418757920011558,0.0,0.0,0.0,0.0,0.0,0.5479999999806751,2466.3220409984206,0.7117080003808951,0.0,441.8757920011558,0.0
FLASH_FUSION_CACHE,hit,6,1.0,llm_judge_score,5.721729040145874,0.0002405,1695,355,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_NOT_EMPTY,DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0362913330009178,4.615487832999861,0.0011172920003446052,0.0,1.0684189999992668,0.0,0.0,0.0,0.0,0.0,36.2913330009178,4615.487832999861,1.1172920003446052,0.0,1068.4189999992668,0.0
FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,2.7836978435516357,0.0001839,1531,154,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.02638587500041467,2.712636249998468,0.0007996670010470552,0.0,0.04387758300072164,0.0,0.0,0.0,0.0,0.0,26.38587500041467,2712.636249998468,0.7996670010470552,0.0,43.87758300072164,0.0
FLASH_FUSION_CACHE,hit,8,1.0,llm_judge_score,2.3668181896209717,0.0001847,1555,146,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_NOT_EMPTY,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.024646333999044145,2.263511541999833,0.0006640009996772278,0.0,0.07789762499851349,0.0,0.0,0.0,0.0,0.0,24.646333999044145,2263.511541999833,0.6640009996772278,0.0,77.89762499851349,0.0
FLASH_FUSION_CACHE,hit,9,1.0,guardrail_skip_expected_rejection,1.1183488368988037,3.76e-05,322,27,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0006135829989943886,0.0,0.0,1.1174338750006427,0.0,0.0,0.0,0.0,0.0,0.0,0.6135829989943886,0.0,0.0,1117.4338750006427,0.0,0.0
FLASH_FUSION_CACHE,miss,10,1.0,guardrail_skip_expected_rejection,2.1444008350372314,0.001941225,1803,67,False,True,N/A,"hybrid_semantic_low_confidence_winner,cache_miss_or_validation_failure,guardrail_plan",guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.1199769973754883,1803,67,0.001941225,0.0,0.0,0.0,2.1199989318847656,0.023703250000835396,0.0,0.0002762080002867151,0.0,0.0,0.0,0.0,0.0,0.0,2119.9989318847656,23.703250000835396,0.0,0.2762080002867151,0.0,0.0,0.0
