baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION,1,1.0,llm_judge_score,9.648672103881836,0.00918957,9061,112,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,AGGREGATE_COLUMN",0.0,0.0,0.0,2.935739040374756,0.030410051345825195,0.030410051345825195,0.0,0.0,0.0,2935.739040374756,30.410051345825195,30.410051345825195
FLASH_FUSION,2,1.0,llm_judge_score,8.764813899993896,0.001441596,9066,112,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,AGGREGATE_COLUMN",0.0,0.0,0.0,2.1385610103607178,0.03633880615234375,0.03633880615234375,0.0,0.0,0.0,2138.561010360718,36.33880615234375,36.33880615234375
FLASH_FUSION,3,1.0,llm_judge_score,9.489907026290894,0.001513356,9063,131,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_COMPARE,COUNT_ROWS",0.0,0.0,0.0,2.9165420532226562,0.03700089454650879,0.03700089454650879,0.0,0.0,0.0,2916.5420532226562,37.00089454650879,37.00089454650879
FLASH_FUSION,4,1.0,llm_judge_score,9.368911981582642,0.001519596,9066,132,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_NOT_EMPTY,AGGREGATE_COLUMN",0.0,0.0,0.0,2.684554100036621,0.1273040771484375,0.1273040771484375,0.0,0.0,0.0,2684.554100036621,127.3040771484375,127.3040771484375
FLASH_FUSION,5,0.0,guardrail_skip_unexpected_rejection,8.724990844726562,0.001257516,9065,65,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,0.0,0.0,0.0,2.153441905975342,0.0,0.0,0.0,0.0,0.0,2153.441905975342,0.0,0.0
FLASH_FUSION,6,1.0,llm_judge_score,11.903967142105103,0.002036736,9059,266,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",0.0,0.0,0.0,4.288019895553589,1.0496141910552979,1.0496141910552979,0.0,0.0,0.0,4288.019895553589,1049.6141910552979,1049.6141910552979
FLASH_FUSION,7,1.0,llm_judge_score,11.03546690940857,0.001805076,9067,205,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",0.0,0.0,0.0,3.6735401153564453,0.7832221984863281,0.7832221984863281,0.0,0.0,0.0,3673.5401153564453,783.2221984863281,783.2221984863281
FLASH_FUSION,8,1.0,llm_judge_score,9.531827926635742,0.001442376,9067,112,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,AGGREGATE_COLUMN",0.0,0.0,0.0,2.685133934020996,0.03153729438781738,0.03153729438781738,0.0,0.0,0.0,2685.133934020996,31.537294387817383,31.537294387817383
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,9.019180059432983,0.001214616,9065,54,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,0.0,0.0,0.0,2.420903205871582,0.0,0.0,0.0,0.0,0.0,2420.903205871582,0.0,0.0
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,8.476594924926758,0.001187316,9060,48,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,0.0,0.0,0.0,1.9054887294769287,0.0,0.0,0.0,0.0,0.0,1905.4887294769287,0.0,0.0
