baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,1.2954003810882568,4.73526e-05,795,47,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.0002882919998228317,1.2789486249985202,0.0042393330004415475,0.0,0.0,0.003701375000673579,0.0,0.0,0.2882919998228317,1278.9486249985202,4.2393330004415475,0.0,0.0,3.701375000673579,0.0
FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,3.194769859313965,8.22e-05,750,49,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,FILTER_COMPARE,COUNT_DISTINCT",False,0.0,0,0,0.0,0.0,0.0002952499999082647,3.008185874999981,0.0006824590000178432,0.0,0.0,0.16890754199994262,0.0,0.0,0.2952499999082647,3008.185874999981,0.6824590000178432,0.0,0.0,168.90754199994262,0.0
FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,3.049746036529541,9.255e-05,805,67,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.0003035419995285338,3.0352032499995403,0.0005636660007439787,0.0,0.0,0.005081540999526624,0.0,0.0,0.3035419995285338,3035.2032499995403,0.5636660007439787,0.0,0.0,5.081540999526624,0.0
FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,7.068348169326782,6.00633e-05,1067,45,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,0.0,0.0002364169995416887,7.040749207999397,0.0003854590013361303,0.0,0.0,0.018985624999913853,0.0,0.0,0.2364169995416887,7040.749207999397,0.3854590013361303,0.0,0.0,18.985624999913853,0.0
FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,2.495079278945923,7.76331e-05,1047,141,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,0.0,0.0003258749984524911,2.3637072080000507,0.0004660840004362399,0.0,0.0,0.12160566700003983,0.0,0.0,0.3258749984524911,2363.7072080000507,0.4660840004362399,0.0,0.0,121.60566700003983,0.0
FLASH_FUSION_CACHE,hit,6,1.0,llm_judge_score,6.429794073104858,0.00023,1625,225,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",False,0.0,0,0,0.0,0.0,0.0002828329998010304,5.93816704100027,0.000303625001834007,0.0,0.0,0.48301058299875876,0.0,0.0,0.2828329998010304,5938.16704100027,0.303625001834007,0.0,0.0,483.01058299875876,0.0
FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,4.22651481628418,0.00011133,917,96,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.00032337500124413054,4.185297666999759,0.0009608330019545974,0.0,0.0,0.03160191599999962,0.0,0.0,0.32337500124413054,4185.297666999759,0.9608330019545974,0.0,0.0,31.60191599999962,0.0
FLASH_FUSION_CACHE,hit,8,1.0,llm_judge_score,4.33070707321167,0.00011475,925,105,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,0.0,0.0002581249991635559,4.266143667000506,0.00031950099946698174,0.0,0.0,0.05548183399878326,0.0,0.0,0.2581249991635559,4266.143667000506,0.31950099946698174,0.0,0.0,55.48183399878326,0.0
FLASH_FUSION_CACHE,hit_rejected,9,1.0,guardrail_skip_expected_rejection,1.4666192531585693,2.110275e-05,322,29,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.00030416700064961333,0.0,0.0,1.458366708999165,0.0,0.0,0.0,0.0,0.30416700064961333,0.0,0.0,1458.366708999165,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit_rejected,10,1.0,guardrail_skip_expected_rejection,5.078987121582031,3.8e-05,323,19,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.00032941700010269415,0.0,0.0,5.070507165999516,0.0,0.0,0.0,0.0,0.32941700010269415,0.0,0.0,5070.507165999516,0.0,0.0,0.0
