baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms
AUTOIOT_PAPER,1,1.0,llm_judge_score,586.0618071556091,0.0216633,23811,9639,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTOIOT_PAPER,2,0.0,llm_judge_score,288.84440875053406,0.01438613,15471,6656,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTOIOT_PAPER,3,1.0,llm_judge_score,280.0162401199341,0.01637445,17806,7429,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTOIOT_PAPER,4,1.0,llm_judge_score,402.3348331451416,0.01488304,14997,7639,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTOIOT_PAPER,5,1.0,llm_judge_score,596.9575061798096,0.02019348,21609,9423,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTOIOT_PAPER,6,0.0,llm_judge_score,569.7985947132111,0.02372169,24504,11727,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTOIOT_PAPER,7,1.0,llm_judge_score,551.414803981781,0.02063683,21466,10091,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTOIOT_PAPER,8,1.0,llm_judge_score,558.7391932010651,0.01963427,21723,8630,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTOIOT_PAPER,9,0.0,llm_judge_score,420.1162488460541,0.020882480000000002,19981,11511,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTOIOT_PAPER,10,0.0,llm_judge_score,877.6821489334106,0.02887151,23000,19369,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTOIOT_PAPER,11,0.0,llm_judge_score,519.1514270305634,0.01928563,20796,8881,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTOIOT_PAPER,12,0.0,llm_judge_score,747.3050367832184,0.03006305,30575,15220,True,False,N/A,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
