baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,fraction,fraction_tag,sample_rows,full_rows
REACT_ONLY,1,1.0,llm_judge_score,5.90444803237915,0.00049883,812,25,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bus,0.8,80,975,1219
REACT_ONLY,2,1.0,llm_judge_score,4.693933010101318,0.00051299,836,25,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bus,0.8,80,975,1219
REACT_ONLY,3,0.0,llm_judge_score,6.855705738067627,0.00046399999999999995,761,19,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bus,0.8,80,975,1219
REACT_ONLY,4,1.0,llm_judge_score,6.140605926513672,0.0005210799999999999,839,33,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bus,0.8,80,975,1219
REACT_ONLY,5,1.0,llm_judge_score,19.773737907409668,0.0005989,837,133,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bus,0.8,80,975,1219
REACT_ONLY,6,1.0,llm_judge_score,15.46555495262146,0.00057138,864,78,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bus,0.8,80,975,1219
REACT_ONLY,7,1.0,llm_judge_score,22.244503021240234,0.00060461,844,135,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bus,0.8,80,975,1219
REACT_ONLY,8,1.0,llm_judge_score,5.923674821853638,0.00058428,839,113,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bus,0.8,80,975,1219
REACT_ONLY,9,0.0,llm_judge_score,10.736432790756226,0.0005949899999999999,821,140,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bus,0.8,80,975,1219
REACT_ONLY,10,1.0,llm_judge_score,8.784328937530518,0.00075795,970,235,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bus,0.8,80,975,1219
REACT_ONLY,11,0.0,llm_judge_score,25.45763874053955,0.00153317,2300,223,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bus,0.8,80,975,1219
REACT_ONLY,12,0.0,llm_judge_score,33.76349592208862,0.00202674,2372,794,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bus,0.8,80,975,1219
