baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION,1,1.0,llm_judge_score,3.084319829940796,0.00415896,3905,110,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,3.0675430297851562,3905,110,0.00415896,0.0,0.0,0.0,3.067563056945801,0.004142045974731445,0.0,0.0,0.0,0.0,3067.563056945801,4.142045974731445,0.0
FLASH_FUSION,2,1.0,llm_judge_score,3.684684991836548,0.00190398,1543,122,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,FILTER_COMPARE,COUNT_DISTINCT",False,0.0,0,0,0.0,True,3.375009059906006,1543,122,0.00190398,0.0,0.0,0.0,3.3750271797180176,0.3090507984161377,0.0,0.0,0.0,0.0,3375.0271797180176,309.0507984161377,0.0
FLASH_FUSION,3,1.0,llm_judge_score,3.03181791305542,0.000966576,1551,145,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,3.0251858234405518,1551,145,0.000966576,0.0,0.0,0.0,3.0252187252044678,0.005774021148681641,0.0,0.0,0.0,0.0,3025.218725204468,5.774021148681641,0.0
FLASH_FUSION,4,1.0,llm_judge_score,1.9885339736938477,0.000978744,3902,102,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,True,1.9682502746582031,3902,102,0.000978744,0.0,0.0,0.0,1.9682691097259521,0.019834041595458984,0.0,0.0,0.0,0.0,1968.2691097259521,19.834041595458984,0.0
FLASH_FUSION,5,1.0,llm_judge_score,5.639183044433594,0.004654455,3816,260,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,True,5.218500852584839,3816,260,0.004654455,0.0,0.0,0.0,5.218513011932373,0.42020511627197266,0.0,0.0,0.0,0.0,5218.513011932373,420.20511627197266,0.0
FLASH_FUSION,6,1.0,llm_judge_score,6.957993984222412,0.00970203,8431,401,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",False,0.0,0,0,0.0,True,5.919616937637329,8431,401,0.00970203,0.0,0.0,0.0,5.919641971588135,1.037325143814087,0.0,0.0,0.0,0.0,5919.641971588135,1037.325143814087,0.0
FLASH_FUSION,7,1.0,llm_judge_score,4.097205877304077,0.00131001,3804,188,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_COMPARE,DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,4.050282001495361,3804,188,0.00131001,0.0,0.0,0.0,4.050299882888794,0.04622602462768555,0.0,0.0,0.0,0.0,4050.299882888794,46.22602462768555,0.0
FLASH_FUSION,8,1.0,llm_judge_score,4.713267087936401,0.00138177,3806,206,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,True,4.4104087352752686,3806,206,0.00138177,0.0,0.0,0.0,4.410425901412964,0.30223584175109863,0.0,0.0,0.0,0.0,4410.425901412964,302.23584175109863,0.0
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,2.3159232139587402,0.00658515,6566,67,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.315591335296631,6566,67,0.00658515,0.0,0.0,0.0,2.3156092166900635,0.0,0.0,0.0,0.0,0.0,2315.6092166900635,0.0,0.0
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,1.998457908630371,0.001836705,1804,40,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.0,0,0,0.0,True,1.998094081878662,1804,40,0.001836705,0.0,0.0,0.0,1.998117208480835,0.0,0.0,0.0,0.0,0.0,1998.117208480835,0.0,0.0
