run_id,baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run
1,LLMSENSE_PAPER,1,0.0,llm_judge_score,519.7193500995636,0.1380166700000001,143418,67595,False,False,,"S_summarize,R_reason"
1,LLMSENSE_PAPER,2,0.0,llm_judge_score,536.4875509738922,0.13925769,144315,68496,False,False,,"S_summarize,R_reason"
1,LLMSENSE_PAPER,3,0.0,llm_judge_score,522.3214030265808,0.1390345,144163,68327,False,False,,"S_summarize,R_reason"
1,LLMSENSE_PAPER,4,0.0,llm_judge_score,510.4692008495331,0.1389166200000001,144073,68245,False,False,,"S_summarize,R_reason"
1,LLMSENSE_PAPER,5,0.0,llm_judge_score,507.816908121109,0.13865026,143888,68046,False,False,,"S_summarize,R_reason"
1,LLMSENSE_PAPER,6,0.0,llm_judge_score,521.944167137146,0.1387561500000001,143955,68130,False,False,,"S_summarize,R_reason"
1,LLMSENSE_PAPER,7,0.0,llm_judge_score,522.5081391334534,0.1390250400000001,144155,68321,False,False,,"S_summarize,R_reason"
1,LLMSENSE_PAPER,8,0.0,llm_judge_score,557.5286808013916,0.13869169,143906,68085,False,False,,"S_summarize,R_reason"
1,LLMSENSE_PAPER,9,1.0,llm_judge_score,573.2836229801178,0.13874628,143953,68119,False,False,,"S_summarize,R_reason"
1,LLMSENSE_PAPER,10,1.0,llm_judge_score,545.4186451435089,0.13888135,144040,68225,False,False,,"S_summarize,R_reason"
1,LLMSENSE_PAPER,11,1.0,llm_judge_score,541.1123082637787,0.13869012,143902,68086,False,False,,"S_summarize,R_reason"
1,LLMSENSE_PAPER,12,1.0,llm_judge_score,528.2166531085968,0.1392687,144335,68495,False,False,,"S_summarize,R_reason"
2,LLMSENSE_PAPER,1,0.0,llm_judge_score,577.6100690364838,0.13843422,143720,67898,False,False,,"S_summarize,R_reason"
2,LLMSENSE_PAPER,2,0.0,llm_judge_score,557.6189618110657,0.1393718200000001,144404,68574,False,False,,"S_summarize,R_reason"
2,LLMSENSE_PAPER,3,0.0,llm_judge_score,567.0305118560791,0.1387579199999999,143958,68130,False,False,,"S_summarize,R_reason"
2,LLMSENSE_PAPER,4,0.0,llm_judge_score,570.9367558956146,0.13856294,143819,67987,False,False,,"S_summarize,R_reason"
2,LLMSENSE_PAPER,5,0.0,llm_judge_score,584.1368360519409,0.13881389,144006,68165,False,False,,"S_summarize,R_reason"
2,LLMSENSE_PAPER,6,0.0,llm_judge_score,598.8608300685883,0.13914175,144239,68406,False,False,,"S_summarize,R_reason"
2,LLMSENSE_PAPER,7,0.0,llm_judge_score,568.3733160495758,0.1387263899999999,143930,68111,False,False,,"S_summarize,R_reason"
2,LLMSENSE_PAPER,8,0.0,llm_judge_score,606.3318901062012,0.1389460199999999,144084,68274,False,False,,"S_summarize,R_reason"
2,LLMSENSE_PAPER,9,1.0,llm_judge_score,576.4915680885315,0.1388212,144005,68175,False,False,,"S_summarize,R_reason"
2,LLMSENSE_PAPER,10,1.0,llm_judge_score,566.431510925293,0.1389854300000001,144120,68297,False,False,,"S_summarize,R_reason"
2,LLMSENSE_PAPER,11,1.0,llm_judge_score,563.6687307357788,0.1385018400000001,143769,67947,False,False,,"S_summarize,R_reason"
2,LLMSENSE_PAPER,12,1.0,llm_judge_score,577.157546043396,0.1388832999999999,144050,68220,False,False,,"S_summarize,R_reason"
3,LLMSENSE_PAPER,1,0.0,llm_judge_score,606.4948709011078,0.13893318,144085,68257,False,False,,"S_summarize,R_reason"
3,LLMSENSE_PAPER,2,0.0,llm_judge_score,586.753114938736,0.13916365,144248,68427,False,False,,"S_summarize,R_reason"
3,LLMSENSE_PAPER,3,0.0,llm_judge_score,573.8598527908325,0.13866034,143885,68061,False,False,,"S_summarize,R_reason"
3,LLMSENSE_PAPER,4,0.0,llm_judge_score,581.9905319213867,0.13859115,143832,68013,False,False,,"S_summarize,R_reason"
3,LLMSENSE_PAPER,5,0.0,llm_judge_score,577.6664369106293,0.1392418900000001,144315,68476,False,False,,"S_summarize,R_reason"
3,LLMSENSE_PAPER,6,0.0,llm_judge_score,573.3811929225922,0.13898641,144123,68296,False,False,,"S_summarize,R_reason"
3,LLMSENSE_PAPER,7,0.0,llm_judge_score,570.9953410625458,0.13897754,144116,68290,False,False,,"S_summarize,R_reason"
3,LLMSENSE_PAPER,8,0.0,llm_judge_score,578.8083169460297,0.13930482,144344,68534,False,False,,"S_summarize,R_reason"
3,LLMSENSE_PAPER,9,1.0,llm_judge_score,582.2938690185547,0.13908715,144196,68369,False,False,,"S_summarize,R_reason"
3,LLMSENSE_PAPER,10,1.0,llm_judge_score,575.687304019928,0.1387689700000001,143962,68141,False,False,,"S_summarize,R_reason"
3,LLMSENSE_PAPER,11,1.0,llm_judge_score,569.3469331264496,0.13876975,143966,68139,False,False,,"S_summarize,R_reason"
3,LLMSENSE_PAPER,12,1.0,llm_judge_score,574.0252077579498,0.13952915,144514,68691,False,False,,"S_summarize,R_reason"
