baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,fraction,fraction_tag,sample_rows,full_rows
REACT_ONLY,1,1.0,llm_judge_score,19.059889793395996,0.00027626,412,42,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,0.8,80,20800000,26000000
REACT_ONLY,2,1.0,llm_judge_score,16.84327006340027,0.00029066000000000004,419,55,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,0.8,80,20800000,26000000
REACT_ONLY,3,1.0,llm_judge_score,28.509512901306152,0.00029832,436,52,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,0.8,80,20800000,26000000
REACT_ONLY,4,1.0,llm_judge_score,17.539814710617065,0.00030387,428,65,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,0.8,80,20800000,26000000
REACT_ONLY,5,0.0,llm_judge_score,15.47369384765625,0.00032764000000000003,479,57,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,0.8,80,20800000,26000000
REACT_ONLY,6,1.0,llm_judge_score,29.775753021240234,0.00028887,424,49,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,0.8,80,20800000,26000000
REACT_ONLY,7,0.0,llm_judge_score,57.09435510635376,0.00034319000000000005,421,120,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,0.8,80,20800000,26000000
REACT_ONLY,8,1.0,llm_judge_score,18.10903310775757,0.00033389,428,103,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,0.8,80,20800000,26000000
REACT_ONLY,9,0.0,llm_judge_score,17.166769981384277,0.00030311000000000004,416,73,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,0.8,80,20800000,26000000
REACT_ONLY,10,0.0,llm_judge_score,51.65000605583191,0.00078523,802,395,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,0.8,80,20800000,26000000
REACT_ONLY,11,1.0,llm_judge_score,23.925477027893066,0.00053354,753,113,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,0.8,80,20800000,26000000
REACT_ONLY,12,0.0,llm_judge_score,29.688873052597046,0.00044213000000000005,424,243,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,0.8,80,20800000,26000000
