baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION,1,1.0,llm_judge_score,24.56506085395813,0.0001231,1105,63,True,False,N/A,fast_path,typed_operator,,fast_path,"FILTER_COMPARE,AGGREGATE_COLUMN",True,17.186218976974487,1105,63,0.0001231,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.06437397003173828,0.06437397003173828,0.0,0.0,0.0,0.0,64.37397003173828,64.37397003173828
FLASH_FUSION,2,1.0,llm_judge_score,9.161646842956543,0.0001236,1110,63,True,False,N/A,fast_path,typed_operator,,fast_path,"FILTER_COMPARE,AGGREGATE_COLUMN",True,1.4040980339050293,1110,63,0.0001236,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.04189896583557129,0.04189896583557129,0.0,0.0,0.0,0.0,41.89896583557129,41.89896583557129
FLASH_FUSION,3,0.0,llm_judge_score,10.871947050094604,0.0001197,1107,45,True,False,N/A,fast_path,typed_operator,,fast_path,"FILTER_COMPARE,COUNT_ROWS",True,2.263127088546753,1107,45,0.0001197,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.49944400787353516,0.49944400787353516,0.0,0.0,0.0,0.0,499.44400787353516,499.44400787353516
FLASH_FUSION,4,1.0,llm_judge_score,13.703287124633789,0.001657196,10176,265,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_NOT_EMPTY,AGGREGATE_COLUMN",False,2.618790864944458,1110,133,0.0001376,True,3.1999380588531494,9066,132,0.001519596,0.0,0.0,0.0,3.1999671459198,0.13358068466186523,0.13358068466186523,0.0,0.0,0.0,3199.9671459198,133.58068466186523,133.58068466186523
FLASH_FUSION,5,0.0,llm_judge_score,22.356600999832153,0.0019938160000000003,10194,373,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,AGGREGATE_GROUPS",False,4.01960301399231,1119,158,0.0001435,True,9.709753274917603,9075,215,0.001850316,0.0,0.0,0.0,9.709792137145996,0.8953502178192139,0.8953502178192139,0.0,0.0,0.0,9709.792137145996,895.3502178192139,895.3502178192139
FLASH_FUSION,6,0.0,llm_judge_score,10.301476001739502,0.0001309,1103,103,True,False,N/A,fast_path,typed_operator,,fast_path,"GROUP_AGGREGATE,GROUP_AGGREGATE,AGGREGATE_GROUPS,RANK_GROUPS",True,2.510303020477295,1103,103,0.0001309,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.52077317237854,0.52077317237854,0.0,0.0,0.0,0.0,520.77317237854,520.77317237854
FLASH_FUSION,7,1.0,llm_judge_score,18.395737886428833,0.0019173760000000001,10178,211,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",False,3.4496047496795654,1111,6,0.0001123,True,7.2277445793151855,9067,205,0.001805076,0.0,0.0,0.0,7.227805852890015,0.8919820785522461,0.8919820785522461,0.0,0.0,0.0,7227.805852890015,891.9820785522461,891.9820785522461
FLASH_FUSION,8,1.0,llm_judge_score,8.394732236862183,0.0001223,1111,56,True,False,N/A,fast_path,typed_operator,,fast_path,"FILTER_IN,AGGREGATE_COLUMN",True,1.336771011352539,1111,56,0.0001223,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.07257580757141113,0.07257580757141113,0.0,0.0,0.0,0.0,72.57580757141113,72.57580757141113
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,42.02302813529968,0.001346216,10174,65,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,31.54929780960083,1109,6,0.0001121,True,3.705176830291748,9065,59,0.001234116,0.0,0.0,0.0,3.7052161693573,0.0,0.0,0.0,0.0,0.0,3705.2161693573,0.0,0.0
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,10.957720041275024,0.0012989159999999998,10164,54,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,1.908160924911499,1104,6,0.0001116,True,2.102341890335083,9060,48,0.001187316,0.0,0.0,0.0,2.102385997772217,0.0,0.0,0.0,0.0,0.0,2102.385997772217,0.0,0.0
