baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,model_under_test,judge_model,run_id,data_path,ground_truth_path
FLASH_FUSION,1,1.0,llm_judge_score,52.15112590789795,7.587e-05,396,81,True,False,N/A,"S1,S2,S3,guardrail,agent",37.61890387535095,1.8806211948394775,2.2328171730041504,1.442931890487671,8.217353343963623,37618.90387535095,1880.6211948394775,2232.8171730041504,1442.931890487671,8217.353343963623,wisdm,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,2,1.0,llm_judge_score,17.649304151535034,9.211e-05,473,101,True,False,N/A,"S1,S2,S3,guardrail,agent",1.1779711246490479,5.166062831878662,4.0704638957977295,2.453575849533081,4.017806053161621,1177.9711246490479,5166.062831878662,4070.4638957977295,2453.575849533081,4017.806053161621,wisdm,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,3,1.0,llm_judge_score,16.967785835266113,0.00010296,508,120,True,False,N/A,"S1,S2,S3,guardrail,agent",0.5828049182891846,2.3326547145843506,4.923394203186035,2.1908321380615234,6.119458198547363,582.8049182891846,2332.6547145843506,4923.394203186035,2190.8321380615234,6119.458198547363,wisdm,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,4,1.0,llm_judge_score,20.432085037231445,0.00011448,534,144,True,False,N/A,"S1,S2,S3,guardrail,agent",0.8917510509490967,1.5278053283691406,4.435824871063232,1.3053722381591797,11.536149024963379,891.7510509490967,1527.8053283691406,4435.824871063232,1305.3722381591797,11536.149024963379,wisdm,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,5,0.0,llm_judge_score,32.40933179855347,0.00015135,675,201,True,False,N/A,"S1,S2,S3,guardrail,agent",2.0362963676452637,2.3069519996643066,16.528023958206177,1.1978633403778076,9.639405012130737,2036.2963676452637,2306.9519996643066,16528.023958206177,1197.8633403778076,9639.405012130737,wisdm,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,6,1.0,llm_judge_score,25.271583795547485,0.00020693999999999997,902,282,True,False,N/A,"S1,S2,S3,guardrail,agent",2.086298942565918,7.056627988815308,5.35457706451416,1.4506478309631348,8.61153793334961,2086.298942565918,7056.627988815308,5354.57706451416,1450.6478309631348,8611.53793334961,wisdm,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,7,1.0,llm_judge_score,19.086833238601685,0.00012645,590,159,True,False,N/A,"S1,S2,S3,guardrail,agent",1.6744780540466309,2.0004820823669434,5.331093072891235,0.8831238746643066,8.493327856063843,1674.4780540466309,2000.4820823669434,5331.093072891235,883.1238746643066,8493.327856063843,wisdm,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,8,1.0,llm_judge_score,30.156342029571533,0.00014836,688,188,True,False,N/A,"S1,S2,S3,guardrail,agent",6.472747087478638,12.695359945297241,3.0677740573883057,1.251539945602417,5.978518009185791,6472.747087478638,12695.359945297241,3067.7740573883057,1251.539945602417,5978.518009185791,wisdm,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,9.180427074432373,6.609e-05,192,123,False,True,N/A,"S1,S2,S3,guardrail",1.4981799125671387,1.6749329566955566,2.901618003845215,2.4247138500213623,0.0,1498.1799125671387,1674.9329566955566,2901.618003845215,2424.7138500213623,0.0,wisdm,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,25.17216992378235,6.983e-05,194,133,False,True,N/A,"S1,S2,S3,guardrail",1.1762340068817139,12.859064817428589,4.229685068130493,6.222234725952148,0.0,1176.2340068817139,12859.064817428589,4229.685068130493,6222.234725952148,0.0,wisdm,google/gemma-4-31b-it,meta-llama/llama-3.3-70b-instruct,run_1,/Users/kausar/Documents/research/flash-fusion/data/AutoIOT_dataset/IMU/WISDM_ar_v1.1_raw.txt,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_wisdm.json
