baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,model_under_test,judge_model,run_id,data_path,ground_truth_path
FLASH_FUSION,1,1.0,llm_judge_score,11.604476928710938,2.9120000000000006e-05,371,45,True,False,N/A,"S1,S2,S3,guardrail,agent",0.8192629814147949,0.861814022064209,4.556556940078735,1.1050879955291748,4.258158922195435,819.2629814147949,861.814022064209,4556.556940078735,1105.0879955291748,4258.158922195435,bus,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,2,1.0,llm_judge_score,11.198572158813477,2.9260000000000008e-05,372,46,True,False,N/A,"S1,S2,S3,guardrail,agent",1.1189188957214355,0.7393569946289062,2.064068078994751,0.843533992767334,6.427673101425171,1118.9188957214355,739.3569946289062,2064.068078994751,843.533992767334,6427.673101425171,bus,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,3,1.0,llm_judge_score,14.895356893539429,5.516000000000001e-05,686,102,True,False,N/A,"S1,S2,S3,guardrail,agent",0.8678019046783447,1.6446270942687988,2.1833767890930176,1.3072359561920166,8.887035846710205,867.8019046783447,1644.6270942687988,2183.3767890930176,1307.2359561920166,8887.035846710205,bus,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,4,1.0,llm_judge_score,8.670622825622559,3.71e-05,464,66,True,False,N/A,"S1,S2,S3,guardrail,agent",0.7832551002502441,1.0233139991760254,2.449502944946289,0.6564202308654785,3.753009080886841,783.2551002502441,1023.3139991760254,2449.502944946289,656.4202308654785,3753.009080886841,bus,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,5,1.0,llm_judge_score,9.136510133743286,5.6000000000000006e-05,597,203,True,False,N/A,"S1,S2,S3,guardrail,agent",1.2178821563720703,1.1679518222808838,1.4328579902648926,0.7794969081878662,4.533406019210815,1217.8821563720703,1167.9518222808838,1432.8579902648926,779.4969081878662,4533.406019210815,bus,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,6,0.0,llm_judge_score,11.30002498626709,5.3340000000000014e-05,599,163,True,False,N/A,"S1,S2,S3,guardrail,agent",1.4196770191192627,1.2074129581451416,2.380767822265625,0.6809501647949219,5.606545925140381,1419.6770191192627,1207.4129581451416,2380.767822265625,680.9501647949219,5606.545925140381,bus,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,7,0.0,llm_judge_score,11.069782018661499,5.2430000000000005e-05,598,151,True,False,N/A,"S1,S2,S3,guardrail,agent",1.5866639614105225,1.4283509254455566,2.0403032302856445,0.609868049621582,5.40066933631897,1586.6639614105225,1428.3509254455566,2040.3032302856445,609.868049621582,5400.66933631897,bus,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,8,0.0,guardrail_skip_unexpected_rejection,6.498849153518677,1.904e-05,169,103,False,True,N/A,"S1,S2,S3,guardrail",1.9163589477539062,1.0716681480407715,2.49973726272583,1.0075907707214355,0.0,1916.3589477539062,1071.6681480407715,2499.73726272583,1007.5907707214355,0.0,bus,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,5.504814863204956,1.7080000000000002e-05,145,99,False,True,N/A,"S1,S2,S3,guardrail",1.529036045074463,1.3625178337097168,1.8611650466918945,0.747039794921875,0.0,1529.036045074463,1362.5178337097168,1861.1650466918945,747.039794921875,0.0,bus,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,7.910445213317871,2.3520000000000005e-05,188,148,False,True,N/A,"S1,S2,S3,guardrail",0.7465262413024902,0.9696869850158691,5.434004068374634,0.7539589405059814,0.0,746.5262413024902,969.6869850158691,5434.004068374634,753.9589405059814,0.0,bus,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,11,0.0,llm_judge_score,15.140566110610962,8.519000000000002e-05,917,300,True,False,N/A,"S1,S2,S3,guardrail,agent",0.775609016418457,0.7814819812774658,1.5405819416046143,0.9406528472900391,11.097293138504028,775.609016418457,781.4819812774658,1540.5819416046143,940.6528472900391,11097.293138504028,bus,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,4.137852907180786,1.701e-05,140,103,False,True,N/A,"S1,S2,S3,guardrail",0.8576340675354004,1.0599539279937744,1.39772629737854,0.8194639682769775,0.0,857.6340675354004,1059.9539279937744,1397.72629737854,819.4639682769775,0.0,bus,qwen/qwen-2.5-7b-instruct,meta-llama/llama-3.3-70b-instruct,run_3,/Users/kausar/Documents/research/flash-fusion/data/bus/bus_data.csv,/Users/kausar/Documents/research/flash-fusion/flashfusion/eval/ground_truth/ground_truth_bus.json
