run_id,baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run
1,HARGPT_PAPER,1,0.0,llm_judge_score,53.84295868873596,0.00038184,366,210,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
1,HARGPT_PAPER,2,1.0,llm_judge_score,2.1340038776397705,0.00051772,366,382,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
1,HARGPT_PAPER,3,0.0,llm_judge_score,1.7300028800964355,0.00045373,366,301,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
1,HARGPT_PAPER,4,0.0,llm_judge_score,1.9548606872558592,0.0004870999999999,369,341,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
1,HARGPT_PAPER,5,0.0,llm_judge_score,3.221392869949341,0.00071242,380,618,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
1,HARGPT_PAPER,6,0.0,llm_judge_score,2.423894166946411,0.00053349,378,393,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
1,HARGPT_PAPER,7,0.0,llm_judge_score,2.7195699214935303,0.00061782,379,499,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
1,HARGPT_PAPER,8,0.0,llm_judge_score,2.378631114959717,0.000557,375,425,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
1,HARGPT_PAPER,9,1.0,llm_judge_score,1.7891762256622314,0.0004760399999999,369,327,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
1,HARGPT_PAPER,10,1.0,llm_judge_score,2.2038049697875977,0.00053016,367,397,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
1,HARGPT_PAPER,11,0.0,llm_judge_score,2.218825101852417,0.00049738,365,357,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
1,HARGPT_PAPER,12,1.0,llm_judge_score,2.834995985031128,0.00064806,370,544,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
2,HARGPT_PAPER,1,0.0,llm_judge_score,1.378096103668213,0.00038737,366,217,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
2,HARGPT_PAPER,2,0.0,llm_judge_score,1.6940038204193115,0.000464,366,314,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
2,HARGPT_PAPER,3,0.0,llm_judge_score,1.6226749420166016,0.00042687,366,267,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
2,HARGPT_PAPER,4,0.0,llm_judge_score,1.6472010612487793,0.00044602,369,289,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
2,HARGPT_PAPER,5,0.0,llm_judge_score,2.6166012287139893,0.00068793,380,587,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
2,HARGPT_PAPER,6,0.0,llm_judge_score,1.8298470973968504,0.00048214,378,328,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
2,HARGPT_PAPER,7,0.0,llm_judge_score,2.716403007507324,0.00062809,379,512,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
2,HARGPT_PAPER,8,0.0,llm_judge_score,1.9020600318908691,0.00050012,375,353,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
2,HARGPT_PAPER,9,1.0,llm_judge_score,1.709848165512085,0.0004760399999999,369,327,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
2,HARGPT_PAPER,10,1.0,llm_judge_score,2.1284008026123047,0.00050488,367,365,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
2,HARGPT_PAPER,11,0.0,llm_judge_score,1.731662034988403,0.00046973,365,322,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
2,HARGPT_PAPER,12,1.0,llm_judge_score,2.42218279838562,0.00056827,370,443,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
3,HARGPT_PAPER,1,0.0,llm_judge_score,1.9066338539123535,0.00039132,366,222,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
3,HARGPT_PAPER,2,1.0,llm_judge_score,1.5025181770324707,0.0004087,366,244,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
3,HARGPT_PAPER,3,0.0,llm_judge_score,1.984565019607544,0.000464,366,314,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
3,HARGPT_PAPER,4,0.0,llm_judge_score,1.430438995361328,0.0003741299999999,369,198,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
3,HARGPT_PAPER,5,0.0,llm_judge_score,2.9405789375305176,0.00076851,380,689,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
3,HARGPT_PAPER,6,0.0,llm_judge_score,1.7445940971374512,0.00043711,378,271,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
3,HARGPT_PAPER,7,0.0,llm_judge_score,2.7087390422821045,0.00060123,379,478,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
3,HARGPT_PAPER,8,0.0,llm_judge_score,2.8397791385650635,0.00061546,375,499,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
3,HARGPT_PAPER,9,1.0,llm_judge_score,2.1107089519500732,0.0004855199999999,369,339,False,False,,"hargpt_scope,hargpt_bus_window,hargpt_bus_rewrite,hargpt_bus_infer,hargpt_bus_parse"
