baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION,1,1.0,llm_judge_score,8.213157176971436,0.0001231,1105,63,True,False,N/A,fast_path,typed_operator,,fast_path,"FILTER_COMPARE,AGGREGATE_COLUMN",True,1.4856350421905518,1105,63,0.0001231,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.03782987594604492,0.03782987594604492,0.0,0.0,0.0,0.0,37.82987594604492,37.82987594604492
FLASH_FUSION,2,1.0,llm_judge_score,8.148674964904785,0.0001236,1110,63,True,False,N/A,fast_path,typed_operator,,fast_path,"FILTER_COMPARE,AGGREGATE_COLUMN",True,1.503044843673706,1110,63,0.0001236,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.03210878372192383,0.03210878372192383,0.0,0.0,0.0,0.0,32.10878372192383,32.10878372192383
FLASH_FUSION,3,0.0,llm_judge_score,8.026599168777466,0.0001197,1107,45,True,False,N/A,fast_path,typed_operator,,fast_path,"FILTER_COMPARE,COUNT_ROWS",True,1.2095067501068115,1107,45,0.0001197,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.2127549648284912,0.2127549648284912,0.0,0.0,0.0,0.0,212.7549648284912,212.7549648284912
FLASH_FUSION,4,1.0,llm_judge_score,12.938967943191528,0.00940907,10176,265,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_NOT_EMPTY,AGGREGATE_COLUMN",False,2.1264708042144775,1110,133,0.0001376,True,4.050977945327759,9066,132,0.00927147,0.0,0.0,0.0,4.051009893417358,0.14452600479125977,0.14452600479125977,0.0,0.0,0.0,4051.0098934173584,144.52600479125977,144.52600479125977
FLASH_FUSION,5,0.0,llm_judge_score,14.012140035629272,0.002044516,10194,386,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,AGGREGATE_GROUPS",False,2.623203754425049,1119,158,0.0001435,True,4.179233074188232,9075,228,0.001901016,0.0,0.0,0.0,4.179258108139038,0.6969010829925537,0.6969010829925537,0.0,0.0,0.0,4179.258108139038,696.9010829925537,696.9010829925537
FLASH_FUSION,6,1.0,llm_judge_score,14.366207838058472,0.002172736,10162,376,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",False,2.1818079948425293,1103,109,0.0001321,True,4.4044318199157715,9059,267,0.002040636,0.0,0.0,0.0,4.4044578075408936,1.1897358894348145,1.1897358894348145,0.0,0.0,0.0,4404.457807540894,1189.7358894348145,1189.7358894348145
FLASH_FUSION,7,1.0,llm_judge_score,11.887814044952393,0.001948576,10178,219,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",False,0.5355899333953857,1111,6,0.0001123,True,3.9683618545532227,9067,213,0.001836276,0.0,0.0,0.0,3.9683828353881836,0.7900478839874268,0.7900478839874268,0.0,0.0,0.0,3968.3828353881836,790.0478839874268,790.0478839874268
FLASH_FUSION,8,1.0,llm_judge_score,7.55339503288269,0.0003438,1090,56,True,False,N/A,fast_path,typed_operator,,fast_path,"FILTER_IN,AGGREGATE_COLUMN",True,0.9159009456634521,1090,56,0.0003438,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.056119680404663086,0.056119680404663086,0.0,0.0,0.0,0.0,56.119680404663086,56.119680404663086
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,9.505253076553345,0.001346216,10174,65,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.5179650783538818,1109,6,0.0001121,True,2.423872947692871,9065,59,0.001234116,0.0,0.0,0.0,2.4239108562469482,0.0,0.0,0.0,0.0,0.0,2423.9108562469482,0.0,0.0
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,9.083075046539307,0.0012989159999999998,10164,54,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.5532040596008301,1104,6,0.0001116,True,1.9778470993041992,9060,48,0.001187316,0.0,0.0,0.0,1.9778711795806885,0.0,0.0,0.0,0.0,0.0,1977.8711795806885,0.0,0.0
FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,10.018741130828857,0.0013487360000000001,10162,67,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.5897719860076904,1103,6,0.0001115,True,2.798201084136963,9059,61,0.001237236,0.0,0.0,0.0,2.7982263565063477,0.0,0.0,0.0,0.0,0.0,2798.2263565063477,0.0,0.0
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,9.154221057891846,0.001267336,10172,45,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,False,0.5268349647521973,1108,6,0.000112,True,2.107452869415283,9064,39,0.001155336,0.0,0.0,0.0,2.1074769496917725,0.0,0.0,0.0,0.0,0.0,2107.4769496917725,0.0,0.0
