baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,fraction,fraction_tag,sample_rows,full_rows
REACT_ONLY,1,1.0,llm_judge_score,9.9950270652771,0.00025342999999999996,380,37,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wisdm,0.4,40,439279,1098198
REACT_ONLY,2,1.0,llm_judge_score,3.450234889984131,0.00027189999999999994,418,32,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wisdm,0.4,40,439279,1098198
REACT_ONLY,3,1.0,llm_judge_score,4.08306097984314,0.00028436,411,53,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wisdm,0.4,40,439279,1098198
REACT_ONLY,4,1.0,llm_judge_score,3.6982128620147705,0.00024652999999999996,375,32,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wisdm,0.4,40,439279,1098198
REACT_ONLY,5,1.0,llm_judge_score,21.56178617477417,0.00039642,380,218,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wisdm,0.4,40,439279,1098198
REACT_ONLY,6,0.0,llm_judge_score,29.003366231918335,0.00052041,396,363,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wisdm,0.4,40,439279,1098198
REACT_ONLY,7,1.0,llm_judge_score,33.94364333152771,0.00033478,388,134,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wisdm,0.4,40,439279,1098198
REACT_ONLY,8,1.0,llm_judge_score,9.992096185684204,0.00034146999999999997,398,135,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wisdm,0.4,40,439279,1098198
REACT_ONLY,9,0.0,llm_judge_score,36.345608949661255,0.0012488499999999997,1083,772,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wisdm,0.4,40,439279,1098198
REACT_ONLY,10,0.0,llm_judge_score,63.836426973342896,0.0004089799999999999,412,210,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wisdm,0.4,40,439279,1098198
REACT_ONLY,11,0.0,llm_judge_score,38.306626081466675,0.00113758,719,903,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wisdm,0.4,40,439279,1098198
REACT_ONLY,12,0.0,llm_judge_score,9.274962902069092,0.00039026,395,199,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wisdm,0.4,40,439279,1098198
