baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,fraction,fraction_tag,sample_rows,full_rows
REACT_ONLY,1,1.0,llm_judge_score,24.55620813369751,0.00027744,414,42,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,1.0,100,26000000,26000000
REACT_ONLY,2,1.0,llm_judge_score,18.41192102432251,0.00028471,429,40,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,1.0,100,26000000,26000000
REACT_ONLY,3,1.0,llm_judge_score,20.49931287765503,0.00030009,439,52,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,1.0,100,26000000,26000000
REACT_ONLY,4,1.0,llm_judge_score,22.34787607192993,0.00030761999999999993,429,69,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,1.0,100,26000000,26000000
REACT_ONLY,5,0.0,llm_judge_score,19.470428943634033,0.00034447000000000004,462,91,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,1.0,100,26000000,26000000
REACT_ONLY,6,1.0,llm_judge_score,20.950942993164062,0.00029064,427,49,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,1.0,100,26000000,26000000
REACT_ONLY,7,0.0,llm_judge_score,18.0590877532959,0.00037478999999999995,421,160,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,1.0,100,26000000,26000000
REACT_ONLY,8,1.0,llm_judge_score,19.61784815788269,0.00033369,429,102,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,1.0,100,26000000,26000000
REACT_ONLY,9,0.0,llm_judge_score,20.390679121017456,0.00035064999999999993,439,116,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,1.0,100,26000000,26000000
REACT_ONLY,10,0.0,llm_judge_score,51.560510873794556,0.0007947000000000001,806,404,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,1.0,100,26000000,26000000
REACT_ONLY,11,1.0,llm_judge_score,41.1514458656311,0.0005005999999999999,736,84,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,1.0,100,26000000,26000000
REACT_ONLY,12,0.0,llm_judge_score,25.37662982940674,0.00039349,446,165,True,False,N/A,react_agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,1.0,100,26000000,26000000
