baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms
FLASH_FUSION,1,1.0,llm_judge_score,15.853016138076782,0.00205751,3257,172,True,False,N/A,"S1,S2,guardrail,S3,agent",0.4448230266571045,1.9261488914489746,4.286008834838867,0.74509596824646,7.886609077453613,444.8230266571045,1926.1488914489746,4286.008834838867,745.09596824646,7886.609077453613
FLASH_FUSION,2,1.0,llm_judge_score,17.47734022140503,0.0023392,3551,309,True,False,N/A,"S1,S2,guardrail,S3,agent",0.9487009048461914,6.963935136795044,3.1575400829315186,1.099919080734253,4.745254039764404,948.7009048461914,6963.935136795044,3157.5400829315186,1099.919080734253,4745.254039764404
FLASH_FUSION,3,1.0,llm_judge_score,32.799365758895874,0.00220782,3410,248,True,False,N/A,"S1,S2,guardrail,S3,agent",1.0101439952850342,1.0262811183929443,9.582194089889526,3.4213621616363525,17.197389841079712,1010.1439952850342,1026.2811183929443,9582.194089889526,3421.3621616363525,17197.389841079712
FLASH_FUSION,4,0.0,llm_judge_score,22.384358882904053,0.00242121,3532,427,True,False,N/A,"S1,S2,guardrail,S3,agent",1.1495361328125,6.993577241897583,3.868338108062744,0.5730838775634766,9.241038084030151,1149.5361328125,6993.577241897583,3868.338108062744,573.0838775634766,9241.038084030151
FLASH_FUSION,5,1.0,llm_judge_score,32.6261510848999,0.0026955499999999997,3764,601,True,False,N/A,"S1,S2,guardrail,S3,agent",0.7103168964385986,6.152827024459839,10.24968695640564,0.6543080806732178,14.29948878288269,710.3168964385986,6152.827024459839,10249.68695640564,654.3080806732178,14299.48878288269
FLASH_FUSION,6,1.0,llm_judge_score,36.047815799713135,0.00304546,4104,790,True,False,N/A,"S1,S2,guardrail,S3,agent",5.83014988899231,13.850714206695557,10.047276735305786,0.7592129707336426,5.00299596786499,5830.14988899231,13850.714206695557,10047.276735305786,759.2129707336426,5002.99596786499
FLASH_FUSION,7,1.0,llm_judge_score,9.501682996749878,0.00234545,3579,296,True,False,N/A,"S1,S2,guardrail,S3,agent",2.720369338989258,1.6009228229522705,0.6942601203918457,0.7696080207824707,3.1442759037017822,2720.369338989258,1600.9228229522705,694.2601203918457,769.6080207824707,3144.275903701782
FLASH_FUSION,8,1.0,llm_judge_score,16.653229236602783,0.00246542,3623,415,True,False,N/A,"S1,S2,guardrail,S3,agent",1.5043699741363525,4.081226110458374,2.866582155227661,0.6740031242370605,6.962058067321777,1504.3699741363525,4081.226110458374,2866.582155227661,674.0031242370605,6962.058067321777
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,6.958765983581543,0.0011918299999999998,1771,186,False,True,N/A,"S1,S2,guardrail",0.6207120418548584,2.3677279949188232,0.0,3.4116837978363037,0.0,620.7120418548584,2367.7279949188232,0.0,3411.6837978363037,0.0
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,8.195854663848877,0.00110983,1707,130,False,True,N/A,"S1,S2,guardrail",2.5649900436401367,0.4617021083831787,0.0,4.6235010623931885,0.0,2564.9900436401367,461.7021083831787,0.0,4623.5010623931885,0.0
FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,12.065404891967773,0.0012486399999999999,1799,237,False,True,N/A,"S1,S2,guardrail",0.6699910163879395,8.277774810791016,0.0,2.5777969360351562,0.0,669.9910163879395,8277.774810791016,0.0,2577.7969360351562,0.0
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,66.35692024230957,0.0012884300000000001,1841,256,False,True,N/A,"S1,S2,guardrail",1.1183838844299316,63.39082384109497,0.0,1.3553791046142578,0.0,1118.3838844299316,63390.82384109497,0.0,1355.3791046142578,0.0
