baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,agent_latency_ms,dataset,fraction,fraction_tag,sample_rows,full_rows
FLASH_FUSION,1,1.0,llm_judge_score,8.381766080856323,0.0027832800000000004,4538,134,True,False,N/A,"S1,S2,guardrail,S3,agent",0.6471648216247559,1.2055091857910156,1.0316798686981201,0.6149230003356934,4.876716136932373,647.1648216247559,1205.5091857910156,1031.6798686981201,614.9230003356934,4876.716136932373,bus,0.6,60,731,1219
FLASH_FUSION,2,1.0,llm_judge_score,13.901063203811646,0.0029085399999999994,4678,188,True,False,N/A,"S1,S2,guardrail,S3,agent",0.6331038475036621,2.3341240882873535,2.828248977661133,0.8982729911804199,7.201722860336304,633.1038475036621,2334.1240882873535,2828.248977661133,898.2729911804199,7201.722860336304,bus,0.6,60,731,1219
FLASH_FUSION,3,1.0,llm_judge_score,12.37862491607666,0.00308112,4850,278,True,False,N/A,"S1,S2,guardrail,S3,agent",0.9585127830505371,1.8764989376068115,1.1262118816375732,0.7203788757324219,7.691186904907227,958.5127830505371,1876.4989376068115,1126.2118816375732,720.3788757324219,7691.186904907227,bus,0.6,60,731,1219
FLASH_FUSION,4,1.0,llm_judge_score,19.7878839969635,0.0030050199999999997,4796,222,True,False,N/A,"S1,S2,guardrail,S3,agent",6.003089904785156,1.334871768951416,2.954210042953491,0.6635928153991699,8.826204299926758,6003.089904785156,1334.871768951416,2954.210042953491,663.5928153991699,8826.204299926758,bus,0.6,60,731,1219
FLASH_FUSION,5,1.0,llm_judge_score,19.488271951675415,0.0034984399999999994,5165,571,True,False,N/A,"S1,S2,guardrail,S3,agent",1.5271332263946533,6.3109259605407715,5.670588970184326,0.42528605461120605,5.5463972091674805,1527.1332263946533,6310.9259605407715,5670.588970184326,425.28605461120605,5546.3972091674805,bus,0.6,60,731,1219
FLASH_FUSION,6,1.0,llm_judge_score,28.65614676475525,0.0036215600000000002,5371,573,True,False,N/A,"S1,S2,guardrail,S3,agent",1.0247962474822998,3.773153781890869,11.119205951690674,0.3428232669830322,12.3902108669281,1024.7962474822998,3773.153781890869,11119.205951690674,342.8232669830322,12390.2108669281,bus,0.6,60,731,1219
FLASH_FUSION,7,1.0,llm_judge_score,35.1058931350708,0.0038673799999999993,5714,628,True,False,N/A,"S1,S2,guardrail,S3,agent",0.9995841979980469,7.272621154785156,17.1914701461792,0.3183910846710205,9.317867040634155,999.5841979980469,7272.621154785156,17191.4701461792,318.3910846710205,9317.867040634155,bus,0.6,60,731,1219
FLASH_FUSION,8,0.0,llm_judge_score,36.16708493232727,0.0034448199999999995,5125,533,True,False,N/A,"S1,S2,guardrail,S3,agent",0.9007878303527832,3.9778060913085938,14.51907205581665,0.528001070022583,16.235544204711914,900.7878303527832,3977.8060913085938,14519.07205581665,528.001070022583,16235.544204711914,bus,0.6,60,731,1219
FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,7.05852198600769,0.00150991,2361,148,False,True,N/A,"S1,S2,guardrail",0.9274711608886719,4.0995728969573975,0.0,2.023961067199707,0.0,927.4711608886719,4099.5728969573975,0.0,2023.961067199707,0.0,bus,0.6,60,731,1219
FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,11.805048942565918,0.0015247,2370,160,False,True,N/A,"S1,S2,guardrail",1.17362380027771,2.7242419719696045,0.0,7.901811122894287,0.0,1173.62380027771,2724.2419719696045,0.0,7901.811122894287,0.0,bus,0.6,60,731,1219
FLASH_FUSION,11,0.0,llm_judge_score,24.421144008636475,0.0035443899999999997,5271,550,True,False,N/A,"S1,S2,guardrail,S3,agent",1.0773389339447021,5.735100030899048,6.448386907577515,1.372199296951294,9.782729148864746,1077.3389339447021,5735.100030899048,6448.386907577515,1372.199296951294,9782.729148864746,bus,0.6,60,731,1219
FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,12.721721172332764,0.0015989999999999997,2433,207,False,True,N/A,"S1,S2,guardrail",1.9863381385803223,9.55488896369934,0.0,1.174828052520752,0.0,1986.3381385803223,9554.88896369934,0.0,1174.828052520752,0.0,bus,0.6,60,731,1219
